observationDate,observationPeriod,measurementMethod,observationAbout,value,agg_by,variableMeasured
1974-09,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_PatientDeceased_WaterborneTransmission
1974-09,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology,dcs:Count_MedicalConditionIncident_LegionellaPneumophilaEtiology_PatientDeceased_WaterborneTransmission
1974-09,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_WaterborneTransmission
1974-10,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_WaterborneTransmission
1974-11,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_PatientDeceased_WaterborneTransmission
1974-12,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_WaterborneTransmission
1975-01,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_WaterborneTransmission
1975-02,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology,dcs:Count_MedicalConditionIncident_HepatitisA_PatientDeceased_WaterborneTransmission
1975-03,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_WaterborneTransmission
1975-04,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_WaterborneTransmission
1975-05,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology,dcs:Count_MedicalConditionIncident_FuelOil_PatientDeceased_WaterborneTransmission
1975-05,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_WaterborneTransmission
1975-06,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology,dcs:Count_MedicalConditionIncident_EColiEnterotoxigenicEtiology_PatientDeceased_WaterborneTransmission
1975-06,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_WaterborneTransmission
1975-06,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology,dcs:Count_MedicalConditionIncident_Herbicide_PatientDeceased_WaterborneTransmission
1975-07,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_WaterborneTransmission
1975-08,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,3.0,Etiology,dcs:Count_MedicalConditionIncident_LegionellaUnknown_PatientDeceased_WaterborneTransmission
1975-08,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology,dcs:Count_MedicalConditionIncident_ShigellaSonneiEtiology_PatientDeceased_WaterborneTransmission
1975-08,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_WaterborneTransmission
1975-09,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology,dcs:Count_MedicalConditionIncident_Copper_PatientDeceased_WaterborneTransmission
1975-09,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_PatientDeceased_WaterborneTransmission
1975-09,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_WaterborneTransmission
1975-10,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_WaterborneTransmission
1971-06,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/41,200.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1971-07,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/06,3500.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1971-07,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/21,68.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1971-07,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/28,187.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaSonneiEtiology_ConfirmedCase_WaterborneTransmission
1971-07,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/34,22.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_ConfirmedCase_WaterborneTransmission
1971-08,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/34,67.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaSonneiEtiology_ConfirmedCase_WaterborneTransmission
1971-08,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/35,10.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1971-08,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/40,6.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_ConfirmedCase_WaterborneTransmission
1971-09,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/37,2.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_ConfirmedCase_WaterborneTransmission
1971-09,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/37,38.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1971-11,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/02,89.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaSonneiEtiology_ConfirmedCase_WaterborneTransmission
1971-11,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/36,750.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1971-11,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/40,50.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_ConfirmedCase_WaterborneTransmission
1971-11,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/48,3.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_ConfirmedCase_WaterborneTransmission
1971-12,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/06,84.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1972-03,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/02,400.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1972-03,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/36,21.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1972-04,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/08,167.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1972-04,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/18,2.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaSonneiEtiology_ConfirmedCase_WaterborneTransmission
1972-05,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/06,26.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1972-05,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/08,52.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_ConfirmedCase_WaterborneTransmission
1972-05,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/12,40.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1972-05,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/17,90.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1972-05,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/27,11.0,Etiology Status,dcs:Count_MedicalConditionIncident_Arsenic_ConfirmedCase_WaterborneTransmission
1972-05,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/39,9.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_ConfirmedCase_WaterborneTransmission
1972-05,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/41,37.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1972-06,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/24,88.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1972-06,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/25,3.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1972-06,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/42,150.0,Etiology Status,dcs:Count_MedicalConditionIncident_Fluorine_ConfirmedCase_WaterborneTransmission
1972-06,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/53,5.0,Etiology Status,dcs:Count_MedicalConditionIncident_SalmonellaEntericaEtiology_ConfirmedCase_WaterborneTransmission
1972-07,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/39,12.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_ConfirmedCase_WaterborneTransmission
1972-07,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/42,5.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_ConfirmedCase_WaterborneTransmission
1972-08,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/01,9.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_ConfirmedCase_WaterborneTransmission
1972-08,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/37,9.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1972-09,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/15,61.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaSonneiEtiology_ConfirmedCase_WaterborneTransmission
1972-09,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/47,19.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1972-09,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/49,60.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_ConfirmedCase_WaterborneTransmission
1972-09,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/53,3.0,Etiology Status,dcs:Count_MedicalConditionIncident_SalmonellaEntericaEtiology_ConfirmedCase_WaterborneTransmission
1972-10,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/01,50.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_ConfirmedCase_WaterborneTransmission
1972-11,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/12,41.0,Etiology Status,dcs:Count_MedicalConditionIncident_FuelOil_ConfirmedCase_WaterborneTransmission
1972-11,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/19,208.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaSonneiEtiology_ConfirmedCase_WaterborneTransmission
1972-11,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/54,60.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1972-12,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/08,12.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_ConfirmedCase_WaterborneTransmission
1973-02,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/01,50.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_ConfirmedCase_WaterborneTransmission
1973-02,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/12,210.0,Etiology Status,dcs:Count_MedicalConditionIncident_SalmonellaEntericaEtiology_ConfirmedCase_WaterborneTransmission
1973-03,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/34,2.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1973-04,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/24,2.0,Etiology Status,dcs:Count_MedicalConditionIncident_SalmonellaEntericaEtiology_ConfirmedCase_WaterborneTransmission
1973-06,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/04,2.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaUnknown_ConfirmedCase_WaterborneTransmission
1973-06,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/34,22.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1973-06,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/42,109.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1973-06,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/51,12.0,Etiology Status,dcs:Count_MedicalConditionIncident_LegionellaPneumophilaEtiology_ConfirmedCase_WaterborneTransmission
1973-07,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/02,50.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaUnknown_ConfirmedCase_WaterborneTransmission
1973-07,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/05,225.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1973-07,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/08,16.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_ConfirmedCase_WaterborneTransmission
1973-07,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/39,35.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_ConfirmedCase_WaterborneTransmission
1973-07,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/41,29.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1973-07,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/51,10.0,Etiology Status,dcs:Count_MedicalConditionIncident_LegionellaPneumophilaEtiology_ConfirmedCase_WaterborneTransmission
1973-08,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/05,42.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1973-08,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/09,74.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1973-08,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/34,46.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1973-08,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/42,181.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaSonneiEtiology_ConfirmedCase_WaterborneTransmission
1973-08,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/42,24.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1973-08,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/47,5.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_ConfirmedCase_WaterborneTransmission
1973-09,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/42,153.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1973-10,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/12,194.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1973-11,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/50,32.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_ConfirmedCase_WaterborneTransmission
1973-12,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/24,94.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaUnknown_ConfirmedCase_WaterborneTransmission
1973-12,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/42,145.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1973-12,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/50,20.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_ConfirmedCase_WaterborneTransmission
1974-01,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/12,1200.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaSonneiEtiology_ConfirmedCase_WaterborneTransmission
1974-01,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/34,57.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1974-02,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/41,18.0,Etiology Status,dcs:Count_MedicalConditionIncident_FuelOil_ConfirmedCase_WaterborneTransmission
1974-03,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/16,9.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1974-04,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/37,213.0,Etiology Status,dcs:Count_MedicalConditionIncident_Fluorine_ConfirmedCase_WaterborneTransmission
1974-06,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/08,18.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_ConfirmedCase_WaterborneTransmission
1974-06,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/33,78.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_ConfirmedCase_WaterborneTransmission
1974-06,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/53,5.0,Etiology Status,dcs:Count_MedicalConditionIncident_SalmonellaEntericaEtiology_ConfirmedCase_WaterborneTransmission
1974-07,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/02,34.0,Etiology Status,dcs:Count_MedicalConditionIncident_SalmonellaUnknown_ConfirmedCase_WaterborneTransmission
1974-07,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/39,6.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaUnknown_ConfirmedCase_WaterborneTransmission
1974-07,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/42,72.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1974-07,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/55,17.0,Etiology Status,dcs:Count_MedicalConditionIncident_Phenol_ConfirmedCase_WaterborneTransmission
1974-08,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/08,85.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1974-08,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/33,7.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1974-08,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/41,419.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1974-08,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/42,600.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaSonneiEtiology_ConfirmedCase_WaterborneTransmission
1974-09,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/06,18.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1974-09,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/36,20.0,Etiology Status,dcs:Count_MedicalConditionIncident_Chromium_ConfirmedCase_WaterborneTransmission
1974-09,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/42,11.0,Etiology Status,dcs:Count_MedicalConditionIncident_LegionellaPneumophilaEtiology_ConfirmedCase_WaterborneTransmission
1974-09,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/49,34.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_ConfirmedCase_WaterborneTransmission
1974-10,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/42,18.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1974-11,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/36,4800.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_ConfirmedCase_WaterborneTransmission
1974-12,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/30,615.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1975-01,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/34,390.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1975-02,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/25,17.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_ConfirmedCase_WaterborneTransmission
1975-03,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/72,550.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1975-04,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/18,1400.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1975-04,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/34,350.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1975-05,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/06,80.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
1975-05,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/22,26.0,Etiology Status,dcs:Count_MedicalConditionIncident_FuelOil_ConfirmedCase_WaterborneTransmission
1975-05,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/39,140.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_SuspectedCase_WaterborneTransmission
