Detail Data For Electricity Capacity by Energy Source Having Year : ALL Region : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
UtilityCaptive,Region,State,District,Sector,Owner,GroupCompany,ProjectName,UnitNo,CommissionDate,Remark,CommissionYear,DeCommissionYear,EnergySource,EnergySourceType,YearValue,Capacity_MW
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,1,26/01/2002 00:00:00,-,2002,,HYDRO,NON-RENEWABLE,2013,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,2,29/01/2002 00:00:00,-,2002,,HYDRO,NON-RENEWABLE,2013,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,3,29/03/2002 00:00:00,-,2002,,HYDRO,NON-RENEWABLE,2013,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,,-,,,RENEWABLES,RENEWABLE,2013,103.910
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,PRIVATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,,-,,,RENEWABLES,RENEWABLE,2013,0.030
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,1,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2007,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,2,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2007,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,3,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2007,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,1,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2007,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,2,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2007,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,3,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2007,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,1,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2007,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,2,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2007,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,3,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2007,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2007,26.740
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,1,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2006,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,2,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2006,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,3,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2006,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,1,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2006,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,2,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2006,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,3,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2006,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,1,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2006,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,2,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2006,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,3,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2006,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2006,25.800
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,PRIVATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2006,0.180
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,1,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2008,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,2,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2008,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,3,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2008,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,1,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2008,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,2,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2008,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,3,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2008,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,1,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2008,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,2,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2008,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,3,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2008,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2008,45.240
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,PRIVATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2008,0.020
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,1,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2009,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,2,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2009,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,3,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2009,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,1,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2009,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,2,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2009,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,3,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2009,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,1,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2009,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,2,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2009,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,3,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2009,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2009,45.240
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,PRIVATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2009,0.020
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,1,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2010,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,2,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2010,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,3,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2010,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,1,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2010,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,2,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2010,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,3,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2010,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,1,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2010,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,2,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2010,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,3,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2010,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2010,67.420
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,1,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2011,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,2,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2011,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,3,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2011,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,1,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2011,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,2,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2011,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,3,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2011,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,1,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2011,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,2,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2011,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,3,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2011,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2011,78.830
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,PRIVATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2011,0.030
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,1,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2012,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,2,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2012,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,3,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2012,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,1,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2012,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,2,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2012,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,3,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2012,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,1,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2012,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,2,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2012,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,3,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2012,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2012,79.230
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,PRIVATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2012,0.030
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,1,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2014,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,2,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2014,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,3,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2014,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,1,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2014,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,2,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2014,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,3,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2014,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,1,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2014,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,2,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2014,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,3,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2014,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2014,103.910
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,1,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2015,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,2,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2015,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,3,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2015,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,1,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2015,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,2,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2015,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,3,01/01/0001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2015,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,1,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2015,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,2,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2015,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,3,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2015,135.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2015,103.900
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,PRIVATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2015,0.030
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,1,01/01/2001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2016,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,2,01/01/2001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2016,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,NURANANG,3,01/01/2001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2016,2.000
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,1,01/01/2001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2016,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,2,01/01/2001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2016,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,STATE,ARUNACHAL,ARUNACHAL PRADESH STATE,TAGO,3,01/01/2001 00:00:00,-,1992,0,HYDRO,NON-RENEWABLE,2016,1.500
UTILITY,NER,ARUNACHAL PRADESH,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NEEPCO,NEEPCO,RANGANADI,1,01/01/2001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2016,135.000
