SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,NPOPCHG2023,BIRTHS2020,BIRTHS2021,BIRTHS2022,BIRTHS2023,DEATHS2020,DEATHS2021,DEATHS2022,DEATHS2023,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,NATURALCHG2023,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,INTERNATIONALMIG2023,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,DOMESTICMIG2023,NETMIG2020,NETMIG2021,NETMIG2022,NETMIG2023,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,RESIDUAL2023,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,GQESTIMATES2023,RBIRTH2021,RBIRTH2022,RBIRTH2023,RDEATH2021,RDEATH2022,RDEATH2023,RNATURALCHG2021,RNATURALCHG2022,RNATURALCHG2023,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RINTERNATIONALMIG2023,RDOMESTICMIG2021,RDOMESTICMIG2022,RDOMESTICMIG2023,RNETMIG2021,RNETMIG2022,RNETMIG2023
050,1,2,34,019,New Jersey,Hunterdon County,128950,128786,129671,129805,130183,-164,885,134,378,268,969,1109,1116,390,960,1039,1004,-122,9,70,112,0,73,160,214,-49,745,-45,68,-49,818,115,282,7,58,-51,-16,3595,3595,3091,3148,2972,7.4983459531,8.5479967319,8.5850116159,7.428701873,8.0084477948,7.7234333892,0.0696440801,0.5395489371,0.8615782267,0.5648908716,1.2332547133,1.646229826,5.7649821827,-0.346852888,0.5231010662,6.3298730543,0.8864018252,2.1693308922
050,1,2,34,021,New Jersey,Mercer County,387328,386466,382172,380779,381671,-862,-4294,-1393,892,1014,3873,4126,4130,1327,3341,3365,3145,-313,532,761,985,30,817,2215,2761,-606,-5486,-4459,-2892,-576,-4669,-2244,-131,27,-157,90,38,19502,19523,15392,15302,15396,10.077565772,10.815897744,10.833497279,8.6932990563,8.8210120965,8.2497212932,1.3842667159,1.994885648,2.5837759853,2.1258381709,5.8064017217,7.2424421274,-14.27460001,-11.68882405,-7.586071218,-12.14876184,-5.882422331,-0.34362909
050,1,2,34,023,New Jersey,Middlesex County,863202,861408,862364,861094,863623,-1794,956,-1270,2529,2233,8399,8679,8603,2891,6857,6686,6134,-658,1542,1993,2469,113,1981,5414,7001,-1328,-3074,-8712,-7000,-1215,-1093,-3298,1,79,507,35,59,22968,23028,23054,22737,22266,9.7449082593,10.071611841,9.9761294172,7.9558085408,7.7588197682,7.1130510107,1.7890997185,2.3127920727,2.8630784065,2.2984478226,6.2827176525,8.118433343,-3.566596975,-10.10990694,-8.117273732,-1.268149152,-3.82718929,0.0011596105
050,1,2,34,025,New Jersey,Monmouth County,643612,642836,646517,644228,642799,-776,3681,-2289,-1429,1468,5937,6291,6315,2251,6392,6283,5769,-783,-455,8,546,5,309,668,924,-119,3531,-2871,-2915,-114,3840,-2203,-1991,121,296,-94,16,6891,6886,6953,6880,6785,9.2092700758,9.7478587947,9.8133139398,9.9150504168,9.7354628528,8.9648468913,-0.705780341,0.0123959419,0.8484670485,0.4793101656,1.0350611469,1.4358673128,5.4771656792,-4.448593642,-4.529819499,5.9564758449,-3.413532495,-3.093952186
050,1,2,34,027,New Jersey,Morris County,509288,508439,510613,511219,514423,-849,2174,606,3204,1161,4749,5038,5024,1869,4214,4269,3951,-708,535,769,1073,31,670,1562,2013,-252,624,-1585,135,-221,1294,-23,2148,80,345,-140,-17,8526,8528,7170,7822,8170,9.3204272206,9.8607207447,9.796790693,8.2704317346,8.3555809566,7.7044426808,1.049995486,1.5051397881,2.0923480123,1.314947618,3.05725403,3.9253462709,1.2246676323,-3.102271215,0.2632497499,2.5396152503,-0.045017185,4.1885960208
050,1,2,34,029,New Jersey,Ocean County,637235,638465,649825,655663,659197,1230,11360,5838,3534,2363,9684,10239,10251,2756,8203,8220,7528,-393,1481,2019,2723,5,175,377,628,1649,9882,3575,200,1654,10057,3952,828,-31,-178,-133,-17,6945,6942,6945,6950,6604,15.033882123,15.686088267,15.592534566,12.734710352,12.592992046,11.450648738,2.2991717703,3.0930962215,4.1418858281,0.2716779607,0.5775618006,0.9552347778,15.34126633,5.476879144,0.3042148974,15.61294429,6.0544409447,1.2594496753
050,1,2,34,031,New Jersey,Passaic County,525054,523439,518376,513634,513395,-1615,-5063,-4742,-239,1613,6141,6337,6332,2121,4305,4147,3852,-508,1836,2190,2480,86,1035,2834,3661,-1198,-7817,-10032,-6396,-1112,-6782,-7198,-2735,5,-117,266,16,10479,10476,9306,9050,9175,11.789041241,12.280888751,12.330713154,8.2644231461,8.03674383,7.5012487476,3.5246180944,4.2441449211,4.8294644066,1.986917063,5.4921948431,7.1293020937,-15.00650307,-19.44167208,-12.45534449,-13.01958601,-13.94947723,-5.3260424
050,1,2,34,033,New Jersey,Salem County,64830,64841,65045,65157,65338,11,204,112,181,167,700,725,721,258,956,867,808,-91,-256,-142,-87,0,13,20,41,84,418,266,229,84,431,286,270,18,29,-32,-2,816,816,816,817,768,10.778682845,11.136541681,11.05023181,14.720601143,13.317767776,12.383616231,-3.941918298,-2.181226095,-1.333384421,0.2001755385,0.3072149429,0.6283765662,6.4364134703,4.085958741,3.5097130158,6.6365890088,4.393173684,4.138089582
050,1,2,34,035,New Jersey,Somerset County,345353,344754,346498,347047,348842,-599,1744,549,1795,761,3026,3202,3190,1141,2597,2661,2494,-380,429,541,696,34,567,1394,1750,-284,499,-1310,-641,-250,1066,84,1109,31,249,-76,-10,4061,4060,4047,4060,3975,8.7551283758,9.2337195135,9.1681288251,7.5139023106,7.6736188712,7.1678098087,1.2412260652,1.5601006424,2.0003190164,1.6405015826,4.0199266089,5.0295377567,1.4437571248,-3.777692868,-1.84224783,3.0842587074,0.2422337411,3.187289927
050,1,2,34,037,New Jersey,Sussex County,144220,143915,145721,145575,146132,-305,1806,-146,557,327,1341,1409,1416,547,1415,1464,1358,-220,-74,-55,58,0,36,99,121,-99,1856,-92,392,-99,1892,7,513,14,-12,-98,-14,1258,1258,1251,664,464,9.2598986314,9.6740085686,9.7083717566,9.7708848348,10.05163133,9.3107124615,-0.510986203,-0.377622762,0.3976592951,0.2485878827,0.6797209711,0.8295995639,12.816086398,-0.631659892,2.6876283394,13.064674281,0.0480610788,3.5172279033
050,1,2,34,039,New Jersey,Union County,575363,573660,572833,570417,572726,-1703,-827,-2416,2309,1626,6398,6636,6624,2305,4512,4310,4013,-679,1886,2326,2611,80,1286,3727,4646,-1123,-4193,-8643,-4975,-1043,-2907,-4916,-329,19,194,174,27,5520,5516,5338,5283,5213,11.160992697,11.609009403,11.589101276,7.8709595261,7.5399081566,7.0209938739,3.2900331707,4.0691012464,4.5681074021,2.243363021,6.520008747,8.1284668672,-7.314479897,-15.12005248,-8.704072894,-5.071116876,-8.600043735,-0.575606027
050,1,2,34,041,New Jersey,Warren County,109637,109520,110567,110903,111252,-117,1047,336,349,234,952,1018,1016,430,1107,1197,1131,-196,-155,-179,-115,0,71,152,182,41,1103,434,293,41,1174,586,475,38,28,-71,-11,1670,1670,1380,1503,1494,8.6511243281,9.1931187068,9.146766897,10.059658226,10.809590464,10.182080079,-1.408533898,-1.616471757,-1.035313182,0.6451993984,1.3726464081,1.6384956449,10.023308964,3.9192667178,2.6377979339,10.668508363,5.2919131259,4.2762935788
040,4,8,35,000,New Mexico,New Mexico,2117525,2118488,2116950,2113476,2114371,963,-1538,-3474,895,5327,21433,21151,20728,5523,24640,25470,22344,-196,-3207,-4319,-1616,158,2259,5839,3642,702,-1206,-4496,-1088,860,1053,1343,2554,299,616,-498,-43,42841,42792,42993,43017,43081,10.120795063,9.9994657748,9.805463632,11.635160283,12.041340517,10.569918921,-1.51436522,-2.041874743,-0.764455289,1.0667137614,2.7604784955,1.7228627242,-0.569480653,-2.125554259,-0.514682769,0.4972331079,0.6349242369,1.2081799554
050,4,8,35,001,New Mexico,Bernalillo County,676452,676853,675286,672957,671586,401,-1567,-2329,-1371,1608,6393,6480,6473,1699,7369,7503,6250,-91,-976,-1023,223,75,918,2263,1603,234,-1979,-3209,-3170,309,-1061,-946,-1567,183,470,-360,-27,11174,11156,11235,11215,11219,9.456128401,9.6125105044,9.6285503699,10.899766962,11.130041098,9.2968391491,-1.443638561,-1.517530594,0.3317112208,1.3578485644,3.356961616,2.384453305,-2.927213844,-4.760269477,-4.715356816,-1.56936528,-1.403307861,-2.330903511
050,4,8,35,003,New Mexico,Catron County,3577,3606,3710,3793,3825,29,104,83,32,1,14,21,22,8,58,76,73,-7,-44,-55,-51,0,7,18,15,42,149,110,68,42,156,128,83,-6,-8,10,0,41,41,41,41,41,3.8272279934,5.5977608956,5.7757941717,15.85565883,20.258563241,19.165135206,-12.02843084,-14.66080235,-13.38934103,1.9136139967,4.7980807677,3.9380414807,40.732640787,29.321604691,17.852454713,42.646254784,34.119685459,21.790496193
050,4,8,35,005,New Mexico,Chaves County,65156,65149,64650,63892,63561,-7,-499,-758,-331,177,784,747,738,188,868,860,764,-11,-84,-113,-26,1,62,143,88,-14,-494,-798,-395,-13,-432,-655,-307,17,17,10,2,2101,2100,2104,2112,2121,12.080216334,11.622660298,11.580739567,13.374525227,13.380840503,11.988733102,-1.294308893,-1.758180206,-0.407993535,0.9553232305,2.2249537116,1.380901195,-7.611768966,-12.41617526,-6.198363318,-6.656445735,-10.19122155,-4.817462123
050,4,8,35,006,New Mexico,Cibola County,27175,27101,27185,26871,26780,-74,84,-314,-91,73,280,227,225,80,398,379,368,-7,-118,-152,-143,0,10,33,17,-68,187,-194,33,-68,197,-161,50,1,5,-1,2,2206,2217,2228,2243,2253,10.31573518,8.3986976469,8.3875417047,14.663080721,14.02249519,13.718290433,-4.34734554,-5.623797543,-5.330748728,0.3684191136,1.2209560456,0.6337253732,6.889437424,-7.177741601,1.2301727834,7.2578565376,-5.956785556,1.8638981566
050,4,8,35,007,New Mexico,Colfax County,12384,12352,12346,12272,12255,-32,-6,-74,-17,23,89,84,85,29,199,187,175,-6,-110,-103,-90,0,-1,29,25,-25,109,8,48,-25,108,37,73,-1,-4,-8,0,627,627,627,630,632,7.2070613005,6.8242749208,6.9311371142,16.114665155,15.192135836,14.269988176,-8.907603855,-8.367860915,-7.338851062,-0.080978217,2.355999675,2.0385697395,8.8266256377,0.6499309448,3.9140538998,8.7456474208,3.0059306199,5.9526236393
050,4,8,35,009,New Mexico,Curry County,48426,48370,47936,47430,47222,-56,-434,-506,-208,216,779,782,754,111,511,576,531,105,268,206,223,6,38,76,53,-167,-729,-788,-479,-161,-691,-712,-426,0,-11,0,-5,833,833,812,833,833,16.177600565,16.399974834,15.93204581,10.612007559,12.07977686,11.220048176,5.5655930056,4.3201979741,4.7119976334,0.7891512471,1.5938594468,1.1198918142,-15.13924366,-16.52580584,-10.1212864,-14.35009241,-14.9319464,-9.001394582
050,4,8,35,011,New Mexico,De Baca County,1695,1681,1679,1692,1657,-14,-2,13,-35,6,15,14,14,7,38,39,39,-1,-23,-25,-25,0,0,0,0,-12,23,37,-10,-12,23,37,-10,-1,-2,1,0,2,2,2,2,2,8.9285714286,8.3061406111,8.360704688,22.619047619,23.138534559,23.290534488,-13.69047619,-14.83239395,-14.9298298,0,0,0,13.69047619,21.951943044,-5.97193192,13.69047619,21.951943044,-5.97193192
050,4,8,35,013,New Mexico,Doña Ana County,219569,220060,221732,223530,225210,491,1672,1798,1680,560,2467,2465,2285,473,2380,2365,2008,87,87,100,277,36,303,762,342,329,1173,1004,1049,365,1476,1766,1391,39,109,-68,12,4605,4589,4646,4602,4612,11.168151528,11.072132812,10.184070954,10.774301029,10.622959067,8.949503053,0.3938504998,0.4491737449,1.2345679012,1.3716862234,3.4227039361,1.5242679503,5.3101912212,4.5097043988,4.6753130989,6.6818774446,7.9324083349,6.1995810492
050,4,8,35,015,New Mexico,Eddy County,62314,62333,60855,60203,60275,19,-1478,-652,72,199,796,752,734,135,710,793,726,64,86,-41,8,1,28,70,25,-63,-1531,-699,41,-62,-1503,-629,66,17,-61,18,-2,945,945,945,945,945,12.923336689,12.423796858,12.184797224,11.527096795,13.101158123,12.051992895,1.3962398935,-0.677361265,0.1328043294,0.4545897328,1.1564704522,0.4150135294,-24.85631717,-11.54818352,0.6806221883,-24.40172744,-10.39171306,1.0956357177
050,4,8,35,017,New Mexico,Grant County,28191,28205,27893,27693,27472,14,-312,-200,-221,59,246,216,214,101,444,442,405,-42,-198,-226,-191,0,16,57,29,56,-136,-16,-55,56,-120,41,-26,0,6,-15,-4,661,661,664,661,661,8.770366145,7.7717410859,7.7585425542,15.829441335,15.903285,14.683223058,-7.05907519,-8.131543914,-6.924680504,0.5704303184,2.0508761199,1.0513912807,-4.848657706,-0.575684525,-1.994017946,-4.278227388,1.475191595,-0.942626665
050,4,8,35,019,New Mexico,Guadalupe County,4450,4439,4423,4316,4292,-11,-16,-107,-24,8,29,23,23,21,61,60,59,-13,-32,-37,-36,0,0,22,10,0,18,-97,2,0,18,-75,12,2,-2,5,0,597,597,597,603,612,6.544798014,5.2637601556,5.343866171,13.766644098,13.731548232,13.708178439,-7.221846084,-8.467788076,-8.364312268,0,5.0349010184,2.3234200743,4.0622884225,-22.19933631,0.4646840149,4.0622884225,-17.16443529,2.7881040892
050,4,8,35,021,New Mexico,Harding County,653,653,631,621,624,0,-22,-10,3,2,0,0,0,4,15,15,15,-2,-15,-15,-15,0,0,1,1,3,-7,4,18,3,-7,5,19,-1,0,0,-1,0,0,0,0,0,0,0,0,23.364485981,23.961661342,24.096385542,-23.36448598,-23.96166134,-24.09638554,0,1.5974440895,1.6064257028,-10.90342679,6.3897763578,28.915662651,-10.90342679,7.9872204473,30.522088353
050,4,8,35,023,New Mexico,Hidalgo County,4179,4164,4086,4011,3965,-15,-78,-75,-46,17,26,41,43,10,63,64,61,7,-37,-23,-18,0,2,6,3,-19,-45,-60,-30,-19,-43,-54,-27,-3,2,2,-1,72,72,72,72,72,6.303030303,10.127207608,10.782347041,15.272727273,15.808324071,15.295887663,-8.96969697,-5.681116463,-4.513540622,0.4848484848,1.4820303816,0.7522567703,-10.90909091,-14.82030382,-7.522567703,-10.42424242,-13.33827343,-6.770310933
050,4,8,35,025,New Mexico,Lea County,74457,74642,73062,72343,72101,185,-1580,-719,-242,277,1073,930,810,137,742,756,688,140,331,174,122,6,160,514,223,15,-1992,-1446,-590,21,-1832,-932,-367,24,-79,39,3,2104,2104,2112,2129,2134,14.529058116,12.791857226,11.215419124,10.04712127,10.398542003,9.5261831575,4.4819368467,2.393315223,1.6892359669,2.1664951525,7.0699081875,3.0877018083,-26.97286465,-19.88927478,-8.169255905,-24.8063695,-12.8193666,-5.081554097
050,4,8,35,027,New Mexico,Lincoln County,20266,20307,20400,20343,20029,41,93,-57,-314,41,163,185,181,59,269,326,306,-18,-106,-141,-125,0,-2,-5,-11,63,201,91,-174,63,199,86,-185,-4,0,-2,-4,115,115,115,115,115,8.008450635,9.0813145816,8.9666105221,13.216400128,16.002748938,15.159021104,-5.207949493,-6.921434357,-6.192410582,-0.098263198,-0.245440935,-0.544932131,9.8754513966,4.4670250104,-8.61983553,9.7771881986,4.2215840758,-9.164767661
050,4,8,35,028,New Mexico,Los Alamos County,19420,19418,19390,19273,19444,-2,-28,-117,171,36,183,170,170,37,135,146,135,-1,48,24,35,2,58,157,130,-7,-141,-301,6,-5,-83,-144,136,4,7,3,0,65,65,65,65,65,9.4310451453,8.7939373561,8.7816721337,6.9573283859,7.5524403176,6.973680812,2.4737167594,1.2414970385,1.8079913216,2.9890744176,8.1214597936,6.7153963375,-7.266542981,-15.57044202,0.3099413694,-4.277468563,-7.448982231,7.025337707
050,4,8,35,029,New Mexico,Luna County,25426,25458,25471,25693,25316,32,13,222,-377,99,348,328,326,80,427,432,403,19,-79,-104,-77,1,44,109,39,7,29,217,-338,8,73,326,-299,5,19,0,-1,788,788,792,788,788,13.666084156,12.821515128,12.782058068,16.768442341,16.886873583,15.801133133,-3.102358185,-4.065358455,-3.019075065,1.7278956979,4.2608083809,1.5291419161,1.1388403464,8.4825267766,-13.25256327,2.8667360443,12.743335158,-11.72342136
050,4,8,35,031,New Mexico,McKinley County,72904,72590,71464,69931,68797,-314,-1126,-1533,-1134,227,763,758,756,345,1152,1074,905,-118,-389,-316,-149,0,25,81,66,-192,-765,-1329,-1053,-192,-740,-1248,-987,-4,3,31,2,875,873,872,875,875,10.593249754,10.721736978,10.899025431,15.994002249,15.191484847,13.047113777,-5.400752496,-4.469747869,-2.148088346,0.3470920627,1.1457265108,0.9515022202,-10.62101712,-18.79840164,-15.18078542,-10.27392506,-17.65267513,-14.2292832
050,4,8,35,033,New Mexico,Mora County,4184,4191,4189,4147,4123,7,-2,-42,-24,14,30,28,28,7,55,57,56,7,-25,-29,-28,0,0,0,0,1,21,-12,5,1,21,-12,5,-1,2,-1,-1,2,2,2,2,2,7.1599045346,6.7178502879,6.7714631197,13.126491647,13.6756238,13.542926239,-5.966587112,-6.957773512,-6.77146312,0,0,0,5.0119331742,-2.879078695,1.2091898428,5.0119331742,-2.879078695,1.2091898428
050,4,8,35,035,New Mexico,Otero County,67835,67862,68486,68517,68835,27,624,31,318,210,771,712,687,186,790,843,774,24,-19,-131,-87,7,156,295,232,-25,461,-96,170,-18,617,199,402,21,26,-37,3,3651,3645,3662,3659,3659,11.309296799,10.39393298,10.003494671,11.587995423,12.306299862,11.270312773,-0.278698624,-1.912366882,-1.266818102,2.2882623874,4.3064750407,3.3781816064,6.7621087218,-1.401429166,2.4753916943,9.0503711092,2.9050458749,5.8535733007
050,4,8,35,037,New Mexico,Quay County,8743,8712,8620,8529,8510,-31,-92,-91,-19,19,65,67,62,39,159,179,164,-20,-94,-112,-102,0,0,0,0,-12,-1,21,86,-12,-1,21,86,1,3,0,-3,55,55,55,55,55,7.5005769675,7.8138666978,7.2774223839,18.347565197,20.875852819,19.249955983,-10.84698823,-13.06198612,-11.9725336,0,0,0,-0.115393492,2.4491223978,10.094489113,-0.115393492,2.4491223978,10.094489113
050,4,8,35,039,New Mexico,Rio Arriba County,40360,40271,40216,39991,39876,-89,-55,-225,-115,81,428,407,405,103,555,597,535,-22,-127,-190,-130,0,25,102,71,-68,18,-120,-54,-68,43,-18,17,1,29,-17,-2,216,216,216,216,216,10.635257868,10.148740135,10.141860844,13.791047001,14.88648123,13.397272966,-3.155789134,-4.737741095,-3.255412123,0.6212183334,2.5434189036,1.7779558516,0.4472772,-2.992257534,-1.352248112,1.0684955334,-0.44883863,0.4257077391
050,4,8,35,041,New Mexico,Roosevelt County,19188,19148,18992,18858,18787,-40,-156,-134,-71,52,198,233,228,28,221,226,208,24,-23,7,20,0,21,-14,-14,-61,-157,-126,-77,-61,-136,-140,-91,-3,3,-1,0,1034,1033,1042,1033,1032,10.38280021,12.311756935,12.113162439,11.588883062,11.941875826,11.05060433,-1.206082853,0.3698811096,1.0625581086,1.1012060829,-0.739762219,-0.743790676,-8.232826429,-6.657859974,-4.090848718,-7.131620346,-7.397622193,-4.834639394
050,4,8,35,043,New Mexico,Sandoval County,148834,149290,151478,153597,155936,456,2188,2119,2339,310,1317,1307,1307,334,1473,1551,1378,-24,-156,-244,-71,3,50,193,134,478,2321,2139,2280,481,2371,2332,2414,-1,-27,31,-4,1050,1048,1050,1050,1050,8.7575805937,8.5683848234,8.4449800183,9.794924992,10.167991478,8.9037356275,-1.037344398,-1.599606654,-0.458755609,0.332482179,1.2652626403,0.8658204456,15.433822747,14.022781283,14.731870269,15.766304926,15.288043924,15.597690715
050,4,8,35,045,New Mexico,San Juan County,121666,121376,120996,120569,120675,-290,-380,-427,106,344,1326,1320,1326,440,1484,1716,1490,-96,-158,-396,-164,1,40,113,72,-205,-333,-102,195,-204,-293,11,267,10,71,-42,3,1305,1293,1299,1311,1311,10.94185797,10.928735537,10.993019516,12.245638935,14.207356198,12.352638822,-1.303780965,-3.278620661,-1.359619307,0.3300711303,0.9355659967,0.596906037,-2.74784216,-0.844493201,1.616620517,-2.41777103,0.0910727961,2.213526554
050,4,8,35,047,New Mexico,San Miguel County,27202,27131,27155,26902,26668,-71,24,-253,-234,51,227,222,223,82,333,394,371,-31,-106,-172,-148,0,9,49,39,-40,107,-117,-126,-40,116,-68,-87,0,14,-13,1,1059,1059,1062,1058,1056,8.3631138783,8.2135523614,8.3255553481,12.268356482,14.577205542,13.851036028,-3.905242604,-6.363653181,-5.525480679,0.3315772022,1.8129011969,1.4560388277,3.9420845153,-4.328764082,-4.704125443,4.2736617176,-2.515862885,-3.248086616
050,4,8,35,049,New Mexico,Santa Fe County,154821,155043,155400,155761,155956,222,357,361,195,273,1134,1140,1129,352,1618,1607,1418,-79,-484,-467,-289,11,198,559,337,302,603,328,156,313,801,887,493,-12,40,-59,-9,2661,2661,2675,2686,2690,7.3056889671,7.3273964282,7.2437499398,10.423813711,10.329057947,9.0979959386,-3.118124744,-3.001661519,-1.854245999,1.2755964863,3.5929952661,2.1622176526,3.8847711174,2.1082333583,1.0009078748,5.1603676037,5.7012286244,3.1631255273
050,4,8,35,051,New Mexico,Sierra County,11573,11562,11519,11474,11488,-11,-43,-45,14,24,75,69,67,66,291,287,269,-42,-216,-218,-202,0,4,-2,-2,36,174,170,221,36,178,168,219,-5,-5,5,-3,174,174,174,174,174,6.4988518695,6.0018266429,5.8357285951,25.215545254,24.964119515,23.430014807,-18.71669338,-18.96229287,-17.59428621,0.346605433,-0.17396599,-0.174200854,15.077336337,14.78710912,19.249194321,15.42394177,14.613143131,19.074993467
050,4,8,35,053,New Mexico,Socorro County,16594,16551,16291,16111,15963,-43,-260,-180,-148,35,160,152,152,52,226,216,212,-17,-66,-64,-60,0,2,1,1,-26,-196,-110,-90,-26,-194,-109,-89,0,0,-7,1,849,847,855,849,849,9.7436209731,9.3821369051,9.4780819355,13.762864625,13.332510339,13.219430068,-4.019243651,-3.950373434,-3.741348132,0.1217952622,0.0617245849,0.0623558022,-11.93593569,-6.789704339,-5.612022199,-11.81414043,-6.727979754,-5.549666396
050,4,8,35,055,New Mexico,Taos County,34490,34463,34685,34590,34405,-27,222,-95,-185,58,229,236,235,73,427,423,394,-15,-198,-187,-159,1,1,38,22,-17,424,63,-46,-16,425,101,-24,4,-5,-9,-2,234,234,234,234,234,6.623474287,6.8134247564,6.8120878325,12.350321051,12.212197763,11.421117472,-5.726846763,-5.398773006,-4.60902964,0.0289234685,1.0970768676,0.6377273715,12.263550645,1.8188379646,-1.333429959,12.292474113,2.9159148322,-0.695702587
050,4,8,35,057,New Mexico,Torrance County,15052,15062,15313,15383,15633,10,251,70,250,30,159,154,154,34,213,245,238,-4,-54,-91,-84,1,8,0,0,10,308,165,336,11,316,165,336,3,-11,-4,-2,296,296,296,296,296,10.469135802,10.033880636,9.9303585246,14.024691358,15.962991921,15.34691772,-3.555555556,-5.929111285,-5.416559195,0.5267489712,0,0,20.279835391,10.750586396,21.666236781,20.806584362,10.750586396,21.666236781
050,4,8,35,059,New Mexico,Union County,4082,4071,4096,3982,3964,-11,25,-114,-18,6,36,38,35,14,61,62,59,-8,-25,-24,-24,0,2,3,0,-2,49,-92,7,-2,51,-89,7,-1,-1,-1,-1,443,443,443,444,450,8.8159666952,9.4082693736,8.8094638812,14.938165789,15.350334241,14.850239114,-6.122199094,-5.942064868,-6.040775233,0.4897759275,0.7427581084,0,11.999510224,-22.77791533,1.7618927762,12.489286152,-22.03515722,1.7618927762
050,4,8,35,061,New Mexico,Valencia County,76207,76374,77315,78201,79141,167,941,886,940,191,830,843,837,189,895,974,867,2,-65,-131,-30,6,75,166,92,149,925,859,878,155,1000,1025,970,10,6,-8,0,2001,2001,1999,2019,2027,10.801033255,10.841328223,10.639244448,11.646897306,12.526042336,11.020579375,-0.84586405,-1.684714113,-0.381334926,0.9759969809,2.1348285707,1.1694271078,12.037296098,11.047094833,11.160402181,13.013293079,13.181923403,12.329829289
040,1,2,36,000,New York,New York,20202320,20104710,19854526,19673200,19571216,-97610,-250184,-181326,-101984,53056,205414,210106,207450,72698,177088,176382,165914,-19642,28326,33724,41536,1343,28769,77285,73867,-72398,-295159,-298341,-216778,-71055,-266390,-221056,-142911,-6913,-12120,6006,-609,609872,576054,610499,613035,616970,10.281177548,10.630816455,10.572204718,8.8634327243,8.9244698772,8.455419492,1.4177448237,1.7063465781,2.1167852262,1.4399174198,3.9104197393,3.7644591271,-14.77300517,-15.09527768,-11.04758445,-13.33308775,-11.18485794,-7.283125324
050,1,2,36,001,New York,Albany County,314851,314018,316178,315921,316659,-833,2160,-257,738,765,2813,2862,2861,861,3192,3112,2943,-96,-379,-250,-82,18,479,1182,1140,-729,1988,-1026,-328,-711,2467,156,812,-26,72,-163,8,16738,16235,18590,19098,19426,8.9273813226,9.0555435145,9.0454962218,10.130181721,9.846558846,9.3047519681,-1.202800399,-0.791015331,-0.259255746,1.5201619814,3.7399204871,3.6042872048,6.309148265,-3.24632692,-1.037022985,7.8293102463,0.4935935668,2.5672642195
