id,type,name
ICD10/M75.40,ICD10Code,Impingement syndrome of unspecified shoulder
ICD10/S13.170,ICD10Code,Subluxation of C6/C7 cervical vertebrae
ICD10/O07.31,ICD10Code,Shock following failed attempted termination of pregnancy
ICD10/S99.03,ICD10Code,Salter-Harris Type III physeal fracture of calcaneus
ICD10/C40.00,ICD10Code,Malignant neoplasm of scapula and long bones of unspecified upper limb
ICD10/T23.231,ICD10Code,"Burn of second degree of multiple right fingers (nail), not including thumb"
ICD10/M85.842,ICD10Code,"Other specified disorders of bone density and structure, left hand"
ICD10/K59.04,ICD10Code,Chronic idiopathic constipation
ICD10/X02.8,ICD10Code,Other exposure to controlled fire in building or structure
ICD10/O86.81,ICD10Code,Puerperal septic thrombophlebitis
ICD10/H26.32,ICD10Code,"Drug-induced cataract, left eye"
ICD10/L89.609,ICD10Code,"Pressure ulcer of unspecified heel, unspecified stage"
ICD10/C92.A0,ICD10Code,"Acute myeloid leukemia with multilineage dysplasia, not having achieved remission"
ICD10/M07.629,ICD10Code,"Enteropathic arthropathies, unspecified elbow"
ICD10/Y37.530,ICD10Code,"Military operations involving thermal radiation effect of nuclear weapon, military personnel"
ICD10/N83.01,ICD10Code,Follicular cyst of right ovary
ICD10/H16.131,ICD10Code,"Photokeratitis, right eye"
ICD10/S59.812,ICD10Code,Other specified injuries left forearm
ICD10/A52.17,ICD10Code,General paresis
ICD10/Y93.61,ICD10Code,"Activity, american tackle football"
ICD10/C82.30,ICD10Code,"Follicular lymphoma grade IIIa, unspecified site"
ICD10/I31.2,ICD10Code,"Hemopericardium, not elsewhere classified"
ICD10/S13.120,ICD10Code,Subluxation of C1/C2 cervical vertebrae
ICD10/M06.24,ICD10Code,"Rheumatoid bursitis, hand"
ICD10/H30.2,ICD10Code,Posterior cyclitis
ICD10/E74.8,ICD10Code,Other specified disorders of carbohydrate metabolism
ICD10/H72.819,ICD10Code,"Multiple perforations of tympanic membrane, unspecified ear"
ICD10/S42.215,ICD10Code,Unspecified nondisplaced fracture of surgical neck of left humerus
ICD10/T61.92,ICD10Code,"Toxic effect of unspecified seafood, intentional self-harm"
ICD10/W21.31,ICD10Code,Struck by shoe cleats
ICD10/M05.052,ICD10Code,"Felty's syndrome, left hip"
ICD10/T31.70,ICD10Code,Burns involving 70-79% of body surface with 0% to 9% third degree burns
ICD10/T38.7X3,ICD10Code,"Poisoning by androgens and anabolic congeners, assault"
ICD10/W16.33,ICD10Code,Fall into other water striking wall
ICD10/H65.19,ICD10Code,Other acute nonsuppurative otitis media
ICD10/H33.303,ICD10Code,"Unspecified retinal break, bilateral"
ICD10/R44,ICD10Code,Other symptoms and signs involving general sensations and perceptions
ICD10/K08.12,ICD10Code,Complete loss of teeth due to periodontal diseases
ICD10/M54.41,ICD10Code,"Lumbago with sciatica, right side"
ICD10/T61.773,ICD10Code,"Other fish poisoning, assault"
ICD10/K62.89,ICD10Code,Other specified diseases of anus and rectum
ICD10/O88.32,ICD10Code,Pyemic and septic embolism in childbirth
ICD10/T36.3X4,ICD10Code,"Poisoning by macrolides, undetermined"
ICD10/A54.84,ICD10Code,Gonococcal pneumonia
ICD10/G62.9,ICD10Code,"Polyneuropathy, unspecified"
ICD10/M08.43,ICD10Code,"Pauciarticular juvenile rheumatoid arthritis, wrist"
ICD10/D31.51,ICD10Code,Benign neoplasm of right lacrimal gland and duct
ICD10/H66.90,ICD10Code,"Otitis media, unspecified, unspecified ear"
ICD10/G97.31,ICD10Code,Intraoperative hemorrhage and hematoma of a nervous system organ or structure complicating a nervous system procedure
ICD10/I74.10,ICD10Code,Embolism and thrombosis of unspecified parts of aorta
ICD10/Z00.70,ICD10Code,Encounter for examination for period of delayed growth in childhood without abnormal findings
ICD10/R29.716,ICD10Code,NIHSS score 16
ICD10/T44.6X5,ICD10Code,Adverse effect of alpha-adrenoreceptor antagonists
ICD10/S80.12,ICD10Code,Contusion of left lower leg
ICD10/Y92.219,ICD10Code,Unspecified school as the place of occurrence of the external cause
ICD10/M24.171,ICD10Code,"Other articular cartilage disorders, right ankle"
ICD10/S66.29,ICD10Code,"Other specified injury of extensor muscle, fascia and tendon of thumb at wrist and hand level"
ICD10/E88.8,ICD10Code,Other specified metabolic disorders
ICD10/E70.319,ICD10Code,"Ocular albinism, unspecified"
ICD10/O26.839,ICD10Code,"Pregnancy related renal disease, unspecified trimester"
ICD10/Q75.4,ICD10Code,Mandibulofacial dysostosis
ICD10/F17.223,ICD10Code,"Nicotine dependence, chewing tobacco, with withdrawal"
ICD10/S94.8X1,ICD10Code,"Injury of other nerves at ankle and foot level, right leg"
ICD10/M48.22,ICD10Code,"Kissing spine, cervical region"
ICD10/E11.628,ICD10Code,Type 2 diabetes mellitus with other skin complications
ICD10/K22.5,ICD10Code,"Diverticulum of esophagus, acquired"
ICD10/R22.41,ICD10Code,"Localized swelling, mass and lump, right lower limb"
ICD10/T63.833,ICD10Code,"Toxic effect of contact with other venomous amphibian, assault"
ICD10/T85.79,ICD10Code,"Infection and inflammatory reaction due to other internal prosthetic devices, implants and grafts"
ICD10/M65.03,ICD10Code,"Abscess of tendon sheath, forearm"
ICD10/T80.310,ICD10Code,ABO incompatibility with acute hemolytic transfusion reaction
ICD10/S92.135,ICD10Code,Nondisplaced fracture of posterior process of left talus
ICD10/O34.73,ICD10Code,"Maternal care for abnormality of vulva and perineum, third trimester"
ICD10/T51.92,ICD10Code,"Toxic effect of unspecified alcohol, intentional self-harm"
ICD10/S70.211,ICD10Code,"Abrasion, right hip"
ICD10/S53.094,ICD10Code,Other dislocation of right radial head
ICD10/S52.346,ICD10Code,"Nondisplaced spiral fracture of shaft of radius, unspecified arm"
ICD10/V79.60,ICD10Code,Unspecified bus occupant injured in collision with unspecified motor vehicles in traffic accident
ICD10/T43.591,ICD10Code,"Poisoning by other antipsychotics and neuroleptics, accidental (unintentional)"
ICD10/M88.85,ICD10Code,Osteitis deformans of thigh
ICD10/S50.821,ICD10Code,Blister (nonthermal) of right forearm
ICD10/H60.532,ICD10Code,"Acute contact otitis externa, left ear"
ICD10/C50.912,ICD10Code,Malignant neoplasm of unspecified site of left female breast
ICD10/X98.2,ICD10Code,Assault by hot fluids
ICD10/T43.69,ICD10Code,"Poisoning by, adverse effect of and underdosing of other psychostimulants"
ICD10/C16.1,ICD10Code,Malignant neoplasm of fundus of stomach
ICD10/T46.1,ICD10Code,"Poisoning by, adverse effect of and underdosing of calcium-channel blockers"
ICD10/S82.865,ICD10Code,Nondisplaced Maisonneuve's fracture of left leg
ICD10/S62.398,ICD10Code,Other fracture of other metacarpal bone
ICD10/S70.329,ICD10Code,"Blister (nonthermal), unspecified thigh"
ICD10/S62.511,ICD10Code,Displaced fracture of proximal phalanx of right thumb
ICD10/T81.534,ICD10Code,Perforation due to foreign body accidentally left in body following endoscopic examination
ICD10/N36.43,ICD10Code,Combined hypermobility of urethra and intrinsic sphincter deficiency
ICD10/B46.1,ICD10Code,Rhinocerebral mucormycosis
ICD10/C94.00,ICD10Code,"Acute erythroid leukemia, not having achieved remission"
ICD10/H35.73,ICD10Code,Hemorrhagic detachment of retinal pigment epithelium
ICD10/T55.1,ICD10Code,Toxic effect of detergents
ICD10/S37.051,ICD10Code,Moderate laceration of right kidney
ICD10/N18.4,ICD10Code,"Chronic kidney disease, stage 4 (severe)"
ICD10/T42.2X2,ICD10Code,"Poisoning by succinimides and oxazolidinediones, intentional self-harm"
ICD10/D56.4,ICD10Code,Hereditary persistence of fetal hemoglobin [HPFH]
ICD10/E71.518,ICD10Code,Other disorders of peroxisome biogenesis
ICD10/O99.342,ICD10Code,"Other mental disorders complicating pregnancy, second trimester"
ICD10/L73,ICD10Code,Other follicular disorders
ICD10/O34.529,ICD10Code,"Maternal care for prolapse of gravid uterus, unspecified trimester"
ICD10/S25.80,ICD10Code,Unspecified injury of other blood vessels of thorax
ICD10/K08.499,ICD10Code,"Partial loss of teeth due to other specified cause, unspecified class"
ICD10/S51.041,ICD10Code,Puncture wound with foreign body of right elbow
ICD10/S20.151,ICD10Code,"Superficial foreign body of breast, right breast"
ICD10/C83.51,ICD10Code,"Lymphoblastic (diffuse) lymphoma, lymph nodes of head, face, and neck"
ICD10/S42.363,ICD10Code,"Displaced segmental fracture of shaft of humerus, unspecified arm"
ICD10/I82.43,ICD10Code,Acute embolism and thrombosis of popliteal vein
ICD10/S72.391,ICD10Code,Other fracture of shaft of right femur
ICD10/S61.52,ICD10Code,Laceration with foreign body of wrist
ICD10/T73.9,ICD10Code,"Effect of deprivation, unspecified"
ICD10/M99.62,ICD10Code,Osseous and subluxation stenosis of intervertebral foramina of thoracic region
ICD10/J15.6,ICD10Code,Pneumonia due to other Gram-negative bacteria
ICD10/T46.6X,ICD10Code,"Poisoning by, adverse effect of and underdosing of antihyperlipidemic and antiarteriosclerotic drugs"
ICD10/S46.192,ICD10Code,"Other injury of muscle, fascia and tendon of long head of biceps, left arm"
ICD10/M71.54,ICD10Code,"Other bursitis, not elsewhere classified, hand"
ICD10/N04.8,ICD10Code,Nephrotic syndrome with other morphologic changes
ICD10/M99.84,ICD10Code,Other biomechanical lesions of sacral region
ICD10/L01,ICD10Code,Impetigo
ICD10/B33.21,ICD10Code,Viral endocarditis
ICD10/M75.42,ICD10Code,Impingement syndrome of left shoulder
ICD10/F19.121,ICD10Code,Other psychoactive substance abuse with intoxication delirium
ICD10/M71.87,ICD10Code,"Other specified bursopathies, ankle and foot"
ICD10/G54.9,ICD10Code,"Nerve root and plexus disorder, unspecified"
ICD10/H74.8,ICD10Code,Other specified disorders of middle ear and mastoid
ICD10/V48.4,ICD10Code,Person boarding or alighting a car injured in noncollision transport accident
ICD10/E80.1,ICD10Code,Porphyria cutanea tarda
ICD10/S85.591,ICD10Code,"Other specified injury of popliteal vein, right leg"
ICD10/S59.192,ICD10Code,"Other physeal fracture of upper end of radius, left arm"
ICD10/W17.81,ICD10Code,Fall down embankment (hill)
ICD10/O22.3,ICD10Code,Deep phlebothrombosis in pregnancy
ICD10/S20.12,ICD10Code,Blister (nonthermal) of breast
ICD10/M67.231,ICD10Code,"Synovial hypertrophy, not elsewhere classified, right forearm"
ICD10/H30.019,ICD10Code,"Focal chorioretinal inflammation, juxtapapillary, unspecified eye"
ICD10/T63.2X3,ICD10Code,"Toxic effect of venom of scorpion, assault"
ICD10/K31.7,ICD10Code,Polyp of stomach and duodenum
ICD10/T83.421,ICD10Code,Displacement of implanted testicular prosthesis
ICD10/S82.81,ICD10Code,Torus fracture of upper end of fibula
ICD10/T40.693,ICD10Code,"Poisoning by other narcotics, assault"
ICD10/Z76.1,ICD10Code,Encounter for health supervision and care of foundling
ICD10/M65.15,ICD10Code,"Other infective (teno)synovitis, hip"
ICD10/T27.2,ICD10Code,Burn of other parts of respiratory tract
ICD10/M14.821,ICD10Code,"Arthropathies in other specified diseases classified elsewhere, right elbow"
ICD10/R36.9,ICD10Code,"Urethral discharge, unspecified"
ICD10/T87.89,ICD10Code,Other complications of amputation stump
ICD10/G97.0,ICD10Code,Cerebrospinal fluid leak from spinal puncture
ICD10/T37.5X2,ICD10Code,"Poisoning by antiviral drugs, intentional self-harm"
ICD10/M27.4,ICD10Code,Other and unspecified cysts of jaw
ICD10/M17.1,ICD10Code,Unilateral primary osteoarthritis of knee
ICD10/M87.87,ICD10Code,"Other osteonecrosis, ankle, foot and toes"
ICD10/H70.009,ICD10Code,"Acute mastoiditis without complications, unspecified ear"
ICD10/Z64.4,ICD10Code,Discord with counselors
ICD10/S82.046,ICD10Code,Nondisplaced comminuted fracture of unspecified patella
ICD10/V37,ICD10Code,Occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object
ICD10/I83.81,ICD10Code,Varicose veins of lower extremities with pain
ICD10/I82.0,ICD10Code,Budd-Chiari syndrome
ICD10/I82.812,ICD10Code,Embolism and thrombosis of superficial veins of left lower extremity
ICD10/S83.261,ICD10Code,"Peripheral tear of lateral meniscus, current injury, right knee"
ICD10/M89.131,ICD10Code,"Complete physeal arrest, right distal radius"
ICD10/S90.46,ICD10Code,Insect bite (nonvenomous) of toe
ICD10/I25.81,ICD10Code,Atherosclerosis of other coronary vessels without angina pectoris
ICD10/T53.7X3,ICD10Code,"Toxic effect of other halogen derivatives of aromatic hydrocarbons, assault"
ICD10/M85.472,ICD10Code,"Solitary bone cyst, left ankle and foot"
ICD10/C91.60,ICD10Code,Prolymphocytic leukemia of T-cell type not having achieved remission
ICD10/S42.013,ICD10Code,Anterior displaced fracture of sternal end of unspecified clavicle
ICD10/S26.0,ICD10Code,Injury of heart with hemopericardium
ICD10/Y92.521,ICD10Code,Bus station as the place of occurrence of the external cause
ICD10/S55.912,ICD10Code,"Laceration of unspecified blood vessel at forearm level, left arm"
ICD10/S90.442,ICD10Code,"External constriction, left great toe"
ICD10/S86.0,ICD10Code,Injury of Achilles tendon
ICD10/B56.0,ICD10Code,Gambiense trypanosomiasis
ICD10/M60.859,ICD10Code,"Other myositis, unspecified thigh"
ICD10/P11.1,ICD10Code,Other specified brain damage due to birth injury
ICD10/S75.81,ICD10Code,Laceration of other blood vessels at hip and thigh level
ICD10/S27.419,ICD10Code,"Primary blast injury of bronchus, unspecified"
ICD10/M46.53,ICD10Code,"Other infective spondylopathies, cervicothoracic region"
ICD10/H26.062,ICD10Code,"Combined forms of infantile and juvenile cataract, left eye"
ICD10/W26.1,ICD10Code,Contact with sword or dagger
ICD10/O87.0,ICD10Code,Superficial thrombophlebitis in the puerperium
ICD10/W29,ICD10Code,Contact with other powered hand tools and household machinery
ICD10/S92.224,ICD10Code,Nondisplaced fracture of lateral cuneiform of right foot
ICD10/H73,ICD10Code,Other disorders of tympanic membrane
ICD10/Q71.32,ICD10Code,Congenital absence of left hand and finger
ICD10/S78.01,ICD10Code,Complete traumatic amputation at hip joint
ICD10/F31.11,ICD10Code,"Bipolar disorder, current episode manic without psychotic features, mild"
ICD10/H16.41,ICD10Code,Ghost vessels (corneal)
ICD10/P07.34,ICD10Code,"Preterm newborn, gestational age 31 completed weeks"
ICD10/H93.231,ICD10Code,"Hyperacusis, right ear"
ICD10/M65.14,ICD10Code,"Other infective (teno)synovitis, hand"
ICD10/F13.288,ICD10Code,"Sedative, hypnotic or anxiolytic dependence with other sedative, hypnotic or anxiolytic-induced disorder"
ICD10/T22.441,ICD10Code,Corrosion of unspecified degree of right axilla
ICD10/S50.351,ICD10Code,Superficial foreign body of right elbow
ICD10/M90.67,ICD10Code,"Osteitis deformans in neoplastic diseases, ankle and foot"
ICD10/S60.829,ICD10Code,Blister (nonthermal) of unspecified wrist
ICD10/V02.99,ICD10Code,"Pedestrian with other conveyance injured in collision with two- or three-wheeled motor vehicle, unspecified whether traffic or nontraffic accident"
ICD10/M96.84,ICD10Code,Postprocedural hematoma and seroma of a musculoskeletal structure following a procedure
ICD10/M63.871,ICD10Code,"Disorders of muscle in diseases classified elsewhere, right ankle and foot"
ICD10/K51.51,ICD10Code,Left sided colitis with complications
ICD10/H80.11,ICD10Code,"Otosclerosis involving oval window, obliterative, right ear"
ICD10/T82.53,ICD10Code,Leakage of other cardiac and vascular devices and implants
ICD10/T40.4X2,ICD10Code,"Poisoning by other synthetic narcotics, intentional self-harm"
ICD10/I82.619,ICD10Code,Acute embolism and thrombosis of superficial veins of unspecified upper extremity
ICD10/M99.59,ICD10Code,Intervertebral disc stenosis of neural canal of abdomen and other regions
ICD10/H60.323,ICD10Code,"Hemorrhagic otitis externa, bilateral"
ICD10/Q65.6,ICD10Code,Congenital unstable hip
ICD10/T65.832,ICD10Code,"Toxic effect of fiberglass, intentional self-harm"
ICD10/R79,ICD10Code,Other abnormal findings of blood chemistry
ICD10/S69.81,ICD10Code,"Other specified injuries of right wrist, hand and finger(s)"
ICD10/H49.43,ICD10Code,"Progressive external ophthalmoplegia, bilateral"
ICD10/H02.119,ICD10Code,"Cicatricial ectropion of unspecified eye, unspecified eyelid"
ICD10/I83.218,ICD10Code,Varicose veins of right lower extremity with both ulcer of other part of lower extremity and inflammation
ICD10/S68.629,ICD10Code,Partial traumatic transphalangeal amputation of unspecified finger
ICD10/O03.88,ICD10Code,Urinary tract infection following complete or unspecified spontaneous abortion
ICD10/N50.0,ICD10Code,Atrophy of testis
ICD10/M06.36,ICD10Code,"Rheumatoid nodule, knee"
ICD10/K04.0,ICD10Code,Pulpitis
ICD10/O09.819,ICD10Code,"Supervision of pregnancy resulting from assisted reproductive technology, unspecified trimester"
ICD10/M08.29,ICD10Code,"Juvenile rheumatoid arthritis with systemic onset, multiple sites"
ICD10/D63.1,ICD10Code,Anemia in chronic kidney disease
ICD10/Y07.53,ICD10Code,"Teacher or instructor, perpetrator of maltreatment and neglect"
ICD10/I69.939,ICD10Code,Monoplegia of upper limb following unspecified cerebrovascular disease affecting unspecified side
ICD10/H10.501,ICD10Code,"Unspecified blepharoconjunctivitis, right eye"
ICD10/T44.1X1,ICD10Code,"Poisoning by other parasympathomimetics [cholinergics], accidental (unintentional)"
