StateName,DistrictName,Month,Year,StationName,SurfaceWaterStationLatitude,SurfaceWaterStationLongitude,Dichlorophenoxyacetic-acid(24D),Silver(Ag),Aluminium(Al),Aldrin,Alkalinity-Phenolphthalein,Arsenic(As),Boron(B),BiochemicalOxygenDemand,cyanides(CN),Carbonate(CO3),Calcium(Ca),Cadimum(Cd),ChemicalOxygenDemand,Chlorophyll-a,Chloride(Cl),ColourCode,Chromium(Cr),Copper(Cu),DisolvedOxygen(DO),DisolvedOxygenSaturation(DO_SATURATION),Dichlorodiphenyltrichloroethane,Dieldrin,ElectricalConductivity,Endosulfan,Fluorine(F),FaecalColiform-MPN,Iron(Fe),HardnessCalcium,HardnessTotal,Hydrogencarbonate(HCO3),Mercury(Hg),Potassium(K),Magnesium(Mg),Manganese(Mn),ammonia(NH3),Nitrateandnitrite(NO2+NO3),Nitrate(NO3),Nitrate-Nitrogen(NO3-N),Sodium(Na),Sodium%(Na%),Nickel(Ni),OdourCode(Odour_Code),Organic-N,Lead(Pb),Phenols,Phosphorus-Tot,ResidualSodiumCarbonate,Sodiumabsorptionratio(SAR),Sulfate(SO4),Selenium(Se),Secchi,Silicondioxide(SiO2),Silicate(SiO3),SuspendedSolids,AlkalinityTotal,Temperature(Temp),TotalColiformOrganism,TotalDissolvedSolids,TotalOrganicCarbon,TotalSolids,Turbidity,Zinc(Zn),benzenehexachloride,orthophosphate,PotentialofHydrogen(pH),PotentialofHydrogenFLD(pH_FLD),ObsMonth,LGDCode,dcid,LatLong,StationNameLong
Uttarakhand,Pauri Garhwal,2023-03,2011,Rishikesh,30.10293333,78.30388333,,,,,0.0,,,1.22,,0.0,13.76,,,,8.0,,,,7.12,70.6069,,,196.0,,0.84,,1.0416,,77.9375,48.8,,0.7,10.449,,,0.448384,0.0,0.448384,3.4,8.63695,,,,,,,0.0,0.168183,9.216,,34.4,36.0,,,40.0,30.0,,,,,,,,0.651042,8.2,8.2,2011-03,052,indiaWris/052_Rishikesh,[LatLong 30.10293 78.30388],"Rishikesh, Pauri Garhwal, Uttarakhand"
Chhattisgarh,Bastar,2023-02,2009,Jagdalpur,19.08333333,82.05,,,,,0.0,,0.16,0.2,,0.0,43.0,,1.9,,9.8,,,,5.7,63.9372,,,323.0,,0.27,2400.0,0.2,,170.417,213.0,,1.6,15.1,,0.2,0.05,0.03,0.02,4.8,5.73882,,,,,,,0.10288,0.160406,1.0,,107.5,16.3,,,174.59,42.0,2400.0,206.0,1.0,,0.05,,,0.01,8.1,,2009-02,374,indiaWris/374_Jagdalpur,[LatLong 19.08333 82.05000],"Jagdalpur, Bastar, Chhattisgarh"
Kerala,Ernakulam,2023-02,2005,Neeleeswaram,10.18333333,76.49555556,,,,,0.0,,0.03,0.4,,6.51836,3.2,,3.38,,5.8,,,,6.6,84.3235,,,42.0,,0.119,6.0,,,18.0,10.9903,,1.0,2.43,,,0.87,,,3.1,25.9275,,,,,,0.247,0.0377686,0.317979,1.0,,8.0,5.4,,,11.0,56.0,9.0,34.0,,,,,,,6.8,6.82,2005-02,555,indiaWris/555_Neeleeswaram,[LatLong 10.18333 76.49556],"Neeleeswaram, Ernakulam, Kerala"
Kerala,Ernakulam,2023-03,2001,Ramamangalam,9.943611111,76.47833333,,,,,0.0,,,,,0.0,4.8,,,,14.2,,,,7.84,94.967,,,54.0,,,,,,20.0,19.52,,1.1,1.944,,,,,,4.4,30.9173,,,,,,0.0517,0.0,0.428221,1.0,,12.0,3.87,,,16.0,51.0,,,,,,,,,7.61,,2001-03,555,indiaWris/555_Ramamangalam,[LatLong 9.94361 76.47833],"Ramamangalam, Ernakulam, Kerala"
Kerala,Malappuram,2023-04,2014,Pulamanthole,10.89805556,76.19194444,,,,,0.0,,0.08,1.0,,0.0,8.0,,7.2,,8.5,,,,6.5,89.0545,,,67.0,,0.018,1600.0,0.012,,30.4167,28.0,,2.5,2.5,,,0.901,0.009,0.892,4.7,23.4088,,,,,,,0.0,0.371718,1.4,,20.0,17.5,,,22.9508,65.0,1600.0,45.0,,,,,,0.1,6.91,,2014-04,562,indiaWris/562_Pulamanthole,[LatLong 10.89806 76.19194],"Pulamanthole, Malappuram, Kerala"
Kerala,Malappuram,2023-08,2008,Pulamanthole,10.89805556,76.19194444,,,,,0.0,,0.009,1.6,,0.0,2.4,,12.9,,6.4,,,,6.8,85.3414,,,48.0,,0.05,,,,13.9167,14.4,,0.4,1.9,,,0.332,0.05,0.282,3.6,35.3526,,,,,,,0.0,0.421439,1.1,,6.0,20.6,,,11.8033,54.0,,37.0,,,,,,0.017,6.7,,2008-08,562,indiaWris/562_Pulamanthole,[LatLong 10.89806 76.19194],"Pulamanthole, Malappuram, Kerala"
Tamil Nadu,Erode,2023-07,2012,Urachikottai,11.47777778,77.7,,,,,0.0,,,1.2,,0.0,32.06,,,,40.92,,,,6.2,82.0214,,,365.0,,0.249,,,,132.817,171.02,,2.8,12.64,,,,,0.264,30.2,32.6341,,,,,,,0.163164,1.14335,11.38,,80.15,,,,140.18,60.0,,,,,,,,,8.15,8.15,2012-07,573,indiaWris/573_Urachikottai,[LatLong 11.47778 77.70000],"Urachikottai, Erode, Tamil Nadu"
Assam,Goalpara,2023-11,2005,Pancharatna,26.19888889,90.57722222,,,,,,,,,,0.61,10.21,,,,4.53,,,,4.2,48.9625,,,150.0,,0.5,,0.4,,25.9833,107.36,,1.4,0.11,,,,,0.25,3.2,20.0686,,,,,,,1.26152,0.273351,1.45,,25.525,,,,,46.0,,200.0,,,,,,0.11,7.54,8.0,2005-11,287,indiaWris/287_Pancharatna,[LatLong 26.19889 90.57722],"Pancharatna, Goalpara, Assam"
Chhattisgarh,Gariyaband,2023-05,2007,Rajim,20.97507778,81.88103889,,,,,0.0,,0.001,0.4,,0.0,19.2,,12.8,,10.08,,,,6.0,73.9554,,,295.0,,0.17,,0.05,,90.5,124.0,,1.6,10.2,,,0.106,0.006,0.1,6.3,12.9722,,,,,,0.009,0.235007,0.289058,5.6,,48.0,19.0,,,203.36,52.0,,,,,,,,,7.8,7.8,2007-05,645,indiaWris/645_Rajim,[LatLong 20.97508 81.88104],"Rajim, Gariyaband, Chhattisgarh"
Karnataka,Ballari,2023-02,2005,T. Ramapuram,15.66111111,76.96555556,,,,,0.0,,0.001,1.1,,0.0,54.0,,,,172.4,,,,5.2,64.0947,,,1440.0,,1.0,,0.01,,264.167,255.0,,4.3,31.0,,0.0,0.01,0.0,0.01,145.0,54.0786,,,,,,0.001,0.0,3.89441,285.0,,135.0,12.83,,,209.016,52.0,,,,,,,,,8.05,,2005-02,528,indiaWris/528_TRamapuram,[LatLong 15.66111 76.96556],"T. Ramapuram, Ballari, Karnataka"
Tamil Nadu,Theni,2023-04,2005,Ambasamudram,9.925555555,77.51166667,,,,,0.0,,0.301,2.4,,0.0,14.43,,,,19.32,,,,6.4,73.2014,,,207.0,,0.31,,0.17,,68.4917,72.44,,4.2,7.78,,0.064,2.637,0.067,2.57,16.2,32.4368,,,,,,0.035,0.0,0.854423,8.13,,36.075,19.12,,,59.3771,44.0,,,,,,,,,8.11,7.81,2005-04,588,indiaWris/588_Ambasamudram,[LatLong 9.92556 77.51167],"Ambasamudram, Theni, Tamil Nadu"
Telangana,Bhadradri Kothagudem,2023-02,2007,Bhadrachalam,17.66583333,80.88388889,,,,,3.901,,0.12,0.8,,4.7,26.0,,15.87,,26.0,,,,6.6,78.4034,,,432.0,,0.09,300.0,0.1,,141.0,187.0,,1.4,18.24,,0.05,0.083,0.0,0.083,34.0,34.2883,,,,,,0.006,0.423378,1.25026,19.0,,65.0,17.23,,,161.112,48.0,800.0,,,,,,,,8.5,,2007-02,690,indiaWris/690_Bhadrachalam,[LatLong 17.66583 80.88389],"Bhadrachalam, Bhadradri Kothagudem, Telangana"
Uttar Pradesh,Chandauli,2023-10,2006,Narhan,25.20916667,83.32666667,,,,,43.99,,0.02,,,53.0,36.0,,,,23.0,,,,4.35,57.5964,,,909.0,,0.05,,0.075,,89.85,327.0,,8.0,8.46,,0.05,0.485,0.085,0.45,26.0,27.199,,,,,,0.04,2.37344,0.73646,7.0,,90.0,9.75,,,624.79,61.0,,,,,,,,,8.42,8.0,2006-10,135,indiaWris/135_Narhan,[LatLong 25.20917 83.32667],"Narhan, Chandauli, Uttar Pradesh"
Uttar Pradesh,Jaunpur,2023-03,2005,Jaunpur,25.75,82.61666667,,,,,26.394,,0.08,,,31.8,35.4,,,,189.0,,,,7.49,85.6685,,,517.0,,0.098,,0.095,,236.0,779.0,,5.0,35.4,,0.05,0.428,0.028,0.4,27.0,55.0896,,,,,,0.136,9.14919,4.26546,76.0,,88.5,9.0,,,481.287,44.0,,,,,,,,,8.68,8.7,2005-03,152,indiaWris/152_Jaunpur,[LatLong 25.75000 82.61667],"Jaunpur, Jaunpur, Uttar Pradesh"
Assam,Baksa,2023-11,2004,Drf,26.8,91.7,,,0.02,,,,,,,0.0,13.76,,,,10.0,,,,,,,,160.0,,0.06,,0.12,,55.61,41.48,,1.0,5.16,,,,,,2.0,,,,,,,,,,1.0,,,,,,,42.0,,300.0,,,,,,,7.03,,2004-11,616,indiaWris/616_Drf,[LatLong 26.80000 91.70000],"Drf, Baksa, Assam"
Assam,Sivasagar,2023-10,2007,Nanglamoraghat,26.98500556,94.77708056,,,,,0.0,,,,,0.0,6.4,,,,10.06,,,,,,,,98.5,,,,,,42.0,54.9,,,6.24,,,,,,,,,,,,,,0.0670143,,,,16.0,,,,45.0,55.8,,99.0,,,,,,,7.06,7.05,2007-10,300,indiaWris/300_Nanglamoraghat,[LatLong 26.98501 94.77708],"Nanglamoraghat, Sivasagar, Assam"
Assam,Sonitpur,2023-07,2007,Bhalukpong,27.01444444,92.64972222,,,,,0.0,,,,,0.0,7.2,,,,6.46,,,,,,,,65.3,,,,,,24.0,37.82,,,1.44,,,,,,,,,,,,,,0.142107,,,,18.0,,,,31.0,48.0,,65.0,,,2.5,,,,6.84,,2007-07,301,indiaWris/301_Bhalukpong,[LatLong 27.01444 92.64972],"Bhalukpong, Sonitpur, Assam"
Chhattisgarh,Janjgir-Champa,2023-04,2007,Bamnidhi,21.90848611,82.71364,,,,,0.0,,0.001,0.4,,0.0,11.2,,25.4,,14.95,,,,4.6,55.6699,,,127.0,,0.14,,0.01,,52.1667,53.0,,1.4,5.8,,,0.025,0.003,0.022,9.1,26.9667,,,,,,0.009,0.0,0.549918,10.0,,28.0,11.8,,,86.92,50.0,,,,,,,,,7.3,7.3,2007-04,379,indiaWris/379_Bamnidhi,[LatLong 21.90849 82.71364],"Bamnidhi, Janjgir-Champa, Chhattisgarh"
Chhattisgarh,Janjgir-Champa,2023-08,2002,Bamnidhi,21.90848611,82.71364,,,0.224,,0.0,,,0.95,,0.0,12.8,,,,11.66,,,,6.4,80.3213,,,140.0,,,,0.168,,44.0,28.7,,3.16,2.916,,,0.96,,,9.1,29.204,,,,,,,0.0,0.597161,15.98,,32.0,8.1,,,47.0,54.0,,,,,,,,,7.8,7.8,2002-08,379,indiaWris/379_Bamnidhi,[LatLong 21.90849 82.71364],"Bamnidhi, Janjgir-Champa, Chhattisgarh"
Chhattisgarh,Janjgir-Champa,2023-06,2015,Bamnidhi,21.90848611,82.71364,,,,,3.984,,,1.3,,4.8,20.84,,,,21.0,,,,6.2,82.0214,,,136.0,,,,,,72.35,73.2,,5.52,4.86,,,,,,14.71,28.8094,,,,,,,0.0,0.754085,,,52.1,,,,128.064,60.0,,,,,,,,,8.53,6.2,2015-06,379,indiaWris/379_Bamnidhi,[LatLong 21.90849 82.71364],"Bamnidhi, Janjgir-Champa, Chhattisgarh"
Maharashtra,Bhandara,2023-06,2009,Pauni,20.79611111,79.64222222,,,,,3.237,,0.37,5.0,,3.9,30.6,,75.6,,56.8,,,,4.7,62.1775,,,512.0,,1.159,400.0,0.0,,133.2,195.2,,7.429,13.608,,0.25272,0.56048,0.0,0.56048,61.87,48.6823,,,,,,,0.682712,2.33934,12.48,,76.5,121.8,,,166.5,60.0,1150.0,,,,3.7,,,0.20668,8.6,,2009-06,471,indiaWris/471_Pauni,[LatLong 20.79611 79.64222],"Pauni, Bhandara, Maharashtra"
Uttar Pradesh,Jaunpur,2023-03,2013,Maighat,25.63333333,82.85,,,,,0.0,,0.04,3.12,,0.0,33.98,,19.2,,42.0,,,,7.98,91.273,,,384.0,,0.7,1300.0,0.208,,183.367,300.08,,8.0,23.62,,0.05,0.152,0.0,0.152,32.0,26.584,,,,,,0.1466,1.27929,1.03184,30.0,,84.95,8.26,,,245.967,44.0,2600.0,201.0,,,,,,,8.48,8.4,2013-03,152,indiaWris/152_Maighat,[LatLong 25.63333 82.85000],"Maighat, Jaunpur, Uttar Pradesh"
Madhya Pradesh,Balaghat,2023-03,2002,Kumhari,21.88416667,80.17666667,,,,,0.0,,0.73,3.5,,0.0,30.33333333,,,,8.333333333,,,,7.133333333,78.856,,,354.0,,0.47,300.0,0.28,,146.1113333,211.6666667,,1.43,16.86666667,,0.243333333,0.293333333,0.013333333,0.28,16.0,19.10396667,,,,,,,0.567782333,0.576872333,6.666666667,,75.83333333,42.28853333,,,173.4973333,40.66666667,533.3333333,,,,,,,0.02,8.166666667,,2002-03,392,indiaWris/392_Kumhari,[LatLong 21.88417 80.17667],"Kumhari, Balaghat, Madhya Pradesh"
Madhya Pradesh,Narsinghpur,2023-01,2014,Belkhedi,22.92777778,79.33972222,,,,,0.0,,,1.0,,0.0,55.12,,30.0,,8.6,,,,7.3,81.8845,,,473.0,,0.208,,,,256.258,419.0,,0.92,28.43,,,1.337,0.017,1.32,20.87,15.0758,,,,,,,1.77774,0.569029,2.84,,137.8,36.4,,,343.443,42.0,,302.0,,,0.0,,,0.171,8.0,,2014-01,418,indiaWris/418_Belkhedi,[LatLong 22.92778 79.33972],"Belkhedi, Narsinghpur, Madhya Pradesh"
Bihar,Madhubani,2023-10,2019,Jhanjharpur,26.23333333,86.26666667,,,,,,,,,,,,,,,9.36,,,,,2.4,,,289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,,40.0,,185.0,,,,,,,,8.31,2019-10,206,indiaWris/206_Jhanjharpur,[LatLong 26.23333 86.26667],"Jhanjharpur, Madhubani, Bihar"
Maharashtra,Nanded,2023-10,2003,Yelli,19.03527778,77.46666667,,,,,10.0074,,0.11,0.7,,12.0,48.0,,31.6,,31.0,,,,7.0,84.792,,,525.0,,0.29,,,,200.983,215.0,,4.9,19.7,,0.0,3.1414,,13.9,48.0,33.5149,,,,,,,0.0,1.47332,20.0,,119.856,14.0,,,196.351,51.0,,,,,,,,0.0,8.7,,2003-10,485,indiaWris/485_Yelli,[LatLong 19.03528 77.46667],"Yelli, Nanded, Maharashtra"
Odisha,Nabarangpur,2023-01,2006,Nowrangpur,19.22666667,82.54,,,,,0.0,,0.03,0.6,,0.0,21.0,,58.2,,7.0,,,,7.8,82.3915,,,170.0,,0.22,300.0,0.15,,62.3204,94.0,,2.6,2.4,,0.02472,0.21244,0.0,0.21244,8.0,20.9629,,,,,,,0.295283,0.440959,0.0,,52.437,30.0,,,77.096,36.0,500.0,,,,,,,0.00978,8.0,,2006-01,366,indiaWris/366_Nowrangpur,[LatLong 19.22667 82.54000],"Nowrangpur, Nabarangpur, Odisha"
West Bengal,Maldah,2023-04,2003,Englishbazar,24.99472222,88.14916667,,,,,6.059,,,,,7.4,25.8,,,,11.715,,,,,,,,,,,,,326.5,130.6,69.3,,3.51,9.24,,,,,,14.03,,,,,,,,,,8.16,,,,,,125.667,56.0,,,,,,,,,,7.9,2003-04,316,indiaWris/316_Englishbazar,[LatLong 24.99472 88.14917],"Englishbazar, Maldah, West Bengal"
West Bengal,Nadia,2023-10,2001,Hanskhali,23.35527778,88.60611111,,,,,15.936,,,,,19.4,56.8,,,,14.555,,,,,,,,,,,,,695.168,278.067,126.6,,4.68,16.56,,,,,,15.87,,,,,,,,,,6.24,,,,,,239.393,61.8,,,,,,,,,,7.9,2001-10,320,indiaWris/320_Hanskhali,[LatLong 23.35528 88.60611],"Hanskhali, Nadia, West Bengal"
Assam,Jorhat,2023-01,2014,Neamatighat,26.87,94.25222222,,,,,0.0,,,,,0.0,25.8,,,,10.0,,,,,8.5,,,211.0,,,,,238.332,95.333,87.84,,0.14,4.8,,,,,,3.96,7.18503,,,,,,,0.0,0.163437,1.26,,64.5,,,,72.0,45.6,,92.0,,,,,,,7.5,,2014-01,290,indiaWris/290_Neamatighat,[LatLong 26.87000 94.25222],"Neamatighat, Jorhat, Assam"
Assam,Jorhat,2023-04,2013,Neamatighat,26.87,94.25222222,,,,,0.0,,,,,0.0,15.51,,,,6.0,,,,,6.5,,,149.55,,,,,167.918,59.37935,63.55,,0.23,3.865,,,,,,2.5,9.509,,,,,,,0.17088,0.151607,1.4,,47.3,,,,60.0,50.7,,86.0,,,,,,,6.76,,2013-04,290,indiaWris/290_Neamatighat,[LatLong 26.87000 94.25222],"Neamatighat, Jorhat, Assam"
Arunachal Pradesh,Upper Subansiri,2023-01,2015,Daporizo,27.98944444,94.22805556,,,,,0.0,,,,,0.0,16.0,,,,1.47,,,,,6.6,,,166.0,,,,,181.668,61.3335,48.8,,,2.4,,,,,,,,,,,,,,0.0,,,,40.0,,,,40.0,42.2,,83.0,,,,,,,8.9,,2015-01,241,indiaWris/241_Daporizo,[LatLong 27.98944 94.22806],"Daporizo, Upper Subansiri, Arunachal Pradesh"
Arunachal Pradesh,Upper Siang,2023-07,2014,Tuting,28.99055556,94.895,,,,,0.0,,,,,0.0,16.0,,,,2.0,,,,8.1,8.1,,,160.0,,,,,211.668,84.667,85.4,,,7.2,,,,,,,,,,,,,,0.00886289,,,,40.0,,,,70.0,55.2,,80.0,,,,,,,8.5,8.1,2014-07,240,indiaWris/240_Tuting,[LatLong 28.99056 94.89500],"Tuting, Upper Siang, Arunachal Pradesh"
Telangana,Mahabubnagar,2023-05,2006,Bawapuram,15.8825,77.95722222,,,,,19.92,,0.01,1.22,,24.0,29.0,,,,169.5,,,,4.23,57.9055,,,1640.0,,1.13,,0.01,,143.333,183.0,,4.3,17.0,,0.0,0.011,0.001,0.01,195.0,74.1556,,,,,,0.001,0.953467,7.11027,210.0,,72.5,16.26,,,190.0,64.0,,,,,,,,,8.94,,2006-05,512,indiaWris/512_Bawapuram,[LatLong 15.88250 77.95722],"Bawapuram, Mahabubnagar, Telangana"
Tamil Nadu,Erode,2023-09,2006,Elunuthimangalam,11.03166667,77.8875,,,,,31.4487,,0.622,5.9,,37.89,99.4,,,,1544.085,,,,6.0,78.0133,,,6610.0,,1.078,,0.0915,,688.021,463.195,,36.5,105.485,,0.1115,11.0195,0.4945,10.525,1097.0,74.70915,,,,,,0.3175,0.0,17.1849,411.62,,248.5,47.47,,,442.818,55.5,,,,,,,,,8.485,8.8,2006-09,573,indiaWris/573_Elunuthimangalam,[LatLong 11.03167 77.88750],"Elunuthimangalam, Erode, Tamil Nadu"
Kerala,Kollam,2023-04,2006,Pattazhy,9.072777778,76.76111111,,,,,0.0,6.003,,0.8,,0.0,4.0,4.0,6.6,,9.9,,0.808,1.021,5.4,69.0519,,,58.0,,0.116,,,,18.125,17.1,,2.8,1.95,,,0.41,0.08,0.33,5.2,34.3811,2.336,,,3.205,,0.212,0.0,0.533068,4.5,,10.0,10.3,,,14.0164,57.0,,40.0,,,,7.0,,,6.76,6.86,2006-04,559,indiaWris/559_Pattazhy,[LatLong 9.07278 76.76111],"Pattazhy, Kollam, Kerala"
Assam,Kamrup,2023-07,2008,Puthimari Nh Rd Xing,26.3675,91.65194444,,,,,,,,,,,,,,,,,,,,,,,207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,139.0,,,,,,,7.31,,2008-07,291,indiaWris/291_PuthimariNhRdXing,[LatLong 26.36750 91.65194],"Puthimari Nh Rd Xing, Kamrup, Assam"
Kerala,Thiruvananthapuram,2023-05,2013,Ayilam,8.715,76.83333333,,,,,,1.337,,,,,,0.007,,,,,0.25,1.86,,,,,,,,,,,,,,,,,,,,,,,0.0,,,3.37,,,,,,,,,,,,,,,,,,2.355,,,,,2013-05,565,indiaWris/565_Ayilam,[LatLong 8.71500 76.83333],"Ayilam, Thiruvananthapuram, Kerala"
Meghalaya,South Garo Hills,2023-10,2008,Dimapara,25.23083333,90.25,,,,,,,,,,,,,,,,,,,,,,,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,26.0,,,,,,,6.95,,2008-10,277,indiaWris/277_Dimapara,[LatLong 25.23083 90.25000],"Dimapara, South Garo Hills, Meghalaya"
Assam,Bongaigaon,2023-06,2008,Manas N H Crossing,26.46416667,90.74888889,,,,,9.96,,,,,12.0,37.8,,,,7.1,,,,,,,,390.0,,,,,,225.113,256.2,,2.0,31.347,,,,,,4.0,3.709,,,,,,,0.133564,0.116436,,,94.5,,,,230.0,58.0,,267.0,,,1.0,,,,7.3,,2008-06,281,indiaWris/281_ManasNHCrossing,[LatLong 26.46417 90.74889],"Manas N H Crossing, Bongaigaon, Assam"
Assam,Golaghat,2023-01,2008,Numaligarh,26.63118056,93.73041944,,,,,0.0,,,,,0.0,20.0,,,,23.9,,,,,,,,169.0,,,,,,79.1667,117.0,,1.3,7.0,,,,,,3.2,7.96951,,,,,,,0.343664,0.156896,16.2,,50.0,,,,95.9016,53.2,,113.0,,,,,,,8.2,8.2,2008-01,288,indiaWris/288_Numaligarh,[LatLong 26.63118 93.73042],"Numaligarh, Golaghat, Assam"
Puducherry,Karaikal,2023-12,2010,Nallathur,11.00222222,79.75027778,,,,,0.0,,,0.89,,0.0,19.62,,,,26.8,,,,,,,,287.0,,0.184,,,,105.758,163.57,,3.0,13.61,,,,,0.172,25.5,33.7653,,,,,,,0.58205,1.0827,3.81,,49.05,,,,134.074,46.5,,,,,,,,,8.05,7.0,2010-12,598,indiaWris/598_Nallathur,[LatLong 11.00222 79.75028],"Nallathur, Karaikal, Puducherry"
Tamil Nadu,Tuticorin,2023-12,2001,Murappanadu,8.714444444,77.835,,,,,0.0,,0.31,0.6,,0.0,38.48,,,,62.08,,,,5.4,65.3516,,,502.0,,0.303,,0.22,,136.7,162.51,,5.1,9.72,,,3.886,0.006,3.88,52.4,44.4311,,,,,,0.013,0.0,1.95439,18.32,,96.2,28.65,,,133.205,50.0,,,,,,,,,7.94,7.84,2001-12,594,indiaWris/594_Murappanadu,[LatLong 8.71444 77.83500],"Murappanadu, Tuticorin, Tamil Nadu"
Uttar Pradesh,Sonbhadra,2023-03,2014,Chopan,24.53333333,83.05,,,,,0.0,,0.042,2.62,,0.0,34.3,,11.0,,24.0,,,,7.64,80.7829,,,238.0,,0.378,1200.0,0.232,,168.708,112.24,,7.0,19.91,,0.05,0.256,0.0,0.256,16.0,16.4721,,,,,,0.008,0.0,0.537739,14.0,,85.75,8.4,,,92.0,37.0,2500.0,142.0,,,0.1,,,,8.1,8.0,2014-03,184,indiaWris/184_Chopan,[LatLong 24.53333 83.05000],"Chopan, Sonbhadra, Uttar Pradesh"
Maharashtra,Wardha,2023-12,2002,Hivra,20.54777778,78.325,,,,,14.691,,1.15,0.6,,17.7,21.0,,,,23.0,,,,7.1,81.2078,,,480.0,,0.74,1000.0,0.01,,155.417,256.0,,1.96,24.7,,0.07,0.99,0.02,0.97,54.0,42.8664,,,,,,,1.70566,1.89261,12.0,,52.5,37.0,,,239.336,44.0,1000.0,,,,,,,0.01,8.5,,2002-12,498,indiaWris/498_Hivra,[LatLong 20.54778 78.32500],"Hivra, Wardha, Maharashtra"
Uttar Pradesh,Siddharth Nagar,2023-08,2008,Chandradeepghat,27.13333333,82.55,,,,,0.0,,0.065,,,0.0,24.0,,,,12.07,,,,7.06,95.0202,,,190.0,,0.399,,0.093,,115.688,122.0,,11.339,13.365,,,1.02288,0.0,1.02288,12.42,17.2725,,,,,,,0.0,0.50405,13.92,,60.0,4.0,,,100.0,62.0,,110.0,,,,,,0.062004,7.3,7.5,2008-08,182,indiaWris/182_Chandradeepghat,[LatLong 27.13333 82.55000],"Chandradeepghat, Siddharth Nagar, Uttar Pradesh"
Uttar Pradesh,Siddharth Nagar,2023-11,2007,Chandradeepghat,27.13333333,82.55,,,,,,,0.1,,,0.0,48.2,,,,19.88,,,,5.68,68.7402,,,460.0,,0.361,,0.186,,232.381,195.2,,9.775,26.8515,,,1.4564,0.0552,1.4012,21.39,16.0543,,,,,,,0.0,0.6125,23.04,,120.5,6.6,,,,50.0,,,,,,,,0.082672,7.34,7.5,2007-11,182,indiaWris/182_Chandradeepghat,[LatLong 27.13333 82.55000],"Chandradeepghat, Siddharth Nagar, Uttar Pradesh"
Chhattisgarh,Bijapur,2023-04,2012,Pathagudem,18.7,80.3,,,,0.003,0.0,0.0,0.001,0.8,,0.0,15.2,0.0,4.14,,4.8,,0.0,,7.3,89.979,0.0043,0.0002,161.0,0.0084,0.36,800.0,0.12,,70.5,87.0,0.0,1.9,7.8,,0.04,0.149,0.013,0.136,9.0,21.2705,0.0,,,0.0,,,0.0256405,0.467838,4.2,,38.0,14.59,,,71.3115,52.0,1100.0,124.0,1.381,,0.0,2.64,0.0029,0.004,8.2,,2012-04,636,indiaWris/636_Pathagudem,[LatLong 18.70000 80.30000],"Pathagudem, Bijapur, Chhattisgarh"
Chhattisgarh,Bijapur,2023-11,2009,Pathagudem,18.7,80.3,,,,0.0456,3.9425,0.2,0.201,0.42,,4.75,12.44,0.0,1.12,,6.08,,0.0,,6.91,85.1719,0.045,0.0573,132.0,0.0575,0.32,1700.0,0.25,,71.725,72.48,,1.0,9.75,,0.004,0.174,0.0,0.174,3.2,8.76584,0.24,,,0.0,,,0.0,0.165009,0.0,,31.1,14.968,,,67.3265,52.0,2800.0,88.0,1.193,,0.52,0.0,0.1364,0.016,8.37,,2009-11,636,indiaWris/636_Pathagudem,[LatLong 18.70000 80.30000],"Pathagudem, Bijapur, Chhattisgarh"
Karnataka,Bidar,2023-10,2009,Saigaon,18.05,77.05,,,,,11.8358,,0.229,0.22,,14.26,27.23,,2.24,,36.11,,,,5.75,72.1637,,,375.0,,0.44,16000.0,0.11,,125.825,115.95,,2.7,13.86,,0.043,0.11,0.006,0.104,22.1,27.2339,,,,,,,0.0,0.859908,22.21,,68.075,16.18,,,118.808,54.0,16000.0,214.0,2.71,,8.72,,,0.0,8.6,,2009-10,529,indiaWris/529_Saigaon,[LatLong 18.05000 77.05000],"Saigaon, Bidar, Karnataka"
Kerala,Idukki,2023-10,2008,Vandiperiyar,9.573333333,77.09055556,,,,,0.0,,0.244,0.4,,0.0,6.4,,3.1,,10.7,,,,6.0,71.2758,,,73.0,,0.067,,0.055,,24.3333,25.6,,1.2,2.0,,,,,0.226,6.1,34.0175,,,,,,,0.0,0.539388,1.0,,16.0,20.1,,,20.9836,48.0,,56.0,,,,,,0.038,6.75,6.7,2008-10,556,indiaWris/556_Vandiperiyar,[LatLong 9.57333 77.09056],"Vandiperiyar, Idukki, Kerala"
Uttar Pradesh,Muzaffarnagar,2023-11,2009,Mawi,29.38527778,77.165,,,,,0.0,,0.14004,12.48,,0.0,51.7,,20.0,,10.2559,,,,7.04,74.3636,,,347.0,,0.2394,20.0,0.0,,180.887,198.927,,5.0439,12.393,,0.030888,3.69917,0.0,3.69917,9.43,9.90999,,,,,,,0.0,0.305736,43.68,,129.25,6.48,,,163.055,36.0,110.0,,,,,,,0.0031002,7.79,,2009-11,172,indiaWris/172_Mawi,[LatLong 29.38528 77.16500],"Mawi, Muzaffarnagar, Uttar Pradesh"
