id	name	compartment	chemicalFormula	bigg.metabolite	chebi	chembl	kegg.compound	metanetx.chemical	hmdb	pubchem.compound	lipidmaps
M_m02363c	leukotriene A5	c	C20H27O3	NA	NA	NA	NA	MNXM163421	NA	NA	NA
M_m02364c	leukotriene B4	c	C20H31O4	leuktrB4	CHEBI:15647	CHEMBL:65061	C02165	MNXM162284	HMDB01085	5280492	LMFA03020001
M_m02364m	leukotriene B4	m	C20H31O4	leuktrB4	CHEBI:15647	CHEMBL:65061	C02165	MNXM162284	HMDB01085	5280492	LMFA03020001
M_m02364p	leukotriene B4	p	C20H31O4	leuktrB4	CHEBI:15647	CHEMBL:65061	C02165	MNXM162284	HMDB01085	5280492	LMFA03020001
M_m02364r	leukotriene B4	r	C20H31O4	leuktrB4	CHEBI:15647	CHEMBL:65061	C02165	MNXM162284	HMDB01085	5280492	LMFA03020001
M_m02364s	leukotriene B4	s	C20H31O4	leuktrB4	CHEBI:15647	CHEMBL:65061	C02165	MNXM162284	HMDB01085	5280492	LMFA03020001
M_m02365c	leukotriene B5	c	C20H29O4	NA	NA	NA	NA	MNXM59982	NA	5283125	LMFA03070018
M_m02365r	leukotriene B5	r	C20H29O4	NA	NA	NA	NA	MNXM59982	NA	5283125	LMFA03070018
M_m02366c	leukotriene C4	c	C30H45N3O9S	leuktrC4	CHEBI:16978	CHEMBL:451509	C02166	MNXM589	HMDB01198	5280493	LMFA03020003
M_m02366r	leukotriene C4	r	C30H45N3O9S	leuktrC4	CHEBI:16978	CHEMBL:451509	C02166	MNXM589	HMDB01198	5280493	LMFA03020003
M_m02366s	leukotriene C4	s	C30H45N3O9S	leuktrC4	CHEBI:16978	CHEMBL:451509	C02166	MNXM589	HMDB01198	5280493	LMFA03020003
M_m02367c	leukotriene C5	c	C30H43N3O9S	NA	NA	NA	NA	MNXM59983	NA	53481570	NA
M_m02368c	leukotriene D5	c	C25H37N2O6S	NA	NA	NA	NA	MNXM59985	NA	53481571	NA
M_m02369c	leukotriene E4	c	C23H36NO5S	leuktrE4	CHEBI:15650	CHEMBL:509456	C05952	MNXM1331	HMDB02200	5280749	LMFA03020002
M_m02369n	leukotriene E4	n	C23H36NO5S	leuktrE4	CHEBI:15650	CHEMBL:509456	C05952	MNXM1331	HMDB02200	5280749	LMFA03020002
M_m02369p	leukotriene E4	p	C23H36NO5S	leuktrE4	CHEBI:15650	CHEMBL:509456	C05952	MNXM1331	HMDB02200	5280749	LMFA03020002
M_m02369s	leukotriene E4	s	C23H36NO5S	leuktrE4	CHEBI:15650	CHEMBL:509456	C05952	MNXM1331	HMDB02200	5280749	LMFA03020002
M_m02370c	leukotriene F4	c	C28H42N2O8S	leuktrF4	CHEBI:27491	NA	C06462	MNXM91636	NA	5280938	NA
M_m02370s	leukotriene F4	s	C28H42N2O8S	leuktrF4	CHEBI:27491	NA	C06462	MNXM91636	NA	5280938	NA
M_m02371c	L-formylkynurenine	c	C11H12N2O4	Lfmkynr	CHEBI:30249	CHEMBL:3577708	C02700	MNXM1288	NA	910	NA
M_m02372c	L-fucose-1-phosphate	c	C6H11O8P	fuc1p__L	CHEBI:28319	NA	C02985	MNXM1727	NA	439871	NA
M_m02373c	L-fuculose	c	C6H12O5	NA	CHEBI:17617	NA	C01721	MNXM1748	NA	6857362	NA
M_m02374c	L-glutamate 5-semialdehyde	c	C5H9NO3	glu5sa	CHEBI:17232	NA	C01165	MNXM245	NA	193305	NA
M_m02374m	L-glutamate 5-semialdehyde	m	C5H9NO3	glu5sa	CHEBI:17232	NA	C01165	MNXM245	NA	193305	NA
M_m02375c	L-glutaminyl-peptide	c	C9H14N4O5R2	NA	NA	NA	C02986	MNXM8822	NA	NA	NA
M_m02376c	L-glutaminyl-tRNA(gln)	c	C5H10N2O2R	NA	CHEBI:29166	NA	C02282	MNXM89810	NA	NA	NA
M_m02377c	L-glutamyl-tRNA(glu)	c	C5H8NO3R	NA	CHEBI:29157	NA	C02987	MNXM89752	NA	NA	NA
M_m02378c	L-gulonate	c	C6H11O7	guln__L	CHEBI:16154	NA	C00800	MNXM1927	HMDB03290	152304	NA
M_m02378r	L-gulonate	r	C6H11O7	guln__L	CHEBI:16154	NA	C00800	MNXM1927	HMDB03290	152304	NA
M_m02379c	L-gulono-1,4-lactone	c	C6H10O6	gullac	CHEBI:17587	NA	C01040	MNXM928	HMDB03466	439373	NA
M_m02379r	L-gulono-1,4-lactone	r	C6H10O6	gullac	CHEBI:17587	NA	C01040	MNXM928	HMDB03466	439373	NA
M_m02380c	L-histidyl-tRNA(his)	c	C6H9N3OR	NA	CHEBI:29155	NA	C02988	MNXM89831	NA	NA	NA
M_m02381c	L-hydroxylysine	c	C6H14N2O3	pcollg5hlys	CHEBI:18040	CHEMBL:457104	C16741	MNXM5281	HMDB00450	3032849	NA
M_m02382c	Li+	c	Li	NA	CHEBI:49713	CHEMBL:1234004	NA	MNXM2690	NA	NA	NA
M_m02382s	Li+	s	Li	NA	CHEBI:49713	CHEMBL:1234004	NA	MNXM2690	NA	NA	NA
M_m02383c	L-iditol	c	C6H14O6	NA	CHEBI:18202	NA	C01507	MNXM168132	HMDB01363	5460044	NA
M_m02384c	L-iduronic acid	c	C6H9O7	idour	CHEBI:47903	NA	C06472	MNXM90841	NA	8704	NA
M_m02384l	L-iduronic acid	l	C6H9O7	idour	CHEBI:47903	NA	C06472	MNXM90841	NA	8704	NA
M_m02384s	L-iduronic acid	s	C6H9O7	idour	CHEBI:47903	NA	C06472	MNXM90841	NA	8704	NA
M_m02385c	lignocerate	c	C24H47O2	lgnc	CHEBI:28866	CHEMBL:1173620	C08320	MNXM3297	HMDB02003	11197	LMFA01010024
M_m02385l	lignocerate	l	C24H47O2	lgnc	CHEBI:28866	CHEMBL:1173620	C08320	MNXM3297	HMDB02003	11197	LMFA01010024
M_m02385r	lignocerate	r	C24H47O2	lgnc	CHEBI:28866	CHEMBL:1173620	C08320	MNXM3297	HMDB02003	11197	LMFA01010024
M_m02385s	lignocerate	s	C24H47O2	lgnc	CHEBI:28866	CHEMBL:1173620	C08320	MNXM3297	HMDB02003	11197	LMFA01010024
M_m02386c	limonene	c	C10H16	limnen	CHEBI:15383	CHEMBL:236688	C00521	MNXM956	HMDB03375	439250	NA
M_m02386s	limonene	s	C10H16	limnen	CHEBI:15383	CHEMBL:236688	C00521	MNXM956	HMDB03375	439250	NA
M_m02387c	linoleate	c	C18H31O2	lnlc	CHEBI:17351	CHEMBL:267476	C01595	MNXM293	HMDB00673	5280450	LMFA01030120
M_m02387l	linoleate	l	C18H31O2	lnlc	CHEBI:17351	CHEMBL:267476	C01595	MNXM293	HMDB00673	5280450	LMFA01030120
M_m02387r	linoleate	r	C18H31O2	lnlc	CHEBI:17351	CHEMBL:267476	C01595	MNXM293	HMDB00673	5280450	LMFA01030120
M_m02387s	linoleate	s	C18H31O2	lnlc	CHEBI:17351	CHEMBL:267476	C01595	MNXM293	HMDB00673	5280450	LMFA01030120
M_m02388c	linoleic-carnitine	c	C25H45NO4	lnlccrn	NA	NA	NA	MNXM8847	NA	6450015	NA
M_m02388m	linoleic-carnitine	m	C25H45NO4	lnlccrn	NA	NA	NA	MNXM8847	NA	6450015	NA
M_m02388r	linoleic-carnitine	r	C25H45NO4	lnlccrn	NA	NA	NA	MNXM8847	NA	6450015	NA
M_m02389c	linolenate	c	C18H29O2	lnlnca	CHEBI:27432	CHEMBL:8739	C06427	MNXM794	HMDB01388	5280934	LMFA01030152
M_m02389l	linolenate	l	C18H29O2	lnlnca	CHEBI:27432	CHEMBL:8739	C06427	MNXM794	HMDB01388	5280934	LMFA01030152
M_m02389r	linolenate	r	C18H29O2	lnlnca	CHEBI:27432	CHEMBL:8739	C06427	MNXM794	HMDB01388	5280934	LMFA01030152
M_m02389s	linolenate	s	C18H29O2	lnlnca	CHEBI:27432	CHEMBL:8739	C06427	MNXM794	HMDB01388	5280934	LMFA01030152
M_m02390c	linolenoyl-CoA	c	C39H60N7O17P3S	lnlncacoa	CHEBI:51985	NA	C16162	MNXM994	HMDB06290	53477815	LMFA07050045
M_m02390m	linolenoyl-CoA	m	C39H60N7O17P3S	lnlncacoa	CHEBI:51985	NA	C16162	MNXM994	HMDB06290	53477815	LMFA07050045
M_m02390r	linolenoyl-CoA	r	C39H60N7O17P3S	lnlncacoa	CHEBI:51985	NA	C16162	MNXM994	HMDB06290	53477815	LMFA07050045
M_m02391c	linoleoyl-CoA	c	C39H62N7O17P3S	lnlccoa	CHEBI:15530	NA	C02050	MNXM638	HMDB01064	5462164	LMFA07050035
M_m02391m	linoleoyl-CoA	m	C39H62N7O17P3S	lnlccoa	CHEBI:15530	NA	C02050	MNXM638	HMDB01064	5462164	LMFA07050035
M_m02391p	linoleoyl-CoA	p	C39H62N7O17P3S	lnlccoa	CHEBI:15530	NA	C02050	MNXM638	HMDB01064	5462164	LMFA07050035
M_m02391r	linoleoyl-CoA	r	C39H62N7O17P3S	lnlccoa	CHEBI:15530	NA	C02050	MNXM638	HMDB01064	5462164	LMFA07050035
M_m02392c	lipid droplet	c	X	NA	NA	NA	NA	NA	NA	NA	NA
M_m02393m	lipoamide	m	C8H15NOS2	lpam	NA	NA	C00248	MNXM1024	NA	863	LMFA08010006
M_m02394c	lipoic acid	c	C8H13O2S2	lipoate	CHEBI:30314	CHEMBL:134342	C00725	MNXM1484	HMDB01451	6112	LMFA01130001
M_m02394s	lipoic acid	s	C8H13O2S2	lipoate	CHEBI:30314	CHEMBL:134342	C00725	MNXM1484	HMDB01451	6112	LMFA01130001
M_m02395c	lipoxin A4	c	C20H31O5	NA	CHEBI:6498	CHEMBL:392438	C06314	MNXM12129	HMDB04385	5280914	LMFA03040001
M_m02395n	lipoxin A4	n	C20H31O5	NA	CHEBI:6498	CHEMBL:392438	C06314	MNXM12129	HMDB04385	5280914	LMFA03040001
M_m02395p	lipoxin A4	p	C20H31O5	NA	CHEBI:6498	CHEMBL:392438	C06314	MNXM12129	HMDB04385	5280914	LMFA03040001
M_m02395r	lipoxin A4	r	C20H31O5	NA	CHEBI:6498	CHEMBL:392438	C06314	MNXM12129	HMDB04385	5280914	LMFA03040001
M_m02396c	lipoxin B4	c	C20H31O5	NA	CHEBI:6499	NA	C06315	MNXM12130	HMDB05082	5280915	LMFA03040002
M_m02396n	lipoxin B4	n	C20H31O5	NA	CHEBI:6499	NA	C06315	MNXM12130	HMDB05082	5280915	LMFA03040002
M_m02396p	lipoxin B4	p	C20H31O5	NA	CHEBI:6499	NA	C06315	MNXM12130	HMDB05082	5280915	LMFA03040002
M_m02396r	lipoxin B4	r	C20H31O5	NA	CHEBI:6499	NA	C06315	MNXM12130	HMDB05082	5280915	LMFA03040002
M_m02397c	lipoyl-[ACP]	c	C19H33N2O8PRS3	NA	NA	NA	C16239	MNXM19093	NA	NA	NA
M_m02398c	lipoyl-AMP	c	C18H25N5O8PS2	NA	NA	NA	C16238	MNXM2392	NA	23724672	NA
M_m02399c	lipoyllysine	c	C14H26N2O3S2	NA	NA	NA	NA	MNXM60228	NA	53481572	NA
M_m02400m	lipoylprotein	m	S2X	lpro	CHEBI:15804	NA	C02051	MNXM998	NA	NA	NA
M_m02401c	L-isoleucyl-tRNA(ile)	c	C6H13NOR	NA	CHEBI:29160	NA	C03127	MNXM89832	NA	NA	NA
M_m02402c	lithocholate	c	C24H39O3	NA	CHEBI:16325	CHEMBL:1478	C03990	MNXM886	HMDB00761	11740284	LMST04010003
M_m02402p	lithocholate	p	C24H39O3	NA	CHEBI:16325	CHEMBL:1478	C03990	MNXM886	HMDB00761	11740284	LMST04010003
M_m02402r	lithocholate	r	C24H39O3	NA	CHEBI:16325	CHEMBL:1478	C03990	MNXM886	HMDB00761	11740284	LMST04010003
M_m02402s	lithocholate	s	C24H39O3	NA	CHEBI:16325	CHEMBL:1478	C03990	MNXM886	HMDB00761	11740284	LMST04010003
M_m02403c	L-lactate	c	C3H5O3	lac__L	CHEBI:422	CHEMBL:330546	C00186	MNXM179	HMDB00190	107689	NA
M_m02403m	L-lactate	m	C3H5O3	lac__L	CHEBI:422	CHEMBL:330546	C00186	MNXM179	HMDB00190	107689	NA
M_m02403p	L-lactate	p	C3H5O3	lac__L	CHEBI:422	CHEMBL:330546	C00186	MNXM179	HMDB00190	107689	NA
M_m02403s	L-lactate	s	C3H5O3	lac__L	CHEBI:422	CHEMBL:330546	C00186	MNXM179	HMDB00190	107689	NA
M_m02404c	L-leucyl-tRNA(leu)	c	C6H13NOR	NA	CHEBI:16624	NA	C02047	MNXM697	NA	NA	NA
M_m02405c	L-lysyl-tRNA(lys)	c	C6H15N2OR	NA	CHEBI:16047	NA	C01931	MNXM89922	NA	NA	NA
M_m02406c	L-lyxonate	c	C5H9O6	lyxnt	NA	NA	C05412	MNXM59473	NA	644110	NA
M_m02407c	L-metanephrine	c	C10H16NO3	mepi	CHEBI:144365	NA	C05588	MNXM3659	HMDB04063	21100	NA
M_m02407s	L-metanephrine	s	C10H16NO3	mepi	CHEBI:144365	NA	C05588	MNXM3659	HMDB04063	21100	NA
M_m02408c	L-methionyl-tRNA(met)	c	C5H11NOSR	NA	CHEBI:16635	NA	C02430	MNXM90636	NA	NA	NA
M_m02409c	L-octanoylcarnitine	c	C15H29NO4	NA	CHEBI:18102	NA	C02838	MNXM162768	HMDB00791	11953814	LMFA07070002
M_m02409m	L-octanoylcarnitine	m	C15H29NO4	NA	CHEBI:18102	NA	C02838	MNXM162768	HMDB00791	11953814	LMFA07070002
M_m02409p	L-octanoylcarnitine	p	C15H29NO4	NA	CHEBI:18102	NA	C02838	MNXM162768	HMDB00791	11953814	LMFA07070002
M_m02410c	L-oleoylcarnitine	c	C25H47NO4	NA	NA	NA	NA	MNXM65475	NA	NA	NA
M_m02410m	L-oleoylcarnitine	m	C25H47NO4	NA	NA	NA	NA	MNXM65475	NA	NA	NA
M_m02410r	L-oleoylcarnitine	r	C25H47NO4	NA	NA	NA	NA	MNXM65475	NA	NA	NA
M_m02411c	L-palmitoylcarnitine	c	C23H45NO4	pmtcrn	CHEBI:17490	CHEMBL:3392050	C02990	MNXM162587	HMDB00222	11953816	LMFA07070004
M_m02411m	L-palmitoylcarnitine	m	C23H45NO4	pmtcrn	CHEBI:17490	CHEMBL:3392050	C02990	MNXM162587	HMDB00222	11953816	LMFA07070004
M_m02411r	L-palmitoylcarnitine	r	C23H45NO4	pmtcrn	CHEBI:17490	CHEMBL:3392050	C02990	MNXM162587	HMDB00222	11953816	LMFA07070004
M_m02412c	L-phenylalanyl-tRNA(phe)	c	C9H11NOR	NA	CHEBI:29153	NA	C03511	MNXM89802	NA	NA	NA
M_m02413p	L-pipecolate	p	C6H11NO2	Lpipecol	CHEBI:30913	CHEMBL:322883	C00408	MNXM684	HMDB00716	439227	NA
M_m02414c	LPL	c	C2380H3698N650O700S17	NA	NA	NA	NA	NA	NA	NA	PROTEIN
M_m02414l	LPL	l	C2380H3698N650O700S17	NA	NA	NA	NA	NA	NA	NA	PROTEIN
M_m02414s	LPL	s	C2380H3698N650O700S17	NA	NA	NA	NA	NA	NA	NA	PROTEIN
M_m02415c	L-prolyl-tRNA(pro)	c	C5H9NOR	NA	CHEBI:29154	NA	C02702	MNXM247	NA	NA	NA
M_m02416c	L-seryl-tRNA(ser)	c	C3H7NO2R	NA	CHEBI:29162	NA	C02553	MNXM90842	NA	NA	NA
M_m02417c	L-sorbose	c	C6H12O6	NA	CHEBI:10295	NA	C08356	MNXM588	HMDB01266	441484	NA
M_m02418c	LTD4	c	C25H39N2O6S	leuktrD4	CHEBI:28666	CHEMBL:288943	C05951	MNXM162546	NA	6435286	LMFA03020006
M_m02418r	LTD4	r	C25H39N2O6S	leuktrD4	CHEBI:28666	CHEMBL:288943	C05951	MNXM162546	NA	6435286	LMFA03020006
M_m02418s	LTD4	s	C25H39N2O6S	leuktrD4	CHEBI:28666	CHEMBL:288943	C05951	MNXM162546	NA	6435286	LMFA03020006
M_m02419c	L-threonyl-tRNA(thr)	c	C4H9NO2R	NA	CHEBI:29163	NA	C02992	MNXM89895	NA	NA	NA
M_m02420c	L-tryptophanyl-tRNA(trp)	c	C11H12N2OR	NA	CHEBI:29159	NA	C03512	MNXM89804	NA	NA	NA
M_m02421c	L-tyrosyl-tRNA(tyr)	c	C9H11NO2R	NA	CHEBI:29161	NA	C02839	MNXM89822	NA	NA	NA
M_m02422c	lumisterol 3	c	C27H44O	lum3	NA	NA	NA	MNXM19109	HMDB06505	111049	NA
M_m02423c	L-valyl-tRNA(val)	c	C5H11NOR	NA	CHEBI:29164	NA	C02554	MNXM90110	NA	NA	NA
M_m02424c	L-xylonate	c	C5H9O6	xylnt	CHEBI:48092	NA	C05411	MNXM169422	NA	6971043	NA
M_m02425c	L-xylulose	c	C5H10O5	xylu__L	CHEBI:17399	NA	C00312	MNXM597	HMDB00751	22253	NA
M_m02426c	lysine	c	C6H15N2O2	lys__L	CHEBI:18019	CHEMBL:8085	C00047	MNXM78	HMDB00182	5962	NA
M_m02426l	lysine	l	C6H15N2O2	lys__L	CHEBI:18019	CHEMBL:8085	C00047	MNXM78	HMDB00182	5962	NA
M_m02426m	lysine	m	C6H15N2O2	lys__L	CHEBI:18019	CHEMBL:8085	C00047	MNXM78	HMDB00182	5962	NA
M_m02426n	lysine	n	C6H15N2O2	lys__L	CHEBI:18019	CHEMBL:8085	C00047	MNXM78	HMDB00182	5962	NA
M_m02426p	lysine	p	C6H15N2O2	lys__L	CHEBI:18019	CHEMBL:8085	C00047	MNXM78	HMDB00182	5962	NA
M_m02426s	lysine	s	C6H15N2O2	lys__L	CHEBI:18019	CHEMBL:8085	C00047	MNXM78	HMDB00182	5962	NA
M_m02427c	lysosomal-enzyme-D-mannose	c	C6H11O6R	NA	NA	NA	C03706	MNXM93557	NA	NA	NA
M_m02428c	lysosomal-enzyme-N-acetyl-D-glucosaminyl-phospho-D-mannose	c	C14H25NO14PR	NA	NA	NA	C04789	MNXM31512	NA	NA	NA
M_m02429c	lysyl-proline	c	C11H22N3O3	NA	NA	NA	NA	MNXM19120	NA	NA	NA
M_m02430r	m2emgacpail heparan sulfate	r	C53H94N2O36P2R2	m2emgacpail_hs	NA	NA	NA	MNXM5383	NA	NA	NA
M_m02431r	m2gacpail heparan sulfate	r	C45H78NO28PR2	m2gacpail_hs	NA	NA	NA	MNXM6251	NA	NA	NA
M_m02432r	m3emgacpail heparan sulfate	r	C59H104N2O41P2R2	m3emgacpail_hs	NA	NA	NA	MNXM7949	NA	NA	NA
M_m02433r	m3gacpail heparan sulfate	r	C51H88NO33PR2	m3gacpail_hs	NA	NA	NA	MNXM7842	NA	NA	NA
M_m02434r	m3gacpail_prot heparan sulfate	r	C51H88NO33PR2X	m3gacpail_prot_hs	NA	NA	NA	NA	NA	NA	NA
M_m02434c	m3gacpail_prot heparan sulfate	c	C51H88NO33PR2X	m3gacpail_prot_hs	NA	NA	NA	NA	NA	NA	NA
M_m02434s	m3gacpail_prot heparan sulfate	s	C51H88NO33PR2X	m3gacpail_prot_hs	NA	NA	NA	NA	NA	NA	NA
M_m02435c	m7G(5')pppAm	c	C32H44N10O29P5R2	NA	NA	NA	C01972	MNXM93560	NA	NA	NA
M_m02436c	m7G(5')pppm6Am (mRNA containing an N6,2'-O-dimethyladenosine cap)	c	C33H46N10O29P5R2	NA	CHEBI:17894	NA	C04833	MNXM7500	NA	NA	NA
M_m02437c	m7G(5')pppRm-RNA (mRNA containing a 2'-O-methylpurine cap)	c	C27H39N5O29P5R3	NA	NA	NA	C04802	MNXM8853	NA	NA	NA
M_m02438c	m7G(5')pppR-RNA	c	C26H37N5O29P5R3	NA	NA	NA	C02339	MNXM92449	NA	NA	NA
M_m02439c	malate	c	C4H4O5	mal__L	CHEBI:30797	NA	C00149	MNXM98	HMDB00156	222656	NA
M_m02439m	malate	m	C4H4O5	mal__L	CHEBI:30797	NA	C00149	MNXM98	HMDB00156	222656	NA
M_m02440c	malonate	c	C3H2O4	NA	CHEBI:30794	CHEMBL:7942	C00383	MNXM163844	HMDB00691	867	NA
M_m02440m	malonate	m	C3H2O4	NA	CHEBI:30794	CHEMBL:7942	C00383	MNXM163844	HMDB00691	867	NA
M_m02440s	malonate	s	C3H2O4	NA	CHEBI:30794	CHEMBL:7942	C00383	MNXM163844	HMDB00691	867	NA
M_m02441c	malonic-dialdehyde	c	C3H3O2	NA	CHEBI:566274	CHEMBL:446036	C19440	MNXM61004	HMDB06112	10964	NA
M_m02442c	malonyl-[ACP]	c	C14H22N2O10PRS	malACP	NA	NA	C01209	MNXM184	NA	NA	NA
M_m02443c	malonyl-carnitin	c	C10H16NO6	NA	NA	NA	NA	MNXM162761	HMDB02095	22833583	NA
M_m02443m	malonyl-carnitin	m	C10H16NO6	NA	NA	NA	NA	MNXM162761	HMDB02095	22833583	NA
M_m02443p	malonyl-carnitin	p	C10H16NO6	NA	NA	NA	NA	MNXM162761	HMDB02095	22833583	NA
M_m02443r	malonyl-carnitin	r	C10H16NO6	NA	NA	NA	NA	MNXM162761	HMDB02095	22833583	NA
M_m02444c	malonyl-CoA	c	C24H33N7O19P3S	malcoa	CHEBI:15531	CHEMBL:1234355	C00083	MNXM40	HMDB01175	10663	LMFA07050031
M_m02444m	malonyl-CoA	m	C24H33N7O19P3S	malcoa	CHEBI:15531	CHEMBL:1234355	C00083	MNXM40	HMDB01175	10663	LMFA07050031
M_m02444p	malonyl-CoA	p	C24H33N7O19P3S	malcoa	CHEBI:15531	CHEMBL:1234355	C00083	MNXM40	HMDB01175	10663	LMFA07050031
M_m02444r	malonyl-CoA	r	C24H33N7O19P3S	malcoa	CHEBI:15531	CHEMBL:1234355	C00083	MNXM40	HMDB01175	10663	LMFA07050031
M_m02445c	maltodecaose	c	C60H102O51	NA	NA	NA	NA	MNXM61023	NA	53481573	NA
M_m02445s	maltodecaose	s	C60H102O51	NA	NA	NA	NA	MNXM61023	NA	53481573	NA
M_m02446c	maltoheptaose	c	C42H72O36	NA	NA	NA	NA	MNXM163774	NA	NA	NA
M_m02446s	maltoheptaose	s	C42H72O36	NA	NA	NA	NA	MNXM163774	NA	NA	NA
M_m02447c	maltohexaose	c	C36H62O31	NA	NA	NA	C01936	MNXM1317	NA	NA	NA
M_m02447s	maltohexaose	s	C36H62O31	NA	NA	NA	C01936	MNXM1317	NA	NA	NA
M_m02448c	maltononaose	c	C54H92O46	NA	NA	NA	NA	MNXM61030	NA	3081402	NA
M_m02448s	maltononaose	s	C54H92O46	NA	NA	NA	NA	MNXM61030	NA	3081402	NA
M_m02449c	maltopentaose	c	C30H52O26	NA	NA	NA	NA	MNXM1538	NA	NA	NA
M_m02449s	maltopentaose	s	C30H52O26	NA	NA	NA	NA	MNXM1538	NA	NA	NA
M_m02450c	maltose	c	C12H22O11	malt	CHEBI:47937	NA	C00208	MNXM165	HMDB00163	10991489	NA
M_m02450l	maltose	l	C12H22O11	malt	CHEBI:47937	NA	C00208	MNXM165	HMDB00163	10991489	NA
M_m02450s	maltose	s	C12H22O11	malt	CHEBI:47937	NA	C00208	MNXM165	HMDB00163	10991489	NA
M_m02451c	maltotetraose	c	C24H42O21	NA	CHEBI:61988	NA	C02052	MNXM5663	HMDB01296	439639	NA
M_m02451s	maltotetraose	s	C24H42O21	NA	CHEBI:61988	NA	C02052	MNXM5663	HMDB01296	439639	NA
M_m02452c	maltotriose	c	C18H32O16	malttr	CHEBI:27931	CHEMBL:1234363	C01835	MNXM468	HMDB01262	439586	NA
M_m02452l	maltotriose	l	C18H32O16	malttr	CHEBI:27931	CHEMBL:1234363	C01835	MNXM468	HMDB01262	439586	NA
M_m02452s	maltotriose	s	C18H32O16	malttr	CHEBI:27931	CHEMBL:1234363	C01835	MNXM468	HMDB01262	439586	NA
M_m02453c	mannose	c	C6H12O6	man	CHEBI:4208	CHEMBL:469448	C00159	MNXM182	HMDB00169	18950	NA
M_m02453g	mannose	g	C6H12O6	man	CHEBI:4208	CHEMBL:469448	C00159	MNXM182	HMDB00169	18950	NA
M_m02453l	mannose	l	C6H12O6	man	CHEBI:4208	CHEMBL:469448	C00159	MNXM182	HMDB00169	18950	NA
M_m02453r	mannose	r	C6H12O6	man	CHEBI:4208	CHEMBL:469448	C00159	MNXM182	HMDB00169	18950	NA
M_m02453s	mannose	s	C6H12O6	man	CHEBI:4208	CHEMBL:469448	C00159	MNXM182	HMDB00169	18950	NA
M_m02454c	mannose-1-phosphate	c	C6H11O9P	man1p	CHEBI:35374	NA	C00636	MNXM721	HMDB06330	644175	NA
M_m02455c	mannose-6-phosphate	c	C6H11O9P	man6p	CHEBI:17369	NA	C00275	MNXM427	NA	65127	NA
M_m02456c	margaric acid	c	C17H33O2	hpdca	CHEBI:32365	CHEMBL:1172910	NA	MNXM11802	HMDB02259	10465	LMFA01010017
M_m02456l	margaric acid	l	C17H33O2	hpdca	CHEBI:32365	CHEMBL:1172910	NA	MNXM11802	HMDB02259	10465	LMFA01010017
M_m02456r	margaric acid	r	C17H33O2	hpdca	CHEBI:32365	CHEMBL:1172910	NA	MNXM11802	HMDB02259	10465	LMFA01010017
M_m02456s	margaric acid	s	C17H33O2	hpdca	CHEBI:32365	CHEMBL:1172910	NA	MNXM11802	HMDB02259	10465	LMFA01010017
M_m02457c	mead acid	c	C20H33O2	NA	CHEBI:1306412	NA	NA	MNXM37925	HMDB10378	5312531	LMFA01030157
M_m02457l	mead acid	l	C20H33O2	NA	CHEBI:1306412	NA	NA	MNXM37925	HMDB10378	5312531	LMFA01030157
M_m02457r	mead acid	r	C20H33O2	NA	CHEBI:1306412	NA	NA	MNXM37925	HMDB10378	5312531	LMFA01030157
M_m02457s	mead acid	s	C20H33O2	NA	CHEBI:1306412	NA	NA	MNXM37925	HMDB10378	5312531	LMFA01030157
M_m02458c	eumelanin	c	C17H9N2O7	NA	NA	NA	C17937	MNXM8596	NA	NA	NA
M_m02458s	eumelanin	s	C17H9N2O7	NA	NA	NA	C17937	MNXM8596	NA	NA	NA
M_m02459c	melatonin radical	c	C13H17N2O3	NA	NA	NA	NA	MNXM157785	NA	NA	NA
M_m02460c	melatonin	c	C13H16N2O2	melatn	CHEBI:16796	CHEMBL:45	C01598	MNXM1114	HMDB01389	896	NA
M_m02461r	mem2emgacpail heparan sulfate	r	C61H110N3O44P3R2	mem2emgacpail_hs	NA	NA	NA	MNXM6024	NA	NA	NA
M_m02462r	mem2emgacpail_prot heparan sulfate	r	C61H110N3O44P3R2X	mem2emgacpail_prot_hs	NA	NA	NA	MNXM13802	NA	NA	NA
M_m02462c	mem2emgacpail_prot heparan sulfate	c	C61H110N3O44P3R2X	mem2emgacpail_prot_hs	NA	NA	NA	MNXM13802	NA	NA	NA
M_m02462s	mem2emgacpail_prot heparan sulfate	s	C61H110N3O44P3R2X	mem2emgacpail_prot_hs	NA	NA	NA	MNXM13802	NA	NA	NA
M_m02463r	memgacpail heparan sulfate	r	C47H84N2O31P2R2	memgacpail_hs	NA	NA	NA	MNXM6017	NA	NA	NA
M_m02464c	mercaptopyruvate	c	C3H3O3S	mercppyr	CHEBI:16208	NA	C00957	MNXM1214	NA	NA	NA
M_m02464m	mercaptopyruvate	m	C3H3O3S	mercppyr	CHEBI:16208	NA	C00957	MNXM1214	NA	NA	NA
M_m02465m	mesaconate	m	C5H4O4	mescon	CHEBI:16600	NA	C01732	MNXM164911	HMDB00749	638129	NA
M_m02466m	mesaconyl-CoA	m	C26H35N7O19P3S	mescoa	CHEBI:27969	NA	C06028	MNXM163428	NA	5280895	NA
M_m02467c	metformin	c	C4H11N5	NA	CHEBI:6801	CHEMBL:1431	C07151	MNXM531787	NA	NA	NA
M_m02467s	metformin	s	C4H11N5	NA	CHEBI:6801	CHEMBL:1431	C07151	MNXM531787	NA	NA	NA
