,GeoId,CALicensedHealthcareFacilityBedFACID,CALicensedHealthcareFacilityName,CALicensedHealthcareFacilityType,Count_HospitalBed_SkilledNursingBed,Count_HospitalBed_SpecialTreatmentProgramBed,Count_HospitalBed_IntermediateCareHabilitativeBed,Count_HospitalBed_IntermediateCareNursingBed,Count_HospitalBed_CongregateLivingHealthFacilityBed,Count_HospitalBed_IntermediateCareBed,Count_HospitalBed_CoronaryCareBed,Count_HospitalBed_IntensiveCareBed,Count_HospitalBed_IntensiveCareNewbornNurseryBed,Count_HospitalBed_PerinatalBed,Count_HospitalBed_UnspecifiedGeneralAcuteCareBed,Count_HospitalBed_BurnBed,Count_HospitalBed_PediatricBed,Count_HospitalBed_RenalTransplantBed,Count_HospitalBed_RehabilitationBed,Count_HospitalBed_AcuteRespiratoryCareBed,Count_HospitalBed_AcutePsychiatricCareBed,Count_HospitalBed_ChemicalDependencyRecoveryBed,Count_HospitalBed_PediatricIntensiveCareUnitBed,Count_HospitalBed_LaborAndDeliveryBed,Count_HospitalBed_IntermediateCareDevelopmentallyDisabledBed,Count_HospitalBed_PsychiatricHealthBed,Count_HospitalBed_PediatricDayAndRespiteCareBed,Count_HospitalBed_DialysisStationsBed,Count_HospitalBed_CorrectionalTreatmentCenterBed,Count_HospitalBed_HospiceBed
1606,dcid:geoId/06089,ELMS/230000023,OAK RIVER REHAB,dcs:SkilledNursingFacility,143,,,,,,,,,,,,,,,,,,,,,,,,,
1607,dcid:geoId/06089,ELMS/230000024,REDDING POST ACUTE,dcs:SkilledNursingFacility,89,,,,,,,,,,,,,,,,,,,,,,,,,
1608,dcid:geoId/06007,ELMS/230000025,WINDSOR CHICO CARE CENTER,dcs:SkilledNursingFacility,76,,,,,,,,,,,,,,,,,,,,,,,,,
1609,dcid:geoId/06103,ELMS/230000027,BRENTWOOD POST ACUTE,dcs:SkilledNursingFacility,55,,,,,,,,,,,,,,,,,,,,,,,,,
1610,dcid:geoId/06103,ELMS/230000028,RED BLUFF HEALTH CARE CENTER,dcs:SkilledNursingFacility,58,,,,,,,,,,,,,,,,,,,,,,,,,
1611,dcid:geoId/06007,ELMS/230000029,WINDSOR CHICO CREEK CARE AND REHABILITATION CENTER,dcs:SkilledNursingFacility,184,,,,,,,,,,,,,,,,,,,,,,,,,
1612,dcid:geoId/06089,ELMS/230000030,WINDSOR REDDING CARE CENTER,dcs:SkilledNursingFacility,113,,,,,,,,,,,,,,,,,,,,,,,,,
1613,dcid:geoId/06007,ELMS/230000036,RIVERSIDE CONVALESCENT HOSPITAL,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1614,dcid:geoId/06007,ELMS/230000037,SHADOWBROOK POST ACUTE,dcs:SkilledNursingFacility,50,,,,,,,,,,,,,,,,,,,,,,,,,
1615,dcid:geoId/06089,ELMS/230000038,MARQUIS CARE AT SHASTA,dcs:SkilledNursingFacility,180,,,,,,,,,,,,,,,,,,,,,,,,,
1616,dcid:geoId/06035,ELMS/230000039,LASSEN NURSING & REHABILITATION CENTER,dcs:SkilledNursingFacility,96,,,,,,,,,,,,,,,,,,,,,,,,,
1617,dcid:geoId/06093,ELMS/230000043,SHASTA VIEW ESTATES,dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
1618,dcid:geoId/06021,ELMS/230000044,WILLOWS POST ACUTE,dcs:SkilledNursingFacility,76,,,,,,,,,,,,,,,,,,,,,,,,,
1619,dcid:geoId/06089,ELMS/230000049,HOME HEALTH SERVICES,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1620,dcid:geoId/06089,ELMS/230000109,NVDS - OLD LANTERN,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1621,dcid:geoId/06049,ELMS/230000144,SURPRISE VALLEY COMMUNITY HOSPITAL D/P SNF,dcs:SkilledNursingFacility,22,,,,,,,,,,,,,,,,,,,,,,,,,
1622,dcid:geoId/06089,ELMS/230000187,MAYERS MEMORIAL HOSPITAL D/P SNF,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1623,dcid:geoId/06105,ELMS/230000197,TRINITY HOSPITAL SKILLED NURSING FACILITY,dcs:SkilledNursingFacility,23,,,,,,,,,,,,,,,,,,,,,,,,,
1624,dcid:geoId/06007,ELMS/230000221,OROVILLE HOSPITAL POST-ACUTE CENTER,dcs:SkilledNursingFacility,126,,,,,,,,,,,,,,,,,,,,,,,,,
1625,dcid:geoId/06063,ELMS/230000227,SENECA DISTRICT HOSPITAL D/P SNF,dcs:SkilledNursingFacility,16,,,,,,,,,,,,,,,,,,,,,,,,,
1626,dcid:geoId/06089,ELMS/230000247,CRESTWOOD WELLNESS AND RECOVERY CENTER,dcs:SkilledNursingFacility,0,99,,,,,,,,,,,,,,,,,,,,,,,,
1627,dcid:geoId/06007,ELMS/230000255,ARBOR POST ACUTE,dcs:SkilledNursingFacility,144,,,,,,,,,,,,,,,,,,,,,,,,,
1628,dcid:geoId/06011,ELMS/230000259,COLUSA MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,6,,,36,,,,,,,,,,,,,,,
1629,dcid:geoId/06115,ELMS/230000261,ADVENTIST HEALTH AND RIDEOUT,dcs:GeneralAcuteCareFacility,,,,,,,,24,6,12,179,,,,,,,,,,,,,,,
1630,dcid:geoId/06057,ELMS/230000262,SIERRA NEVADA MEMORIAL HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,2,2,,10,90,,,,,,,,,,,,,,,
1631,dcid:geoId/06057,ELMS/230000265,TAHOE FOREST HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,6,,4,23,,,,,,,,,,,,,,,
1632,dcid:geoId/06101,ELMS/230000275,YUBA CITY POST ACUTE,dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
1633,dcid:geoId/06057,ELMS/230000276,GOLDEN EMPIRE,dcs:SkilledNursingFacility,148,,,,,,,,,,,,,,,,,,,,,,,,,
1634,dcid:geoId/06057,ELMS/230000277,WOLF CREEK CARE CENTER,dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
1635,dcid:geoId/06115,ELMS/230000278,MARYSVILLE POST-ACUTE,dcs:SkilledNursingFacility,86,,,,,,,,,,,,,,,,,,,,,,,,,
1636,dcid:geoId/06057,ELMS/230000279,CRYSTAL RIDGE CARE CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1637,dcid:geoId/06057,ELMS/230000282,SPRING HILL MANOR CONVALESCENT HOSPITAL,dcs:SkilledNursingFacility,86,,,,,,,,,,,,,,,,,,,,,,,,,
1638,dcid:geoId/06011,ELMS/230000283,VALLEY WEST POST ACUTE,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1639,dcid:geoId/06101,ELMS/230000284,BRIDGEVIEW POST ACUTE,dcs:SkilledNursingFacility,130,,,,,,,,,,,,,,,,,,,,,,,,,
1640,dcid:geoId/06007,ELMS/230000327,ORCHARD HOSPITAL D/P SNF,dcs:SkilledNursingFacility,82,,,,,,,,,,,,,,,,,,,,,,,,,
1641,dcid:geoId/06091,ELMS/230000330,EASTERN PLUMAS HOSPITAL - LOYALTON CAMPUS D/P SNF,dcs:SkilledNursingFacility,39,,,,,,,,,,,,,,,,,,,,,,,,,
1642,dcid:geoId/06057,ELMS/230000334,TAHOE FOREST HOSPITAL D/P SNF,dcs:SkilledNursingFacility,37,,,,,,,,,,,,,,,,,,,,,,,,,
1643,dcid:geoId/06089,ELMS/230000351,COPPER RIDGE CARE CENTER,dcs:SkilledNursingFacility,125,,,,,,,,,,,,,,,,,,,,,,,,,
1644,dcid:geoId/06007,ELMS/230000352,ENLOE MEDICAL CENTER - COHASSET D/P APH,dcs:AcutePsychiatricFacility,,,,,,,,,,,,,,,,,30,,,,,,,,,
1645,dcid:geoId/06007,ELMS/230000363,THE ELGIN HOME,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1646,dcid:geoId/06089,ELMS/230000366,QUARTZ HILL POST ACUTE,dcs:SkilledNursingFacility,115,,,,,,,,,,,,,,,,,,,,,,,,,
1647,dcid:geoId/06101,ELMS/230000370,THE FOUNTAINS,dcs:SkilledNursingFacility,145,,,,,,,,,,,,,,,,,,,,,,,,,
1648,dcid:geoId/06049,ELMS/230000389,MODOC MEDICAL CENTER D/P SNF,dcs:SkilledNursingFacility,71,,,,,,,,,,,,,,,,,,,,,,,,,
1649,dcid:geoId/06063,ELMS/230000392,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS D/P SNF,dcs:SkilledNursingFacility,27,,,,,,,,,,,,,,,,,,,,,,,,,
1650,dcid:geoId/06007,ELMS/230000405,ENLOE REHABILITATION CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,,,,0,,,,40,,,,,,,,,,,
1651,dcid:geoId/06089,ELMS/230000422,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,dcs:GeneralAcuteCareFacility,,,,,,,,,,,56,,,,,,,,,,,,,,,
1652,dcid:geoId/06011,ELMS/230000424,COLUSA MEDICAL CENTER - SNF,dcs:SkilledNursingFacility,6,,,,,,,,,,,,,,,,,,,,,,,,,
1653,dcid:geoId/06089,ELMS/230000444,PATIENTS' HOSPITAL OF REDDING,dcs:GeneralAcuteCareFacility,,,,,,,,,,,10,,,,,,,,,,,,,,,
1654,dcid:geoId/06101,ELMS/230000460,RIVER VALLEY CARE CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1655,dcid:geoId/06089,ELMS/230000468,"NVDS, INC - VALENTINE HOUSE",dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1656,dcid:geoId/06089,ELMS/230000497,"NVDS, INC - HARPOLE HOUSE",dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1657,dcid:geoId/06089,ELMS/230000504,VIBRA HOSPITAL OF NORTHERN CALIFORNIA D/P SNF,dcs:SkilledNursingFacility,32,,,,,,,,,,,,,,,,,,,,,,,,,
1658,dcid:geoId/06007,ELMS/230000546,CALIFORNIA PARK REHABILITATION HOSPITAL,dcs:SkilledNursingFacility,90,,,,,,,,,,,,,,,,,,,,,,,,,
1659,dcid:geoId/06007,ELMS/230000557,THE ALPINE HOME II,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1660,dcid:geoId/06089,ELMS/230000558,RESIDENTIAL MANAGEMENT SERVICES,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1661,dcid:geoId/06101,ELMS/230000560,RCCA - AUGUSTA LANE #2,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1662,dcid:geoId/06101,ELMS/230000563,RCCA AUGUSTA LANE #1,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1663,dcid:geoId/06089,ELMS/230000597,NVDS - HERBSCENTA,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1664,dcid:geoId/06089,ELMS/230000602,OSTERMAN'S FACILITY #3 INC,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1665,dcid:geoId/06101,ELMS/230000605,RCCA - WHITE OAKS,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1666,dcid:geoId/06101,ELMS/230000606,RCCA - RIVER OAKS,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1667,dcid:geoId/06089,ELMS/230000621,RIVER PARK HOUSE,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1668,dcid:geoId/06089,ELMS/230000626,"OSTERMAN'S FACILITY #1, INC.",dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1669,dcid:geoId/06007,ELMS/230000633,NOVA DEVELOPMENTAL CENTERS-TOM POLK HOUSE,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1670,dcid:geoId/06089,ELMS/230000680,NVDS- OAK MESA,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1671,dcid:geoId/06007,ELMS/230000682,NOVA DEVELOPMENTAL CENTERS - ARCH WAY HOUSE,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1672,dcid:geoId/06089,ELMS/230000686,NVDS - SHOWBOAT,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1673,dcid:geoId/06007,ELMS/230000700,THE ALPINE HOME III,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1674,dcid:geoId/06089,ELMS/230000717,NVDS - CANTERBURY,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1675,dcid:geoId/06089,ELMS/230000719,"NVDS, INC - WALKER HOUSE",dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1676,dcid:geoId/06093,ELMS/230000728,MADRONE HOUSE,dcs:CongregateLivingHealthFacility,,,,,6,,,,,,,,,,,,,,,,,,,,,
1677,dcid:geoId/06089,ELMS/230000737,SHADOWRUN HOUSE,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1678,dcid:geoId/06089,ELMS/230000760,NVDS- CIRRUS HOUSE,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1679,dcid:geoId/06089,ELMS/230000769,TLC SERVICES,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1680,dcid:geoId/06007,ELMS/230000778,NOVA DEVELOPMENTAL CENTERS-KELSEY HOUSE,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1681,dcid:geoId/06089,ELMS/230000780,NVDS - WILVERN HOUSE,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1682,dcid:geoId/06007,ELMS/230000802,COUNTRY CREST POST ACUTE,dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
1683,dcid:geoId/06071,ELMS/240000001,BARSTOW COMMUNITY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,4,,6,20,,,,,,,,,,,,,,,
1684,dcid:geoId/06071,ELMS/240000002,BEAR VALLEY COMMUNITY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,,,,9,,,,,,,,,,,,,,,
1685,dcid:geoId/06071,ELMS/240000003,CHINO VALLEY MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,14,,,98,,,,,,,,,,,,,,,
1686,dcid:geoId/06051,ELMS/240000005,MAMMOTH HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,2,,2,13,,,,,,,,,,,,,,,
1687,dcid:geoId/06071,ELMS/240000009,MONTCLAIR HOSPITAL MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,8,,16,82,,,,,,,,,,,,,,,
1688,dcid:geoId/06071,ELMS/240000013,RANCHO MESA CARE CENTER,dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
1689,dcid:geoId/06071,ELMS/240000014,HI-DESERT MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,4,,,55,,,,,,,,,,,,,,,
1690,dcid:geoId/06071,ELMS/240000018,HEALTHCARE CENTER OF BELLA VISTA,dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
1691,dcid:geoId/06071,ELMS/240000020,HIGHLAND CARE CENTER OF REDLANDS,dcs:SkilledNursingFacility,80,,,,,,,,,,,,,,,,,,,,,,,,,
1692,dcid:geoId/06071,ELMS/240000023,CALIMESA POST ACUTE,dcs:SkilledNursingFacility,82,,,,,,,,,,,,,,,,,,,,,,,,,
1693,dcid:geoId/06071,ELMS/240000024,KAISER FOUNDATION HOSPITAL FONTANA,dcs:GeneralAcuteCareFacility,,,,,,,,50,28,34,304,,24,,,,,,10,,,,,,,
1694,dcid:geoId/06071,ELMS/240000025,LOMA LINDA UNIVERSITY MEDICAL CENTER EAST CAMPUS HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,8,,,65,,,,61,,,,,,,,,,,
1695,dcid:geoId/06071,ELMS/240000027,LOMA LINDA UNIVERSITY MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,90,,,281,,,,,,,,,,,,,,,
1696,dcid:geoId/06071,ELMS/240000029,MILL CREEK MANOR,dcs:SkilledNursingFacility,50,,,,,,,,,,,,,,,,,,,,,,,,,
1697,dcid:geoId/06071,ELMS/240000031,CREEKSIDE CARE CENTER,dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
1698,dcid:geoId/06071,ELMS/240000032,BROOKSIDE HEALTHCARE CENTER,dcs:SkilledNursingFacility,97,,,,,,,,,,,,,,,,,,,,,,,,,
1699,dcid:geoId/06071,ELMS/240000034,COLORADO RIVER MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,,,,25,,,,,,,,,,,,,,,
1700,dcid:geoId/06027,ELMS/240000037,NORTHERN INYO HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,4,,5,16,,,,,,,,,,,,,,,
1701,dcid:geoId/06071,ELMS/240000038,CITRUS NURSING CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1702,dcid:geoId/06071,ELMS/240000040,KINDRED HOSPITAL ONTARIO,dcs:GeneralAcuteCareFacility,,,,,,,,7,,,84,,,,,,,,,,,,,,,
1703,dcid:geoId/06071,ELMS/240000046,REDLANDS COMMUNITY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,12,17,24,142,,,,,,,,,,,,,,,
1704,dcid:geoId/06071,ELMS/240000047,RIALTO POST ACUTE CENTER,dcs:SkilledNursingFacility,177,,,,,,,,,,,,,,,,,,,,,,,,,
1705,dcid:geoId/06071,ELMS/240000052,MOUNTAINS COMMUNITY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,,,,17,,,,,,,,,,,,,,,
1706,dcid:geoId/06071,ELMS/240000053,SAN ANTONIO REGIONAL HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,12,24,20,32,254,,21,,,,,,,,,,,,,
1707,dcid:geoId/06071,ELMS/240000054,VICTOR VALLEY GLOBAL MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,10,2,9,64,,16,,,,,,,,,,,,,
1708,dcid:geoId/06071,ELMS/240000058,COUNTRY VILLA HACIENDA HEALTHCARE CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1709,dcid:geoId/06071,ELMS/240000059,DEL ROSA VILLA,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1710,dcid:geoId/06071,ELMS/240000060,SPRING VALLEY POST ACUTE LLC,dcs:SkilledNursingFacility,126,,,,,,,,,,,,,,,,,,,,,,,,,
1711,dcid:geoId/06071,ELMS/240000063,GRAND TERRACE HEALTH CARE CENTER,dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
1712,dcid:geoId/06071,ELMS/240000065,HERITAGE GARDENS HEALTH CARE CENTER,dcs:SkilledNursingFacility,110,,,,,,,,,,,,,,,,,,,,,,,,,
1713,dcid:geoId/06071,ELMS/240000066,HILLCREST NURSING HOME,dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
1714,dcid:geoId/06071,ELMS/240000068,HIGHLAND PALMS HEALTHCARE CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1715,dcid:geoId/06071,ELMS/240000071,INLAND CHRISTIAN HOME,dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
1716,dcid:geoId/06071,ELMS/240000075,LINDA VALLEY CARE CENTER,dcs:SkilledNursingFacility,83,,,,,,,,,,,,,,,,,,,,,,,,,
1717,dcid:geoId/06071,ELMS/240000080,MEDICAL CENTER CONVALESCENT HOSPITAL,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1718,dcid:geoId/06071,ELMS/240000082,COMMUNITY HOSPITAL OF SAN BERNARDINO,dcs:GeneralAcuteCareFacility,,,,,,,10,11,9,24,104,,27,,,,,,,,,,,,,
1719,dcid:geoId/06071,ELMS/240000085,MONTCLAIR MANOR CARE CENTER,dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
1720,dcid:geoId/06071,ELMS/240000089,MEADOWS RIDGE CARE CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1721,dcid:geoId/06071,ELMS/240000090,ONTARIO HEALTHCARE CENTER,dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
1722,dcid:geoId/06071,ELMS/240000093,COMMUNITY CONVALESCENT CENTER OF SAN BERNARDINO,dcs:SkilledNursingFacility,84,,,,,,,,,,,,,,,,,,,,,,,,,
1723,dcid:geoId/06071,ELMS/240000094,LAS COLINAS POST ACUTE,dcs:SkilledNursingFacility,216,,,,,,,,,,,,,,,,,,,,,,,,,
1724,dcid:geoId/06071,ELMS/240000096,PLYMOUTH VILLAGE,dcs:SkilledNursingFacility,48,,,,,,,,,,,,,,,,,,,,,,,,,
1725,dcid:geoId/06071,ELMS/240000097,LEGACY POST-ACUTE REHABILITATION CENTER,dcs:SkilledNursingFacility,119,,,,,,,,,,,,,,,,,,,,,,,,,
1726,dcid:geoId/06071,ELMS/240000099,SIERRA VISTA,dcs:SkilledNursingFacility,116,,,,,,,,,,,,,,,,,,,,,,,,,
1727,dcid:geoId/06071,ELMS/240000100,ARROWHEAD REGIONAL MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,48,30,48,203,14,23,,,,,,,,,,,,,
1728,dcid:geoId/06027,ELMS/240000102,SOUTHERN INYO HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,,,,4,,,,,,,,,,,,,,,
1729,dcid:geoId/06071,ELMS/240000103,ST. BERNARDINE MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,20,27,20,46,229,,,,,,,,,,,,,,,
1730,dcid:geoId/06071,ELMS/240000104,ST. MARY MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,20,8,16,160,,8,,,,,,,,,,,,,
1731,dcid:geoId/06071,ELMS/240000106,"ARROWHEAD HEALTHCARE CENTER, LLC",dcs:SkilledNursingFacility,58,,,,,,,,,,,,,,,,,,,,,,,,,
1732,dcid:geoId/06071,ELMS/240000107,TOTALLY KIDS REHABILITATION HOSPITAL - D/P SNF,dcs:SkilledNursingFacility,56,,,,,,,,,,,,,,,,,,,,,,,,,
1733,dcid:geoId/06071,ELMS/240000111,AARON HOUSE,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1734,dcid:geoId/06071,ELMS/240000120,LA PAIX HOUSE,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1735,dcid:geoId/06071,ELMS/240000121,NEWBURY HOUSE,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1736,dcid:geoId/06071,ELMS/240000122,ROBINSON HOUSE,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1737,dcid:geoId/06071,ELMS/240000124,BUCHANAN HOUSE,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1738,dcid:geoId/06071,ELMS/240000125,HIGHLAND HOUSE,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1739,dcid:geoId/06071,ELMS/240000126,JANE HOUSE,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1740,dcid:geoId/06071,ELMS/240000127,CIRCLEBROOK,dcs:IntermediateCareFacility,,,,15,,,,,,,,,,,,,,,,,,,,,,
1741,dcid:geoId/06071,ELMS/240000128,TARA DIVISION,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1742,dcid:geoId/06071,ELMS/240000129,TWELVE OAKS DIVISION,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1743,dcid:geoId/06071,ELMS/240000131,ROSEBUD DIVISION,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1744,dcid:geoId/06071,ELMS/240000132,PIONEER HOUSE,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1745,dcid:geoId/06071,ELMS/240000135,OLIVE HOUSE,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1746,dcid:geoId/06071,ELMS/240000136,SYCAMORE HOUSE,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1747,dcid:geoId/06071,ELMS/240000137,ELM HOUSE,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1748,dcid:geoId/06071,ELMS/240000143,SHANDIN HILLS BEHAVIOR THERAPY CENTER,dcs:SkilledNursingFacility,78,,,,,,,,,,,,,,,,,,,,,,,,,
1749,dcid:geoId/06071,ELMS/240000145,VILLA MESA CARE CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1750,dcid:geoId/06071,ELMS/240000150,REDLANDS HEALTHCARE CENTER,dcs:SkilledNursingFacility,78,,,,,,,,,,,,,,,,,,,,,,,,,
1751,dcid:geoId/06071,ELMS/240000152,VALLEY HEALTHCARE CENTER,dcs:SkilledNursingFacility,109,,,,,,,,,,,,,,,,,,,,,,,,,
1752,dcid:geoId/06071,ELMS/240000156,WATERMAN CANYON POST ACUTE,dcs:SkilledNursingFacility,166,,,,,,,,,,,,,,,,,,,,,,,,,
1753,dcid:geoId/06071,ELMS/240000162,VICTOR VALLEY DIALYSIS,dcs:ChronicDialysisFacility,,,,,,,,,,,,,,,,,,,,,,,,22,,
1754,dcid:geoId/06071,ELMS/240000170,UPLAND DIALYSIS,dcs:ChronicDialysisFacility,,,,,,,,,,,,,,,,,,,,,,,,24,,
1755,dcid:geoId/06071,ELMS/240000174,RAI - NORTH WATERMAN - SAN BERNARDINO,dcs:ChronicDialysisFacility,,,,,,,,,,,,,,,,,,,,,,,,32,,
1756,dcid:geoId/06071,ELMS/240000252,VALLEY CARE CENTER,dcs:SkilledNursingFacility,58,,,,,,,,,,,,,,,,,,,,,,,,,
1757,dcid:geoId/06071,ELMS/240000285,LAUREL CONVALESCENT HOSPITAL,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1758,dcid:geoId/06071,ELMS/240000286,RIMROCK VILLA CONVALESCENT HOSPITAL,dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
1759,dcid:geoId/06071,ELMS/240000287,COMMUNITY EXTENDED CARE HOSPITAL OF MONTCLAIR,dcs:SkilledNursingFacility,140,,,,,,,,,,,,,,,,,,,,,,,,,
1760,dcid:geoId/06071,ELMS/240000289,UPLAND REHABILITATION AND CARE CENTER,dcs:SkilledNursingFacility,206,,,,,,,,,,,,,,,,,,,,,,,,,
1761,dcid:geoId/06071,ELMS/240000317,COMMUNITY HOSPITAL OF SAN BERNARDINO D/P APH,dcs:AcutePsychiatricFacility,,,,,,,,,,,,,,,,,74,,,,,,,,,
