GeoId,CACountyName,CALicensedHealthcareFacilityBedFACID,CALicensedHealthcareFacilityName,CALicensedHealthcareFacilityType,CALicensedHealthcareFacilityBedType,CALicensedHealthcareFacilityBedCapacity
geoId/06037,LOS ANGELES,ELMS/630005081,EAST L. A. DIALYSIS CENTER,ChronicDialysisClinic,DIALYSIS STATIONS,41
geoId/06019,FRESNO,ELMS/630005941,GOETHE HOUSE,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06019,FRESNO,ELMS/630005961,ST. JOSEPH GARDENS,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06085,SANTA CLARA,ELMS/630006021,VI AT PALO ALTO,SkilledNursingFacility,SKILLED NURSING,44
geoId/06037,LOS ANGELES,ELMS/630006141,OUR LADY OF MERCY HOME,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD HABILITATIVE,6
geoId/06081,SAN MATEO,ELMS/630006441,JTM HOME,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD HABILITATIVE,6
geoId/06077,SAN JOAQUIN,ELMS/630006461,SOLIDUM CARE HOME ICFDD-N #1,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06095,SOLANO,ELMS/630006541,CALIFORNIA STATE PRISON - SOLANO,CorrectionalTreatmentCenter,CORRECTIONAL TREATMENT CENTER,15
geoId/06081,SAN MATEO,ELMS/630006741,THE CENTER FOR DISCOVERY AND ADOLESCENT CHANGES,CongregateLivingHealthFacility,CONGREGATE LIVING HEALTH FACILITY,6
geoId/06067,SACRAMENTO,ELMS/630006761,UNIVERSITY DIALYSIS CENTER,ChronicDialysisClinic,DIALYSIS STATIONS,21
geoId/06019,FRESNO,ELMS/630006901,MARIA'S HOUSE,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06065,RIVERSIDE,ELMS/630007321,JACK SURNOW HOUSE,CongregateLivingHealthFacility,CONGREGATE LIVING HEALTH FACILITY,6
geoId/06065,RIVERSIDE,ELMS/630007351,WYNN HOUSE,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD HABILITATIVE,6
geoId/06013,CONTRA COSTA,ELMS/630007961,CEDAR RIDGE HOUSE ICF/DD-N,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06089,SHASTA,ELMS/630008841,SHASTA HOUSE,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06073,SAN DIEGO,ELMS/630008921,SHARP MESA VISTA HOSPITAL,AcutePsychiatricHospital,ACUTE PSYCHIATRIC CARE,159
geoId/06001,ALAMEDA,ELMS/630009266,RADCLIFF HOME ICF/DD-N,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06095,SOLANO,ELMS/630009421,"FRESENIUS MEDICAL CARE SOLANO COUNTY, LLC",ChronicDialysisClinic,DIALYSIS STATIONS,12
geoId/06073,SAN DIEGO,ELMS/630009562,CENTER FOR DISCOVERY  LA JOLLA,CongregateLivingHealthFacility,CONGREGATE LIVING HEALTH FACILITY,6
geoId/06073,SAN DIEGO,ELMS/630009601,MONTECATINI II,CongregateLivingHealthFacility,CONGREGATE LIVING HEALTH FACILITY,6
geoId/06111,VENTURA,ELMS/630010001,CARING CONCERN RESIDENTIAL HOMES INC - DANA POINT,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06037,LOS ANGELES,ELMS/630010241,BIXBY KNOLL PLACE II,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06083,SANTA BARBARA,ELMS/630010341,CASA DEL MAR,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD HABILITATIVE,6
geoId/06037,LOS ANGELES,ELMS/630010421,"SAN DIMAS DIALYSIS CENTER, INC.",ChronicDialysisClinic,DIALYSIS STATIONS,33
geoId/06065,RIVERSIDE,ELMS/630010501,BERNADETTE HOUSE,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD HABILITATIVE,6
geoId/06065,RIVERSIDE,ELMS/630010561,MAGNOLIA WEST DIALYSIS,ChronicDialysisClinic,DIALYSIS STATIONS,30
geoId/06029,KERN,ELMS/630010841,KERN VALLEY STATE PRISON CTC,CorrectionalTreatmentCenter,CORRECTIONAL TREATMENT CENTER,22
geoId/06037,LOS ANGELES,ELMS/630010884,BELLFLOWER DIALYSIS CENTER,ChronicDialysisClinic,DIALYSIS STATIONS,21
geoId/06059,ORANGE,ELMS/630010887,J AND P HOMES - SAN CAPISTRANO,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06073,SAN DIEGO,ELMS/630010888,LAURISTON DRIVE,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06073,SAN DIEGO,ELMS/630010889,TAMARAND WAY,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06073,SAN DIEGO,ELMS/630010891,TOBIAS DRIVE,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06073,SAN DIEGO,ELMS/630010892,FAIRWAY COURT,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06073,SAN DIEGO,ELMS/630010893,BUEN TIEMPO DRIVE,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06073,SAN DIEGO,ELMS/630010894,FRAULINE DRIVE,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06073,SAN DIEGO,ELMS/630010895,IONIAN STREET,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06073,SAN DIEGO,ELMS/630010896,OCALA COURT,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06085,SANTA CLARA,ELMS/630010918,SATELLITE HEALTHCARE MILPITAS,ChronicDialysisClinic,DIALYSIS STATIONS,24
geoId/06095,SOLANO,ELMS/630010921,CROSSROADS III,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD HABILITATIVE,6
geoId/06085,SANTA CLARA,ELMS/630010933,SILVER STAR ICF/DD-N,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06065,RIVERSIDE,ELMS/630010940,CALIFORNIA INSTITUTION FOR WOMEN CTC,CorrectionalTreatmentCenter,CORRECTIONAL TREATMENT CENTER,63
geoId/06019,FRESNO,ELMS/630010942,CEDAR HOUSE,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06037,LOS ANGELES,ELMS/630010953,MAR VISTA DIALYSIS CENTER,ChronicDialysisClinic,DIALYSIS STATIONS,22
geoId/06111,VENTURA,ELMS/630010957,VENTURA COUNTY MEDICAL CENTER - SANTA PAULA HOSPITAL,GeneralAcuteCareHospital,INTENSIVE CARE,6
geoId/06111,VENTURA,ELMS/630010957,VENTURA COUNTY MEDICAL CENTER - SANTA PAULA HOSPITAL,GeneralAcuteCareHospital,PERINATAL,13
geoId/06111,VENTURA,ELMS/630010957,VENTURA COUNTY MEDICAL CENTER - SANTA PAULA HOSPITAL,GeneralAcuteCareHospital,UNSPECIFIED GENERAL ACUTE CARE,30
geoId/06045,MENDOCINO,ELMS/630010968,FORT BRAGG DIALYSIS - DCI,ChronicDialysisClinic,DIALYSIS STATIONS,10
geoId/06013,CONTRA COSTA,ELMS/630010973,ST. DENIS HOME,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD HABILITATIVE,6
geoId/06085,SANTA CLARA,ELMS/630010977,CIRCLE OF CARE ICF/DD-N,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06037,LOS ANGELES,ELMS/630010987,FRESENIUS MEDICAL CARE OF MID-WILSHIRE,ChronicDialysisClinic,DIALYSIS STATIONS,17
geoId/06037,LOS ANGELES,ELMS/630010993,LONG BEACH HARBOR (UCLA),ChronicDialysisClinic,DIALYSIS STATIONS,12
geoId/06037,LOS ANGELES,ELMS/630010994,U.S. RENAL CARE METROPOLITAN DIALYSIS,ChronicDialysisClinic,DIALYSIS STATIONS,18
geoId/06067,SACRAMENTO,ELMS/630010997,NATOMAS DIALYSIS,ChronicDialysisClinic,DIALYSIS STATIONS,24
geoId/06095,SOLANO,ELMS/630010998,CARQUINEZ DIALYSIS,ChronicDialysisClinic,DIALYSIS STATIONS,21
geoId/06037,LOS ANGELES,ELMS/630011030,"LARK SPRING TERRACE, INC.",IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD HABILITATIVE,6
geoId/06029,KERN,ELMS/630011070,WASCO STATE PRISON - CDC,ChronicDialysisClinic,DIALYSIS STATIONS,6
geoId/06037,LOS ANGELES,ELMS/630011081,ANTELOPE VALLEY KIDNEY INSTITUTE,ChronicDialysisClinic,DIALYSIS STATIONS,22
geoId/06007,BUTTE,ELMS/630011087,PTL PEDIATRIC DAYCARE,PediatricDayHealth&RespiteCareFacility,PEDI. DAY & RESPITE CARE,6
geoId/06065,RIVERSIDE,ELMS/630011097,NORCO DIALYSIS CENTER,ChronicDialysisClinic,DIALYSIS STATIONS,20
geoId/06071,SAN BERNARDINO,ELMS/630011137,REDLANDS DIALYSIS,ChronicDialysisClinic,DIALYSIS STATIONS,37
geoId/06037,LOS ANGELES,ELMS/630011138,ST. RITA'S HAVEN 2,CongregateLivingHealthFacility,CONGREGATE LIVING HEALTH FACILITY,6
geoId/06059,ORANGE,ELMS/630011142,MONTICELLO HOME,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD HABILITATIVE,6
geoId/06107,TULARE,ELMS/630011155,SIERRA VALLEY DIALYSIS CENTER LLC,ChronicDialysisClinic,DIALYSIS STATIONS,32
geoId/06059,ORANGE,ELMS/630011168,QUINTANA HOME,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06037,LOS ANGELES,ELMS/630011175,"MONTE NIDO - LAKE VISTA, LLC",CongregateLivingHealthFacility,CONGREGATE LIVING HEALTH FACILITY,12
geoId/06077,SAN JOAQUIN,ELMS/630011177,"SATELLITE DIALYSIS OF STOCKTON, LLC",ChronicDialysisClinic,DIALYSIS STATIONS,25
geoId/06059,ORANGE,ELMS/630011198,TRI-ELIZABETH HOMES/VAN BUREN,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD HABILITATIVE,6
geoId/06013,CONTRA COSTA,ELMS/630011203,KAISER FOUNDATION HOSPITAL - ANTIOCH,GeneralAcuteCareHospital,INTENSIVE CARE,20
geoId/06013,CONTRA COSTA,ELMS/630011203,KAISER FOUNDATION HOSPITAL - ANTIOCH,GeneralAcuteCareHospital,INTENSIVE CARE NEWBORN NURSERY,6
geoId/06013,CONTRA COSTA,ELMS/630011203,KAISER FOUNDATION HOSPITAL - ANTIOCH,GeneralAcuteCareHospital,PERINATAL,28
geoId/06013,CONTRA COSTA,ELMS/630011203,KAISER FOUNDATION HOSPITAL - ANTIOCH,GeneralAcuteCareHospital,UNSPECIFIED GENERAL ACUTE CARE,96
geoId/06085,SANTA CLARA,ELMS/630011211,IN GOOD HANDS HOME ICF/DD-H,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD HABILITATIVE,6
geoId/06037,LOS ANGELES,ELMS/630011225,NORTH GLENDALE DIALYSIS,ChronicDialysisClinic,DIALYSIS STATIONS,37
geoId/06037,LOS ANGELES,ELMS/630011242,IOWA STREET DIALYSIS,ChronicDialysisClinic,DIALYSIS STATIONS,21
geoId/06113,YOLO,ELMS/630011271,HAPPY RANCH PROGRAM,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06059,ORANGE,ELMS/630011273,GLENOAKS HOME,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD HABILITATIVE,6
geoId/06099,STANISLAUS,ELMS/630011281,CERES DIALYSIS CENTER,ChronicDialysisClinic,DIALYSIS STATIONS,16
geoId/06037,LOS ANGELES,ELMS/630011288,"EMILY ANNE CENTER, INC.",IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD HABILITATIVE,6
geoId/06073,SAN DIEGO,ELMS/630011293,MONARCH HOME,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,8
geoId/06059,ORANGE,ELMS/630011296,LONIKA HOME MINOS,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06059,ORANGE,ELMS/630011297,LONIKA HOME DORIA,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06107,TULARE,ELMS/630011298,STEELE'S QUALITY LIVING - VASSAR,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06037,LOS ANGELES,ELMS/630011319,BIXBY KNOLLS DIALYSIS,ChronicDialysisClinic,DIALYSIS STATIONS,24
geoId/06037,LOS ANGELES,ELMS/630011329,SANTA FE SPRINGS DIALYSIS CENTER,ChronicDialysisClinic,DIALYSIS STATIONS,16
geoId/06107,TULARE,ELMS/630011332,EXETER DIALYSIS,ChronicDialysisClinic,DIALYSIS STATIONS,24
geoId/06037,LOS ANGELES,ELMS/630011333,GATEWAY HOMES TO INDEPENDENCE,CongregateLivingHealthFacility,CONGREGATE LIVING HEALTH FACILITY,6
geoId/06061,PLACER,ELMS/630011351,"CAREMERIDIAN, LLC",CongregateLivingHealthFacility,CONGREGATE LIVING HEALTH FACILITY,15
geoId/06059,ORANGE,ELMS/630011370,CRESTWOOD HOME ICF/DD-N,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06037,LOS ANGELES,ELMS/630011375,BARMAN HOUSE,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD HABILITATIVE,6
geoId/06033,LAKE,ELMS/630011376,CLEARLAKE DIALYSIS CENTER,ChronicDialysisClinic,DIALYSIS STATIONS,12
geoId/06113,YOLO,ELMS/630011385,WEST SACRAMENTO DIALYSIS CENTER,ChronicDialysisClinic,DIALYSIS STATIONS,21
geoId/06059,ORANGE,ELMS/630011440,STAR ICF/DD-N WAKEFIELD HOME,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06037,LOS ANGELES,ELMS/630011475,JOYCE EISENBERG KEEFER MEDICAL CENTER,AcutePsychiatricHospital,ACUTE PSYCHIATRIC CARE,10
geoId/06039,MADERA,ELMS/630011478,CHCC PERITONEAL DIALYSIS CLINIC,ChronicDialysisClinic,DIALYSIS STATIONS,17
geoId/06077,SAN JOAQUIN,ELMS/630011481,STOCKTON KIDNEY CENTER,ChronicDialysisClinic,DIALYSIS STATIONS,20
geoId/06037,LOS ANGELES,ELMS/630011499,JOYCE EISENBERG KEEFER MEDICAL CENTER,SkilledNursingFacility,SKILLED NURSING,239
geoId/06073,SAN DIEGO,ELMS/630011528,HAYDEN HOME,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD HABILITATIVE,6
geoId/06067,SACRAMENTO,ELMS/630011537,WEST ELK GROVE DIALYSIS,ChronicDialysisClinic,DIALYSIS STATIONS,22
geoId/06077,SAN JOAQUIN,ELMS/630011558,SHIRLEY'S ICF/DD-N #5,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06059,ORANGE,ELMS/630011562,QUOTIDIAN HOME DIALYSIS CLINIC,ChronicDialysisClinic,DIALYSIS STATIONS,1
geoId/06037,LOS ANGELES,ELMS/630011585,CAREMERIDIAN - MASON HOUSE,CongregateLivingHealthFacility,CONGREGATE LIVING HEALTH FACILITY,6
geoId/06037,LOS ANGELES,ELMS/630011586,CAREMERIDIAN - VICTORY HOME,CongregateLivingHealthFacility,CONGREGATE LIVING HEALTH FACILITY,6
geoId/06037,LOS ANGELES,ELMS/630011598,ST. PHILOMENA CARE HOMES - I,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD HABILITATIVE,6
geoId/06081,SAN MATEO,ELMS/630011602,ALMADEN HOME ICF/DD-N,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06085,SANTA CLARA,ELMS/630011620,CORNERHOUSE DIALYSIS CENTER,ChronicDialysisClinic,DIALYSIS STATIONS,25
geoId/06085,SANTA CLARA,ELMS/630011627,MY FRIENDS,PediatricDayHealth&RespiteCareFacility,PEDI. DAY & RESPITE CARE,2
geoId/06073,SAN DIEGO,ELMS/630011640,HARPS COURT,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06073,SAN DIEGO,ELMS/630011645,MINOA WAY,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06073,SAN DIEGO,ELMS/630011646,SULA WAY,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06065,RIVERSIDE,ELMS/630011652,MARION ASHLEY HOUSE,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06111,VENTURA,ELMS/630011658,OAKVIEW SKILLED NURSING,SkilledNursingFacility,SKILLED NURSING,48
geoId/06081,SAN MATEO,ELMS/630011677,SHOREVIEW ICF-DDH,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD HABILITATIVE,6
geoId/06095,SOLANO,ELMS/630011678,GREENFIELDS IV ICF-DDN,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06099,STANISLAUS,ELMS/630011683,KAISER FOUNDATION HOSPITAL MODESTO,GeneralAcuteCareHospital,INTENSIVE CARE,20
geoId/06099,STANISLAUS,ELMS/630011683,KAISER FOUNDATION HOSPITAL MODESTO,GeneralAcuteCareHospital,INTENSIVE CARE NEWBORN NURSERY,24
geoId/06099,STANISLAUS,ELMS/630011683,KAISER FOUNDATION HOSPITAL MODESTO,GeneralAcuteCareHospital,PERINATAL,36
geoId/06099,STANISLAUS,ELMS/630011683,KAISER FOUNDATION HOSPITAL MODESTO,GeneralAcuteCareHospital,UNSPECIFIED GENERAL ACUTE CARE,72
geoId/06065,RIVERSIDE,ELMS/630011694,CANYON SPRINGS DIALYSIS,ChronicDialysisClinic,DIALYSIS STATIONS,32
geoId/06037,LOS ANGELES,ELMS/630011705,CARABELLO DIALYSIS CENTER,ChronicDialysisClinic,DIALYSIS STATIONS,25
geoId/06001,ALAMEDA,ELMS/630011713,BAYWOOD COURT HEALTH CENTER,SkilledNursingFacility,SKILLED NURSING,56
geoId/06071,SAN BERNARDINO,ELMS/630011735,ONTARIO DIALYSIS CENTER INC,ChronicDialysisClinic,DIALYSIS STATIONS,32
geoId/06037,LOS ANGELES,ELMS/630011744,SCOVILLE VILLA,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD HABILITATIVE,6
geoId/06059,ORANGE,ELMS/630011745,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - IRVINE,GeneralAcuteCareHospital,INTENSIVE CARE,20
geoId/06059,ORANGE,ELMS/630011745,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - IRVINE,GeneralAcuteCareHospital,INTENSIVE CARE NEWBORN NURSERY,15
geoId/06059,ORANGE,ELMS/630011745,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - IRVINE,GeneralAcuteCareHospital,PERINATAL,37
geoId/06059,ORANGE,ELMS/630011745,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - IRVINE,GeneralAcuteCareHospital,UNSPECIFIED GENERAL ACUTE CARE,144
geoId/06095,SOLANO,ELMS/630011753,JOY OF DIXON DIALYSIS CENTER,ChronicDialysisClinic,DIALYSIS STATIONS,12
geoId/06071,SAN BERNARDINO,ELMS/630011817,RAI - JUNIPER AVE - FONTANA,ChronicDialysisClinic,DIALYSIS STATIONS,24
geoId/06095,SOLANO,ELMS/630011825,CALIFORNIA MEDICAL FACILITY - CORRECTIONAL TREATMENT CENTER,CorrectionalTreatmentCenter,CORRECTIONAL TREATMENT CENTER,518
geoId/06077,SAN JOAQUIN,ELMS/630011841,SARGENT CARE HOME,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD HABILITATIVE,6
geoId/06029,KERN,ELMS/630011842,FRESENIUS MEDICAL CARE MEADOWS FIELD,ChronicDialysisClinic,DIALYSIS STATIONS,21
geoId/06101,SUTTER,ELMS/630011844,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,GeneralAcuteCareHospital,UNSPECIFIED GENERAL ACUTE CARE,14
geoId/06059,ORANGE,ELMS/630011846,ST. JOSEPH SATELLITE HEALTHCARE,ChronicDialysisClinic,DIALYSIS STATIONS,24
geoId/06019,FRESNO,ELMS/630011850,LORETTA'S LITTLE MIRACLES,PediatricDayHealth&RespiteCareFacility,PEDI. DAY & RESPITE CARE,35
geoId/06071,SAN BERNARDINO,ELMS/630011857,CONNIE MAE DIVISION,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06037,LOS ANGELES,ELMS/630011861,FRESENIUS MEDICAL CARE - NORWALK EAST,ChronicDialysisClinic,DIALYSIS STATIONS,19
geoId/06085,SANTA CLARA,ELMS/630011863,TUPAZ HOME #14,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06001,ALAMEDA,ELMS/630011864,ALAMEDA HOSPITAL - SOUTHSHORE CONVALESCENT,SkilledNursingFacility,SKILLED NURSING,26
geoId/06019,FRESNO,ELMS/630011872,SAINT CLARE HOME,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06037,LOS ANGELES,ELMS/630011891,MONTEBELLO ARTIFICIAL KIDNEY CENTER,ChronicDialysisClinic,DIALYSIS STATIONS,24
geoId/06037,LOS ANGELES,ELMS/630011902,WALBROOK HOUSE,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06067,SACRAMENTO,ELMS/630011925,SUNSET DIALYSIS CENTER,ChronicDialysisClinic,DIALYSIS STATIONS,24
geoId/06047,MERCED,ELMS/630011928,PROVIDENT HEALTH CARE,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06023,HUMBOLDT,ELMS/630011953,FRESENIUS MEDICAL CARE MCKINLEYVILLE,ChronicDialysisClinic,DIALYSIS STATIONS,12
geoId/06041,MARIN,ELMS/630011954,NORTHGATE DIALYSIS CENTER,ChronicDialysisClinic,DIALYSIS STATIONS,12
geoId/06019,FRESNO,ELMS/630011955,CAREMERIDIAN - WEBER,CongregateLivingHealthFacility,CONGREGATE LIVING HEALTH FACILITY,18
geoId/06037,LOS ANGELES,ELMS/630011956,DOWNEY LANDING DIALYSIS CENTER,ChronicDialysisClinic,DIALYSIS STATIONS,31
geoId/06081,SAN MATEO,ELMS/630011958,PACIFIC HOME ICF/DD-N,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD NURSING,6
geoId/06065,RIVERSIDE,ELMS/630011959,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,GeneralAcuteCareHospital,CORONARY CARE,5
geoId/06065,RIVERSIDE,ELMS/630011959,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,GeneralAcuteCareHospital,INTENSIVE CARE,5
geoId/06065,RIVERSIDE,ELMS/630011959,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,GeneralAcuteCareHospital,PERINATAL,11
geoId/06065,RIVERSIDE,ELMS/630011959,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,GeneralAcuteCareHospital,UNSPECIFIED GENERAL ACUTE CARE,73
geoId/06077,SAN JOAQUIN,ELMS/630011977,YOSEMITE STREET DIALYSIS CENTER,ChronicDialysisClinic,DIALYSIS STATIONS,21
geoId/06073,SAN DIEGO,ELMS/630011980,PARKVIEW HOME,HospiceFacility,HOSPICE,4
geoId/06077,SAN JOAQUIN,ELMS/630011994,"DUKE FACILITIES, INC. #4",IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD HABILITATIVE,6
geoId/06019,FRESNO,ELMS/630012013,FRESENIUS MEDICAL CARE OF FRESNO NORTH,ChronicDialysisClinic,DIALYSIS STATIONS,20
geoId/06081,SAN MATEO,ELMS/630012026,FOSTER CITY DIALYSIS,ChronicDialysisClinic,DIALYSIS STATIONS,16
geoId/06107,TULARE,ELMS/630012057,TWIN OAKS REHABILITATION & NURSING CENTER,SkilledNursingFacility,SKILLED NURSING,99
geoId/06053,MONTEREY,ELMS/630012059,FOREST HILL MANOR HEALTH CENTER,SkilledNursingFacility,SKILLED NURSING,26
geoId/06071,SAN BERNARDINO,ELMS/630012060,HESPERIA DIALYSIS CENTER,ChronicDialysisClinic,DIALYSIS STATIONS,22
geoId/06071,SAN BERNARDINO,ELMS/630012066,VETERANS HOME OF CALIFORNIA - BARSTOW ICF,IntermediateCareFacility,INTERMEDIATE CARE,120
geoId/06085,SANTA CLARA,ELMS/630012069,SHINRAI-WHITE,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD HABILITATIVE,6
geoId/06037,LOS ANGELES,ELMS/630012071,KIDZ KINGDOM,PediatricDayHealth&RespiteCareFacility,PEDI. DAY & RESPITE CARE,25
geoId/06059,ORANGE,ELMS/630012080,KINDRED HOSPITAL BREA D/P SNF,SkilledNursingFacility,SKILLED NURSING,38
geoId/06081,SAN MATEO,ELMS/630012110,WESTBOROUGH DIALYSIS CENTER,ChronicDialysisClinic,DIALYSIS STATIONS,5
geoId/06059,ORANGE,ELMS/630012140,FOUNTAIN VALLEY DIALYSIS,ChronicDialysisClinic,DIALYSIS STATIONS,21
geoId/06059,ORANGE,ELMS/630012141,NEWPORT MESA DIALYSIS SERVICES,ChronicDialysisClinic,DIALYSIS STATIONS,16
geoId/06037,LOS ANGELES,ELMS/630012146,GATEWAY PLAZA DIALYSIS,ChronicDialysisClinic,DIALYSIS STATIONS,16
geoId/06085,SANTA CLARA,ELMS/630012149,ABORN DIALYSIS,ChronicDialysisClinic,DIALYSIS STATIONS,18
geoId/06065,RIVERSIDE,ELMS/630012167,RAI E 6TH STREET BEAUMONT,ChronicDialysisClinic,DIALYSIS STATIONS,24
geoId/06037,LOS ANGELES,ELMS/630012183,THE CARING BUNCH,IntermediateCareFacility-dd/h/n/cn/iid,INTERMEDIATE CARE/DD HABILITATIVE,6
geoId/06037,LOS ANGELES,ELMS/630012186,L.A. DOWNTOWN MEDICAL CENTER-D/P APH,AcutePsychiatricHospital,ACUTE PSYCHIATRIC CARE,29
geoId/06037,LOS ANGELES,ELMS/630012206,SILVER LAKE DIALYSIS,ChronicDialysisClinic,DIALYSIS STATIONS,30
geoId/06081,SAN MATEO,ELMS/630012208,WESTLAKE DALY CITY DIALYSIS CENTER,ChronicDialysisClinic,DIALYSIS STATIONS,31
