key,p1,v1,p2,v2,p3,v3,p4,v4,p5,v5,p6,v6,p7,v7,p8,v8,p9,v9,p10,v10,p11,v11
series_id_value:493403100000001,name,"""All Employees, In Thousands, Durable Goods""",observationAbout,geoId/25027,industry,NAICS/JOLTS_320000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493403133400001,name,"""All Employees, In Thousands, Computer and Electronic Product Manufacturing""",observationAbout,geoId/25027,industry,NAICS/334,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493403200000001,name,"""All Employees, In Thousands, Non-Durable Goods""",observationAbout,geoId/25027,industry,NAICS/JOLTS_340000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493404000000001,name,"""All Employees, In Thousands, Trade, Transportation, and Utilities""",observationAbout,geoId/25027,industry,NAICS/1021,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493404100000001,name,"""All Employees, In Thousands, Wholesale Trade""",observationAbout,geoId/25027,industry,NAICS/42,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493404200000001,name,"""All Employees, In Thousands, Retail Trade""",observationAbout,geoId/25027,industry,NAICS/44,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493404244500001,name,"""All Employees, In Thousands, Food and Beverage Retailers""",observationAbout,geoId/25027,industry,NAICS/445,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493404300000001,name,"""All Employees, In Thousands, Transportation, Warehousing, and Utilities""",observationAbout,geoId/25027,industry,NAICS/48-49_22,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493405000000001,name,"""All Employees, In Thousands, Information""",observationAbout,geoId/25027,industry,NAICS/1022,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493405500000001,name,"""All Employees, In Thousands, Financial Activities""",observationAbout,geoId/25027,industry,NAICS/1023,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493405552000001,name,"""All Employees, In Thousands, Finance and Insurance""",observationAbout,geoId/25027,industry,NAICS/52,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493405552400001,name,"""All Employees, In Thousands, Insurance Carriers and Related Activities""",observationAbout,geoId/25027,industry,NAICS/524,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493405552410001,name,"""All Employees, In Thousands, Insurance Carriers""",observationAbout,geoId/25027,industry,NAICS/5241,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493406000000001,name,"""All Employees, In Thousands, Professional and Business Services""",observationAbout,geoId/25027,industry,NAICS/1024,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493406054000001,name,"""All Employees, In Thousands, Professional, Scientific, and Technical Services""",observationAbout,geoId/25027,industry,NAICS/54,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493406055000001,name,"""All Employees, In Thousands, Management of Companies and Enterprises""",observationAbout,geoId/25027,industry,NAICS/55,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493406056000001,name,"""All Employees, In Thousands, Administrative and Support and Waste Management and Remediation Services""",observationAbout,geoId/25027,industry,NAICS/56,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493406500000001,name,"""All Employees, In Thousands, Private Education and Health Services""",observationAbout,geoId/25027,industry,NAICS/1025,establishmentOwnership,PrivatelyOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493406561000001,name,"""All Employees, In Thousands, Private Educational Services""",observationAbout,geoId/25027,industry,NAICS/61,establishmentOwnership,PrivatelyOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493406562000001,name,"""All Employees, In Thousands, Health Care and Social Assistance""",observationAbout,geoId/25027,industry,NAICS/62,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493406562200001,name,"""All Employees, In Thousands, Hospitals""",observationAbout,geoId/25027,industry,NAICS/622,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493407000000001,name,"""All Employees, In Thousands, Leisure and Hospitality""",observationAbout,geoId/25027,industry,NAICS/1026,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493408000000001,name,"""All Employees, In Thousands, Other Services""",observationAbout,geoId/25027,industry,NAICS/1027,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493409000000001,name,"""All Employees, In Thousands, Government""",observationAbout,geoId/25027,industry,NAICS/JOLTS_900000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493409091000001,name,"""All Employees, In Thousands, Federal Government""",observationAbout,geoId/25027,industry,NAICS/JOLTS_910000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493409092000001,name,"""All Employees, In Thousands, State Government""",observationAbout,geoId/25027,,,establishmentOwnership,StateGovernmentOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:493409093000001,name,"""All Employees, In Thousands, Local Government""",observationAbout,geoId/25027,,,establishmentOwnership,LocalGovernmentOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:225000000000001,name,"""All Employees, In Thousands, Total Nonfarm""",observationAbout,geoId/45041,industry,NAICS/JOLTS_000000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:225000000000026,name,"""All Employees, 3-month average change, In Thousands, Total Nonfarm""",#ignore,ignoring 3 months average change variable,,,,,,,,,,,,,,,,,,
series_id_value:439000000000001,name,"""All Employees, In Thousands, Total Nonfarm""",observationAbout,geoId/45083,industry,NAICS/JOLTS_000000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439000000000026,name,"""All Employees, 3-month average change, In Thousands, Total Nonfarm""",#ignore,ignoring 3 months average change variable,,,,,,,,,,,,,,,,,,
series_id_value:449400000000001,name,"""All Employees, In Thousands, Total Nonfarm""",observationAbout,geoId/45085,industry,NAICS/JOLTS_000000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:449400000000026,name,"""All Employees, 3-month average change, In Thousands, Total Nonfarm""",#ignore,ignoring 3 months average change variable,,,,,,,,,,,,,,,,,,
series_id_value:225000500000001,name,"""All Employees, In Thousands, Total Private""",observationAbout,geoId/45041,industry,PrivatelyOwned,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:225000500000002,name,"""Average Weekly Hours of All Employees, Total Private""",observationAbout,geoId/45041,industry,PrivatelyOwned,measurementQualifier,Weekly,populationType,Person,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,,,,,,
series_id_value:225000500000003,name,"""Average Hourly Earnings of All Employees, In Dollars, Total Private""",observationAbout,geoId/45041,industry,PrivatelyOwned,,,populationType,Person,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,,,,
series_id_value:225000500000011,name,"""Average Weekly Earnings of All Employees, In Dollars, Total Private""",observationAbout,geoId/45041,industry,PrivatelyOwned,,,populationType,Person,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,,,,
series_id_value:225000600000001,name,"""All Employees, In Thousands, Goods Producing""",observationAbout,geoId/45041,industry,NAICS/101,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:225000700000001,name,"""All Employees, In Thousands, Service-Providing""",observationAbout,geoId/45041,industry,NAICS/102,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:225000800000001,name,"""All Employees, In Thousands, Private Service Providing""",observationAbout,geoId/45041,industry,NAICS/102,establishmentOwnership,PrivatelyOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:225004000000001,name,"""All Employees, In Thousands, Trade, Transportation, and Utilities""",observationAbout,geoId/45041,industry,NAICS/1021,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:225009000000001,name,"""All Employees, In Thousands, Government""",observationAbout,geoId/45041,industry,NAICS/JOLTS_900000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:225009091000001,name,"""All Employees, In Thousands, Federal Government""",observationAbout,geoId/45041,industry,NAICS/JOLTS_910000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:225009092000001,name,"""All Employees, In Thousands, State Government""",observationAbout,geoId/45041,,,establishmentOwnership,StateGovernmentOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:225009093000001,name,"""All Employees, In Thousands, Local Government""",observationAbout,geoId/45041,,,establishmentOwnership,LocalGovernmentOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439000500000001,name,"""All Employees, In Thousands, Total Private""",observationAbout,geoId/45083,industry,PrivatelyOwned,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439000500000002,name,"""Average Weekly Hours of All Employees, Total Private""",observationAbout,geoId/45083,industry,PrivatelyOwned,measurementQualifier,Weekly,populationType,Person,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,,,,,,
series_id_value:439000500000003,name,"""Average Hourly Earnings of All Employees, In Dollars, Total Private""",observationAbout,geoId/45083,industry,PrivatelyOwned,,,populationType,Person,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,,,,
series_id_value:439000500000011,name,"""Average Weekly Earnings of All Employees, In Dollars, Total Private""",observationAbout,geoId/45083,industry,PrivatelyOwned,,,populationType,Person,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,,,,
series_id_value:439000600000001,name,"""All Employees, In Thousands, Goods Producing""",observationAbout,geoId/45083,industry,NAICS/101,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439000700000001,name,"""All Employees, In Thousands, Service-Providing""",observationAbout,geoId/45083,industry,NAICS/102,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439000800000001,name,"""All Employees, In Thousands, Private Service Providing""",observationAbout,geoId/45083,industry,NAICS/102,establishmentOwnership,PrivatelyOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439001500000001,name,"""All Employees, In Thousands, Mining, Logging and Construction""",observationAbout,geoId/45083,industry,NAICS/1012_1133,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439003000000001,name,"""All Employees, In Thousands, Manufacturing""",observationAbout,geoId/45083,industry,NAICS/1013,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439003100000001,name,"""All Employees, In Thousands, Durable Goods""",observationAbout,geoId/45083,industry,NAICS/JOLTS_320000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439003200000001,name,"""All Employees, In Thousands, Non-Durable Goods""",observationAbout,geoId/45083,industry,NAICS/JOLTS_340000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439004000000001,name,"""All Employees, In Thousands, Trade, Transportation, and Utilities""",observationAbout,geoId/45083,industry,NAICS/1021,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439004100000001,name,"""All Employees, In Thousands, Wholesale Trade""",observationAbout,geoId/45083,industry,NAICS/42,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439004200000001,name,"""All Employees, In Thousands, Retail Trade""",observationAbout,geoId/45083,industry,NAICS/44,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439004300000001,name,"""All Employees, In Thousands, Transportation, Warehousing, and Utilities""",observationAbout,geoId/45083,industry,NAICS/48-49_22,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439005000000001,name,"""All Employees, In Thousands, Information""",observationAbout,geoId/45083,industry,NAICS/1022,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439005500000001,name,"""All Employees, In Thousands, Financial Activities""",observationAbout,geoId/45083,industry,NAICS/1023,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439006000000001,name,"""All Employees, In Thousands, Professional and Business Services""",observationAbout,geoId/45083,industry,NAICS/1024,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439006500000001,name,"""All Employees, In Thousands, Private Education and Health Services""",observationAbout,geoId/45083,industry,NAICS/1025,establishmentOwnership,PrivatelyOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439007000000001,name,"""All Employees, In Thousands, Leisure and Hospitality""",observationAbout,geoId/45083,industry,NAICS/1026,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439008000000001,name,"""All Employees, In Thousands, Other Services""",observationAbout,geoId/45083,industry,NAICS/1027,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439009000000001,name,"""All Employees, In Thousands, Government""",observationAbout,geoId/45083,industry,NAICS/JOLTS_900000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439009091000001,name,"""All Employees, In Thousands, Federal Government""",observationAbout,geoId/45083,industry,NAICS/JOLTS_910000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439009092000001,name,"""All Employees, In Thousands, State Government""",observationAbout,geoId/45083,,,establishmentOwnership,StateGovernmentOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:439009093000001,name,"""All Employees, In Thousands, Local Government""",observationAbout,geoId/45083,,,establishmentOwnership,LocalGovernmentOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:449400500000001,name,"""All Employees, In Thousands, Total Private""",observationAbout,geoId/45085,industry,PrivatelyOwned,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:449400500000002,name,"""Average Weekly Hours of All Employees, Total Private""",observationAbout,geoId/45085,industry,PrivatelyOwned,measurementQualifier,Weekly,populationType,Person,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,,,,,,
