ApplNo	ProductNo	Form	Strength	ReferenceDrug	DrugName	ActiveIngredient	ReferenceStandard
089681	001	SYRUP;ORAL	2MG/5ML;10MG/5ML;30MG/5ML	0	BROMFED-DM	BROMPHENIRAMINE MALEATE; DEXTROMETHORPHAN HYDROBROMIDE; PSEUDOEPHEDRINE HYDROCHLORIDE	0
089682	001	CREAM;TOPICAL	2.5%	0	HYDROCORTISONE	HYDROCORTISONE	0
089683	001	TABLET;ORAL	2MG	0	PERPHENAZINE	PERPHENAZINE	
089684	001	TABLET;ORAL	4MG	0	PERPHENAZINE	PERPHENAZINE	
089685	001	TABLET;ORAL	8MG	0	PERPHENAZINE	PERPHENAZINE	0
089685	002	TABLET;ORAL	2MG	0	PERPHENAZINE	PERPHENAZINE	0
089685	003	TABLET;ORAL	4MG	0	PERPHENAZINE	PERPHENAZINE	0
089685	004	TABLET;ORAL	16MG	0	PERPHENAZINE	PERPHENAZINE	1
089686	001	TABLET;ORAL	16MG	1	PERPHENAZINE	PERPHENAZINE	
089688	001	SOLUTION;TOPICAL	4%	0	LIDOCAINE HYDROCHLORIDE	LIDOCAINE HYDROCHLORIDE	0
089689	001	TABLET;ORAL	650MG;7.5MG	0	HYDROCODONE BITARTRATE AND ACETAMINOPHEN	ACETAMINOPHEN; HYDROCODONE BITARTRATE	0
089696	001	TABLET;ORAL	500MG;5MG	0	HYDROCODONE BITARTRATE AND ACETAMINOPHEN	ACETAMINOPHEN; HYDROCODONE BITARTRATE	0
089697	001	TABLET;ORAL	500MG;5MG	0	HYDROCODONE BITARTRATE AND ACETAMINOPHEN	ACETAMINOPHEN; HYDROCODONE BITARTRATE	0
089698	001	TABLET;ORAL	500MG;2.5MG	0	HYDROCODONE BITARTRATE AND ACETAMINOPHEN	ACETAMINOPHEN; HYDROCODONE BITARTRATE	0
089699	001	TABLET;ORAL	500MG;7.5MG	0	HYDROCODONE BITARTRATE AND ACETAMINOPHEN	ACETAMINOPHEN; HYDROCODONE BITARTRATE	0
089703	001	INJECTABLE;INJECTION	EQ 5MG BASE/ML	0	PROCHLORPERAZINE EDISYLATE	PROCHLORPERAZINE EDISYLATE	0
089704	001	OINTMENT;TOPICAL	1%	0	HYDROCORTISONE	HYDROCORTISONE	0
089705	001	LOTION;TOPICAL	1%	0	HYDROCORTISONE	HYDROCORTISONE	0
089706	001	CREAM;TOPICAL	1%	0	HYDROCORTISONE	HYDROCORTISONE	0
089707	001	TABLET;ORAL	2MG	0	PERPHENAZINE	PERPHENAZINE	0
089708	001	TABLET;ORAL	4MG	0	PERPHENAZINE	PERPHENAZINE	0
089717	001	INJECTABLE;INJECTION	EQ 100MG BASE/VIAL	0	LEUCOVORIN CALCIUM	LEUCOVORIN CALCIUM	1
089718	001	TABLET;ORAL	325MG;50MG;40MG	0	BUTALBITAL, ACETAMINOPHEN AND CAFFEINE	ACETAMINOPHEN; BUTALBITAL; CAFFEINE	0
089725	001	TABLET;ORAL	650MG;7.5MG	0	ANEXSIA 7.5/650	ACETAMINOPHEN; HYDROCODONE BITARTRATE	0
089726	001	SOLUTION;ORAL	5MG/5ML	0	PREDNISONE	PREDNISONE	0
089736	001	TABLET;ORAL	750MG;7.5MG	0	VICODIN ES	ACETAMINOPHEN; HYDROCODONE BITARTRATE	0
089738	001	TABLET;ORAL	25MG	0	CHLORTHALIDONE	CHLORTHALIDONE	0
089739	001	TABLET;ORAL	50MG	0	CHLORTHALIDONE	CHLORTHALIDONE	0
089740	001	TABLET;ORAL	1MG	0	FLUPHENAZINE HYDROCHLORIDE	FLUPHENAZINE HYDROCHLORIDE	
089741	001	TABLET;ORAL	2.5MG	0	FLUPHENAZINE HYDROCHLORIDE	FLUPHENAZINE HYDROCHLORIDE	
089742	001	TABLET;ORAL	5MG	0	FLUPHENAZINE HYDROCHLORIDE	FLUPHENAZINE HYDROCHLORIDE	
089743	001	TABLET;ORAL	10MG	0	FLUPHENAZINE HYDROCHLORIDE	FLUPHENAZINE HYDROCHLORIDE	1
089743	002	TABLET;ORAL	1MG	0	FLUPHENAZINE HYDROCHLORIDE	FLUPHENAZINE HYDROCHLORIDE	0
089743	003	TABLET;ORAL	2.5MG	0	FLUPHENAZINE HYDROCHLORIDE	FLUPHENAZINE HYDROCHLORIDE	0
089743	004	TABLET;ORAL	5MG	0	FLUPHENAZINE HYDROCHLORIDE	FLUPHENAZINE HYDROCHLORIDE	0
089744	001	INJECTABLE;INJECTION	50MG/ML	0	PHENYTOIN SODIUM	PHENYTOIN SODIUM	0
089753	001	TABLET;ORAL	250MG	0	ACETAZOLAMIDE	ACETAZOLAMIDE	0
089753	002	TABLET;ORAL	125MG	0	ACETAZOLAMIDE	ACETAZOLAMIDE	0
089754	001	CREAM;TOPICAL	2.5%	0	HYDROCORTISONE	HYDROCORTISONE	0
089763	001	TABLET, EXTENDED RELEASE;ORAL	300MG	0	THEOPHYLLINE	THEOPHYLLINE	0
089764	001	TABLET;ORAL	150MG	0	THIORIDAZINE HYDROCHLORIDE	THIORIDAZINE HYDROCHLORIDE	0
089765	001	TABLET;ORAL	200MG	0	THIORIDAZINE HYDROCHLORIDE	THIORIDAZINE HYDROCHLORIDE	0
089771	001	FILM, EXTENDED RELEASE;TRANSDERMAL	0.1MG/HR	0	MINITRAN	NITROGLYCERIN	0
089772	001	FILM, EXTENDED RELEASE;TRANSDERMAL	0.2MG/HR	0	MINITRAN	NITROGLYCERIN	0
089773	001	FILM, EXTENDED RELEASE;TRANSDERMAL	0.4MG/HR	0	MINITRAN	NITROGLYCERIN	0
089774	001	FILM, EXTENDED RELEASE;TRANSDERMAL	0.6MG/HR	0	MINITRAN	NITROGLYCERIN	0
089775	001	TABLET;ORAL	500MG;5MG	0	ROXICET 5/500	ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE	0
089776	001	TABLET;ORAL	300MG	0	LANIAZID	ISONIAZID	0
089779	001	INJECTABLE;INJECTION	50MG/ML	0	PHENYTOIN SODIUM	PHENYTOIN SODIUM	0
089781	001	INJECTABLE;INJECTION	25MG/ML	0	MEPERIDINE HYDROCHLORIDE	MEPERIDINE HYDROCHLORIDE	0
089782	001	INJECTABLE;INJECTION	50MG/ML	0	MEPERIDINE HYDROCHLORIDE	MEPERIDINE HYDROCHLORIDE	0
089783	001	INJECTABLE;INJECTION	50MG/ML	0	MEPERIDINE HYDROCHLORIDE	MEPERIDINE HYDROCHLORIDE	0
089784	001	INJECTABLE;INJECTION	50MG/ML	0	MEPERIDINE HYDROCHLORIDE	MEPERIDINE HYDROCHLORIDE	0
089785	001	INJECTABLE;INJECTION	75MG/ML	0	MEPERIDINE HYDROCHLORIDE	MEPERIDINE HYDROCHLORIDE	0
089786	001	INJECTABLE;INJECTION	100MG/ML	0	MEPERIDINE HYDROCHLORIDE	MEPERIDINE HYDROCHLORIDE	0
089787	001	INJECTABLE;INJECTION	100MG/ML	0	MEPERIDINE HYDROCHLORIDE	MEPERIDINE HYDROCHLORIDE	0
089788	001	INJECTABLE;INJECTION	100MG/ML	0	MEPERIDINE HYDROCHLORIDE	MEPERIDINE HYDROCHLORIDE	0
089795	001	OINTMENT;TOPICAL	0.025%	0	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	0
089796	001	OINTMENT;TOPICAL	0.1%	0	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	0
089797	001	CREAM;TOPICAL	0.025%	0	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	0
089798	001	CREAM;TOPICAL	0.1%	0	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	0
089800	001	Injectable; Injection	2.5MG/ML	0	FLUPHENAZINE HCL	FLUPHENAZINE HYDROCHLORIDE	
089804	001	TABLET;ORAL	10MG	0	FLUPHENAZINE HYDROCHLORIDE	FLUPHENAZINE HYDROCHLORIDE	0
089804	002	TABLET;ORAL	1MG	0	FLUPHENAZINE HYDROCHLORIDE	FLUPHENAZINE HYDROCHLORIDE	0
089804	003	TABLET;ORAL	2.5MG	0	FLUPHENAZINE HYDROCHLORIDE	FLUPHENAZINE HYDROCHLORIDE	0
089804	004	TABLET;ORAL	5MG	0	FLUPHENAZINE HYDROCHLORIDE	FLUPHENAZINE HYDROCHLORIDE	0
089805	001	TABLET;ORAL	300MG;30MG	0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE	0
089807	001	TABLET, EXTENDED RELEASE;ORAL	100MG	0	THEOPHYLLINE	THEOPHYLLINE	1
089808	001	TABLET, EXTENDED RELEASE;ORAL	200MG	0	THEOPHYLLINE	THEOPHYLLINE	1
089815	001	Injectable; Injection	5MG/ML	0	BETHANECHOL CHLORIDE	BETHANECHOL CHLORIDE	
089816	001	Injectable; Injection	100MG/ML	0	ISONIAZID	ISONIAZID	
089817	001	SOLUTION;INHALATION	0.08%	0	ISOETHARINE HYDROCHLORIDE S/F	ISOETHARINE HYDROCHLORIDE	0
089818	001	SOLUTION;INHALATION	0.1%	0	ISOETHARINE HYDROCHLORIDE S/F	ISOETHARINE HYDROCHLORIDE	0
089819	001	SOLUTION;INHALATION	0.17%	0	ISOETHARINE HYDROCHLORIDE S/F	ISOETHARINE HYDROCHLORIDE	0
089820	001	SOLUTION;INHALATION	0.25%	0	ISOETHARINE HYDROCHLORIDE S/F	ISOETHARINE HYDROCHLORIDE	0
089821	001	Injectable; Injection	20%	0	AMINOHIPPURATE SODIUM	AMINOHIPPURATE SODIUM	
089822	001	TABLET, EXTENDED RELEASE;ORAL	400MG	0	UNI-DUR	THEOPHYLLINE	0
089823	001	TABLET, EXTENDED RELEASE;ORAL	600MG	0	UNI-DUR	THEOPHYLLINE	0
089828	001	TABLET;ORAL	300MG;60MG	0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE	0
089831	001	TABLET;ORAL	500MG;5MG	0	HYDROCODONE BITARTRATE AND ACETAMINOPHEN	ACETAMINOPHEN; HYDROCODONE BITARTRATE	0
089833	001	INJECTABLE;INJECTION	EQ 25MG BASE/VIAL	0	WELLCOVORIN	LEUCOVORIN CALCIUM	0
089834	001	INJECTABLE;INJECTION	EQ 100MG BASE/VIAL	0	WELLCOVORIN	LEUCOVORIN CALCIUM	0
089835	001	TABLET;ORAL	2.5MG	0	METHYCLOTHIAZIDE	METHYCLOTHIAZIDE	0
089837	001	TABLET;ORAL	5MG	0	METHYCLOTHIAZIDE	METHYCLOTHIAZIDE	0
089839	001	TABLET;ORAL	300MG	0	QUINIDINE SULFATE	QUINIDINE SULFATE	0
089840	001	TABLET, EXTENDED RELEASE;ORAL	500MG	0	PROCAINAMIDE HYDROCHLORIDE	PROCAINAMIDE HYDROCHLORIDE	0
089849	001	INJECTABLE;INJECTION	100MG/ML	0	METHOCARBAMOL	METHOCARBAMOL	0
089852	001	TABLET;ORAL	250MG	0	CHLORZOXAZONE	CHLORZOXAZONE	0
089853	001	TABLET;ORAL	500MG	0	CHLORZOXAZONE	CHLORZOXAZONE	0
089859	001	TABLET;ORAL	500MG	0	CHLORZOXAZONE	CHLORZOXAZONE	1
089883	001	TABLET;ORAL	500MG;5MG	0	HYDROCODONE BITARTRATE AND ACETAMINOPHEN	ACETAMINOPHEN; HYDROCODONE BITARTRATE	0
089884	001	FILM, EXTENDED RELEASE;TRANSDERMAL	0.2MG/HR	0	NITROGLYCERIN	NITROGLYCERIN	0
089885	001	FILM, EXTENDED RELEASE;TRANSDERMAL	0.4MG/HR	0	NITROGLYCERIN	NITROGLYCERIN	0
089885	002	FILM, EXTENDED RELEASE;TRANSDERMAL	0.1MG/HR	0	NITROGLYCERIN	NITROGLYCERIN	0
089886	001	FILM, EXTENDED RELEASE;TRANSDERMAL	0.6MG/HR	0	NITROGLYCERIN	NITROGLYCERIN	0
089887	001	INJECTABLE;INJECTION	EQ 25MG BASE/ML	0	MEXATE-AQ PRESERVED	METHOTREXATE SODIUM	0
089892	001	SUSPENSION;ORAL	125MG/5ML	0	PHENYTOIN	PHENYTOIN	0
089893	001	Injectable; Injection	EQ 2MG BASE/ML	0	TRIFLUOPERAZINE HCL	TRIFLUOPERAZINE HYDROCHLORIDE	
089894	001	TABLET, EXTENDED RELEASE;ORAL	324MG	0	QUINIDINE GLUCONATE	QUINIDINE GLUCONATE	0
089895	001	TABLET;ORAL	500MG	0	CHLORZOXAZONE	CHLORZOXAZONE	0
089897	001	CONCENTRATE;ORAL	10MG/ML	0	METHADONE HYDROCHLORIDE INTENSOL	METHADONE HYDROCHLORIDE	0
089900	001	INJECTABLE;INJECTION	50MG/ML	0	PHENYTOIN SODIUM	PHENYTOIN SODIUM	0
089903	001	INJECTABLE;INJECTION	EQ 5MG BASE/ML	0	PROCHLORPERAZINE EDISYLATE	PROCHLORPERAZINE EDISYLATE	0
089907	001	CAPSULE;ORAL	500MG;5MG	0	ALLAY	ACETAMINOPHEN; HYDROCODONE BITARTRATE	0
089910	001	POWDER;ORAL, RECTAL	454GM/BOT	0	SODIUM POLYSTYRENE SULFONATE	SODIUM POLYSTYRENE SULFONATE	0
089913	001	OINTMENT;TOPICAL	0.5%	0	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	0
089914	001	CREAM;TOPICAL	1%	0	HYDROCORTISONE ACETATE	HYDROCORTISONE ACETATE	0
089915	001	INJECTABLE;INJECTION	EQ 100MG BASE/VIAL	0	LEUCOVORIN CALCIUM	LEUCOVORIN CALCIUM	0
089932	001	CAPSULE, EXTENDED RELEASE;ORAL	300MG	0	THEOPHYLLINE	THEOPHYLLINE	0
089948	001	TABLET;ORAL	500MG	0	CHLORZOXAZONE	CHLORZOXAZONE	0
089953	001	TABLET;ORAL	100MG	0	THIORIDAZINE HYDROCHLORIDE	THIORIDAZINE HYDROCHLORIDE	0
089953	002	TABLET;ORAL	50MG	0	THIORIDAZINE HYDROCHLORIDE	THIORIDAZINE HYDROCHLORIDE	0
089953	003	TABLET;ORAL	25MG	0	THIORIDAZINE HYDROCHLORIDE	THIORIDAZINE HYDROCHLORIDE	0
089953	004	TABLET;ORAL	10MG	0	THIORIDAZINE HYDROCHLORIDE	THIORIDAZINE HYDROCHLORIDE	0
089959	001	TABLET;ORAL	650MG;65MG	0	PROPOXYPHENE HYDROCHLORIDE AND ACETAMINOPHEN	ACETAMINOPHEN; PROPOXYPHENE HYDROCHLORIDE	0
089970	001	TABLET;ORAL	500MG	0	CHLORZOXAZONE	CHLORZOXAZONE	0
089971	001	TABLET;ORAL	500MG;5MG	0	HYDROCODONE BITARTRATE AND ACETAMINOPHEN	ACETAMINOPHEN; HYDROCODONE BITARTRATE	0
089976	001	CAPSULE, EXTENDED RELEASE;ORAL	100MG	0	THEOPHYLLINE	THEOPHYLLINE	0
089977	001	CAPSULE, EXTENDED RELEASE;ORAL	200MG	0	THEOPHYLLINE	THEOPHYLLINE	0
089983	001	TABLET;ORAL	10MG	0	PREDNISONE	PREDNISONE	0
089984	001	TABLET;ORAL	50MG	0	PREDNISONE	PREDNISONE	0
089987	001	TABLET;ORAL	325MG;50MG	0	BUTAPAP	ACETAMINOPHEN; BUTALBITAL	1
089988	001	TABLET;ORAL	650MG;50MG	0	BUTAPAP	ACETAMINOPHEN; BUTALBITAL	0
089990	001	TABLET;ORAL	300MG;15MG	0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE	0
089994	001	CAPSULE;ORAL	500MG;5MG	0	OXYCODONE AND ACETAMINOPHEN	ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE	0
089996	001	LOTION/SHAMPOO;TOPICAL	2.5%	0	SELENIUM SULFIDE	SELENIUM SULFIDE	1
089997	001	TABLET;ORAL	300MG;15MG	0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE	0
089998	001	TABLET;ORAL	300MG;30MG	0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE	0
089999	001	TABLET;ORAL	300MG;60MG	0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE	0
090002	001	INJECTABLE;INJECTION	EQ 1GM BASE/VIAL	0	NAFCILLIN SODIUM	NAFCILLIN SODIUM	0
090002	002	INJECTABLE;INJECTION	EQ 2GM BASE/VIAL	0	NAFCILLIN SODIUM	NAFCILLIN SODIUM	0
090005	001	INJECTABLE;INJECTION	EQ 10GM BASE/VIAL	0	NAFCILLIN SODIUM	NAFCILLIN SODIUM	0
090007	001	CAPSULE;ORAL	100MG	0	GABAPENTIN	GABAPENTIN	0
090007	002	CAPSULE;ORAL	300MG	0	GABAPENTIN	GABAPENTIN	0
090007	003	CAPSULE;ORAL	400MG	0	GABAPENTIN	GABAPENTIN	0
090008	001	TABLET;ORAL	0.5MG	0	REPAGLINIDE	REPAGLINIDE	0
090008	002	TABLET;ORAL	1MG	0	REPAGLINIDE	REPAGLINIDE	0
090008	003	TABLET;ORAL	2MG	0	REPAGLINIDE	REPAGLINIDE	0
090010	001	INJECTABLE;INJECTION	3MG/ML	0	ADENOSINE	ADENOSINE	0
090011	001	TABLET;ORAL	EQ 5MG BASE;160MG	0	AMLODIPINE BESYLATE AND VALSARTAN	AMLODIPINE BESYLATE; VALSARTAN	0
090011	002	TABLET;ORAL	EQ 10MG BASE;160MG	0	AMLODIPINE BESYLATE AND VALSARTAN	AMLODIPINE BESYLATE; VALSARTAN	0
090011	003	TABLET;ORAL	EQ 5MG BASE;320MG	0	AMLODIPINE BESYLATE AND VALSARTAN	AMLODIPINE BESYLATE; VALSARTAN	0
090011	004	TABLET;ORAL	EQ 10MG BASE;320MG	0	AMLODIPINE BESYLATE AND VALSARTAN	AMLODIPINE BESYLATE; VALSARTAN	0
090014	001	TABLET, EXTENDED RELEASE;ORAL	500MG	0	METFORMIN HYDROCHLORIDE	METFORMIN HYDROCHLORIDE	0
090016	001	INJECTABLE;INJECTION	40MG/2ML (20MG/ML)	0	IRINOTECAN HYDROCHLORIDE	IRINOTECAN HYDROCHLORIDE	0
090016	002	INJECTABLE;INJECTION	100MG/5ML (20MG/ML)	0	IRINOTECAN HYDROCHLORIDE	IRINOTECAN HYDROCHLORIDE	0
090017	001	SOLUTION/DROPS;OPHTHALMIC	0.5%	0	KETOROLAC TROMETHAMINE	KETOROLAC TROMETHAMINE	0
090018	001	INJECTABLE;INTRAVENOUS	EQ 4MG BASE/VIAL	0	ZOLEDRONIC ACID	ZOLEDRONIC ACID	0
090019	001	FOR SOLUTION;ORAL	420GM/BOT;1.48GM/BOT;5.72GM/BOT;11.2GM/BOT	0	PEG-3350, POTASSIUM CHLORIDE, SODIUM BICARBONATE, SODIUM CHLORIDE	POLYETHYLENE GLYCOL 3350; POTASSIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE	0
090020	001	TABLET;ORAL	1MG	0	GLYCOPYRROLATE	GLYCOPYRROLATE	0
090020	002	TABLET;ORAL	2MG	0	GLYCOPYRROLATE	GLYCOPYRROLATE	0
090022	001	TABLET;ORAL	EQ 5MG BASE	0	ALENDRONATE SODIUM	ALENDRONATE SODIUM	0
090022	002	TABLET;ORAL	EQ 10MG BASE	0	ALENDRONATE SODIUM	ALENDRONATE SODIUM	0
090022	003	TABLET;ORAL	EQ 35MG BASE	0	ALENDRONATE SODIUM	ALENDRONATE SODIUM	0
090022	004	TABLET;ORAL	EQ 70MG BASE	0	ALENDRONATE SODIUM	ALENDRONATE SODIUM	0
090024	001	TABLET, EXTENDED RELEASE;ORAL	EQ 45MG BASE	0	MINOCYCLINE HYDROCHLORIDE	MINOCYCLINE HYDROCHLORIDE	0
090024	002	TABLET, EXTENDED RELEASE;ORAL	EQ 90MG BASE	0	MINOCYCLINE HYDROCHLORIDE	MINOCYCLINE HYDROCHLORIDE	0
090024	003	TABLET, EXTENDED RELEASE;ORAL	EQ 135MG BASE	0	MINOCYCLINE HYDROCHLORIDE	MINOCYCLINE HYDROCHLORIDE	0
090025	001	TABLET;ORAL	1GM	0	LEVETIRACETAM	LEVETIRACETAM	0
090027	001	TABLET;ORAL	EQ 25MG BASE	0	VENLAFAXINE HYDROCHLORIDE	VENLAFAXINE HYDROCHLORIDE	0
090027	002	TABLET;ORAL	EQ 37.5MG BASE	0	VENLAFAXINE HYDROCHLORIDE	VENLAFAXINE HYDROCHLORIDE	0
090027	003	TABLET;ORAL	EQ 50MG BASE	0	VENLAFAXINE HYDROCHLORIDE	VENLAFAXINE HYDROCHLORIDE	0
090027	004	TABLET;ORAL	EQ 75MG BASE	0	VENLAFAXINE HYDROCHLORIDE	VENLAFAXINE HYDROCHLORIDE	0
090027	005	TABLET;ORAL	EQ 100MG BASE	0	VENLAFAXINE HYDROCHLORIDE	VENLAFAXINE HYDROCHLORIDE	0
090028	001	SOLUTION;ORAL	100MG/ML	0	LEVETIRACETAM	LEVETIRACETAM	0
090029	001	INJECTABLE;INJECTION	EQ 1GM BASE/40ML (EQ 25MG BASE/ML)	0	METHOTREXATE SODIUM PRESERVATIVE FREE	METHOTREXATE SODIUM	0
090030	001	INJECTABLE;INTRAVENOUS	50MG/10ML (5MG/ML)	0	OXALIPLATIN	OXALIPLATIN	0
090030	002	INJECTABLE;INTRAVENOUS	100MG/20ML (5MG/ML)	0	OXALIPLATIN	OXALIPLATIN	0
090030	003	INJECTABLE;INTRAVENOUS	200MG/40ML (5MG/ML)	0	OXALIPLATIN	OXALIPLATIN	0
090031	001	FOR SUSPENSION;ORAL	EQ 50MG BASE/5ML	0	CEFPODOXIME PROXETIL	CEFPODOXIME PROXETIL	0
090031	002	FOR SUSPENSION;ORAL	EQ 100MG BASE/5ML	0	CEFPODOXIME PROXETIL	CEFPODOXIME PROXETIL	0
090032	001	TABLET;ORAL	20MG	0	TELMISARTAN	TELMISARTAN	0
090032	002	TABLET;ORAL	40MG	0	TELMISARTAN	TELMISARTAN	0
090032	003	TABLET;ORAL	80MG	0	TELMISARTAN	TELMISARTAN	0
090033	001	CAPSULE;ORAL	150MG	0	RIFABUTIN	RIFABUTIN	0
090034	001	CAPSULE;ORAL	150MG	0	RIFAMPIN	RIFAMPIN	0
090034	002	CAPSULE;ORAL	300MG	0	RIFAMPIN	RIFAMPIN	0
090035	001	TABLET;ORAL	1MG	0	FOLIC ACID	FOLIC ACID	0
090037	001	SOLUTION/DROPS;OPHTHALMIC	EQ 2% BASE;EQ 0.5% BASE	0	DORZOLAMIDE HYDROCHLORIDE AND TIMOLOL MALEATE	DORZOLAMIDE HYDROCHLORIDE; TIMOLOL MALEATE	0
090038	001	INJECTABLE;INJECTION	EQ 20MG BASE/100ML (EQ 0.2MG BASE/ML)	0	MILRINONE LACTATE IN PLASTIC CONTAINER	MILRINONE LACTATE	0
090038	002	INJECTABLE;INJECTION	EQ 40MG BASE/200ML (EQ 0.2MG BASE/ML)	0	MILRINONE LACTATE IN PLASTIC CONTAINER	MILRINONE LACTATE	0
090039	001	INJECTABLE;INJECTION	EQ 50MG BASE/2ML (EQ 25MG BASE/ML)	0	METHOTREXATE SODIUM PRESERVATIVE FREE	METHOTREXATE SODIUM	0
090039	002	INJECTABLE;INJECTION	EQ 250MG BASE/10ML (EQ 25MG BASE/ML)	0	METHOTREXATE SODIUM PRESERVATIVE FREE	METHOTREXATE SODIUM	0
090040	001	INJECTABLE; INJECTION	2MCG/ML	0	DOXERCALCIFEROL	DOXERCALCIFEROL	
090041	001	TABLET;ORAL	5MG	0	MEMANTINE HYDROCHLORIDE	MEMANTINE HYDROCHLORIDE	0
090041	002	TABLET;ORAL	10MG	0	MEMANTINE HYDROCHLORIDE	MEMANTINE HYDROCHLORIDE	0
090043	001	TABLET;ORAL	5MG	0	MEMANTINE HYDROCHLORIDE	MEMANTINE HYDROCHLORIDE	0
090043	002	TABLET;ORAL	10MG	0	MEMANTINE HYDROCHLORIDE	MEMANTINE HYDROCHLORIDE	0
090044	001	TABLET;ORAL	5MG	0	MEMANTINE HYDROCHLORIDE	MEMANTINE HYDROCHLORIDE	0
090044	002	TABLET;ORAL	10MG	0	MEMANTINE HYDROCHLORIDE	MEMANTINE HYDROCHLORIDE	0
090048	001	TABLET;ORAL	5MG	0	MEMANTINE HYDROCHLORIDE	MEMANTINE HYDROCHLORIDE	0
090048	002	TABLET;ORAL	10MG	0	MEMANTINE HYDROCHLORIDE	MEMANTINE HYDROCHLORIDE	0
090049	001	TABLET; ORAL	200MG; 300MG	0	EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE	EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE	
090051	001	TABLET;ORAL	5MG	0	MEMANTINE HYDROCHLORIDE	MEMANTINE HYDROCHLORIDE	0
090051	002	TABLET;ORAL	10MG	0	MEMANTINE HYDROCHLORIDE	MEMANTINE HYDROCHLORIDE	0
090052	001	TABLET;ORAL	5MG	0	MEMANTINE HYDROCHLORIDE	MEMANTINE HYDROCHLORIDE	0
090052	002	TABLET;ORAL	10MG	0	MEMANTINE HYDROCHLORIDE	MEMANTINE HYDROCHLORIDE	0
090054	001	SYRUP;ORAL	EQ 15MG BASE/ML	0	RANITIDINE HYDROCHLORIDE	RANITIDINE HYDROCHLORIDE	0
090055	001	CAPSULE;ORAL	250MG	0	MYCOPHENOLATE MOFETIL	MYCOPHENOLATE MOFETIL	0
090056	001	TABLET;ORAL	5MG	0	DONEPEZIL HYDROCHLORIDE	DONEPEZIL HYDROCHLORIDE	0
090056	002	TABLET;ORAL	10MG	0	DONEPEZIL HYDROCHLORIDE	DONEPEZIL HYDROCHLORIDE	0
090057	001	INJECTABLE;INJECTION	EQ 100GM BASE/VIAL	0	CEFTRIAXONE	CEFTRIAXONE SODIUM	0
090058	001	TABLET;ORAL	5MG	0	MEMANTINE HYDROCHLORIDE	MEMANTINE HYDROCHLORIDE	0
090058	002	TABLET;ORAL	10MG	0	MEMANTINE HYDROCHLORIDE	MEMANTINE HYDROCHLORIDE	0
090060	001	TABLET;ORAL	1MG	0	FINASTERIDE	FINASTERIDE	0
090061	001	TABLET;ORAL	5MG	0	FINASTERIDE	FINASTERIDE	0
090062	001	TABLET, DELAYED RELEASE;ORAL	EQ 125MG VALPROIC ACID	0	DIVALPROEX SODIUM	DIVALPROEX SODIUM	0
090062	002	TABLET, DELAYED RELEASE;ORAL	EQ 250MG VALPROIC ACID	0	DIVALPROEX SODIUM	DIVALPROEX SODIUM	0
090062	003	TABLET, DELAYED RELEASE;ORAL	EQ 500MG VALPROIC ACID	0	DIVALPROEX SODIUM	DIVALPROEX SODIUM	0
090063	001	TABLET; ORAL	250MG	0	LEVOFLOXACIN	LEVOFLOXACIN	
090063	002	TABLET; ORAL	500MG	0	LEVOFLOXACIN	LEVOFLOXACIN	
090063	003	TABLET; ORAL	750MG	0	LEVOFLOXACIN	LEVOFLOXACIN	
090064	001	SOLUTION;ORAL	EQ 30MG BASE/3ML (EQ 10MG BASE/ML)	0	CAFFEINE CITRATE	CAFFEINE CITRATE	0
090065	001	TABLET;ORAL	5MG	0	METHADONE HYDROCHLORIDE	METHADONE HYDROCHLORIDE	0
090065	002	TABLET;ORAL	10MG	0	METHADONE HYDROCHLORIDE	METHADONE HYDROCHLORIDE	0
090066	001	TABLET, DELAYED RELEASE;ORAL	25MG	0	DICLOFENAC SODIUM	DICLOFENAC SODIUM	1
090066	002	TABLET, DELAYED RELEASE;ORAL	50MG	0	DICLOFENAC SODIUM	DICLOFENAC SODIUM	1
090070	001	TABLET, EXTENDED RELEASE;ORAL	EQ 500MG VALPROIC ACID	0	DIVALPROEX SODIUM	DIVALPROEX SODIUM	0
