ApplNo	ApplType	ApplPublicNotes	SponsorName
081225	ANDA		TEVA PARENTERAL
081226	ANDA		MIKART
081235	ANDA		MYLAN
081236	ANDA		HERITAGE PHARMA
081239	ANDA		ESI
081240	ANDA		ESI
081242	ANDA		PHARMACIA AND UPJOHN
081249	ANDA		FOSUN PHARMA
081250	ANDA		FOSUN PHARMA
081265	ANDA		CHARTWELL RX
081266	ANDA		TEVA PARENTERAL
081267	ANDA		TEVA PARENTERAL
081268	ANDA		TEVA PARENTERAL
081271	ANDA		MISSION PHARMA
081274	ANDA		ABLE
081277	ANDA		TEVA PHARMS USA
081278	ANDA		TEVA PARENTERAL
081295	ANDA		BRISTOL MYERS SQUIBB
081297	ANDA		BIONPHARMA INC
081298	ANDA		OHM LABS
081299	ANDA		OHM LABS
081306	ANDA		TEVA PHARMS
081309	ANDA		INTL MEDICATION
081310	ANDA		ANI PHARMS INC
081318	ANDA		COSETTE
081319	ANDA		AKORN
083000	ANDA		IVAX SUB TEVA PHARMS
083002	ANDA		TABLICAPS
083003	ANDA		TABLICAPS
083004	ANDA		TABLICAPS
083005	ANDA		TABLICAPS
083006	ANDA		TABLICAPS
083007	ANDA		TABLICAPS
083009	ANDA		SOLVAY
083011	ANDA		MONARCH PHARMS
083013	ANDA		WATSON LABS
083015	ANDA		ASTELLAS
083016	ANDA		ASTELLAS
083017	ANDA		ASTELLAS
083021	ANDA		AKORN
083022	ANDA		ACCORD HLTHCARE
083027	ANDA		PVT FORM
083029	ANDA		WATSON LABS
083032	ANDA		AKORN
083035	ANDA		IVAX SUB TEVA PHARMS
083037	ANDA		ANABOLIC
083040	ANDA		FOSUN PHARMA
083051	ANDA		INTL MEDICATION
083058	ANDA		BELL PHARMA
083059	ANDA		CHARTWELL RX
083060	ANDA		PERRIGO
083061	ANDA		PERRIGO
083062	ANDA		BELL PHARMA
083063	ANDA		PERRIGO
083064	ANDA		WATSON LABS
083075	ANDA		LYPHOMED
083077	ANDA		IVAX SUB TEVA PHARMS
083078	ANDA		ANABOLIC
083080	ANDA		ASTRAZENECA
083082	ANDA		HIKMA PHARMS
083083	ANDA		WYETH AYERST
083087	ANDA		MK LABS
083088	ANDA		MK LABS
083089	ANDA		ROXANE
083101	ANDA		SANDOZ
083102	ANDA		WEST WARD
083113	ANDA		PVT FORM
083114	ANDA		EVERYLIFE
083115	ANDA		IMPAX LABS
083116	ANDA		BARR
083120	ANDA		WATSON LABS
083123	ANDA		WATSON LABS
083125	ANDA		SANDOZ
083128	ANDA		WATSON LABS
083130	ANDA		ABBOTT
083133	ANDA		TABLICAPS
083134	ANDA		EVERYLIFE
083135	ANDA		GD SEARLE LLC
083136	ANDA		WATSON LABS
083140	ANDA		NEXGEN PHARMA INC
083141	ANDA		WATSON LABS
083145	ANDA		ELKINS SINN
083147	ANDA		WATSON LABS
083149	ANDA		NOVARTIS
083151	ANDA		WATSON LABS
083154	ANDA		ABBOTT
083158	ANDA		HOSPIRA
083159	ANDA		ABBOTT
083161	ANDA		DELL LABS
083163	ANDA		INTL MEDICATION
083173	ANDA		INTL MEDICATION
083176	ANDA		BRISTOL MYERS SQUIBB
083177	ANDA		IVAX SUB TEVA PHARMS
083178	ANDA		WATSON LABS
083179	ANDA		WATSON LABS
083180	ANDA		IVAX SUB TEVA PHARMS
083183	ANDA		EUROHLTH INTL SARL
083184	ANDA		ALRA
083185	ANDA		NEXGEN PHARMA INC
083186	ANDA		MUTUAL PHARM
083187	ANDA		STERLING WINTHROP
083190	ANDA		IVAX SUB TEVA PHARMS
083198	ANDA		LUITPOLD
083201	ANDA		CROWN LABS
083203	ANDA		EVERYLIFE
083204	ANDA		WATSON LABS
083205	ANDA		COLGATE
083206	ANDA		PVT FORM
083207	ANDA		CHASE CHEM
083209	ANDA		SOLVAY
083213	ANDA		FERNDALE LABS
083214	ANDA		PVT FORM
083215	ANDA		UPSHER SMITH LABS
083217	ANDA		ABRAXIS PHARM
083219	ANDA		BLULINE
083220	ANDA		PHARMACIA AND UPJOHN
083221	ANDA		WATSON LABS
083231	ANDA		MARNEL PHARMS
083232	ANDA		WATSON LABS TEVA
083234	ANDA		UPSHER SMITH LABS
083237	ANDA		PUREPAC PHARM
083239	ANDA		WYETH AYERST
083241	ANDA		UPSHER SMITH LABS
083242	ANDA		AMARIN PHARMS
083243	ANDA		PANRAY
083244	ANDA		OAK PHARMS
083245	ANDA		OAK PHARMS
083246	ANDA		OAK PHARMS
083247	ANDA		OAK PHARMS
083254	ANDA		HOSPIRA
083256	ANDA		BAXTER HLTHCARE
083259	ANDA		EVERYLIFE
083261	ANDA		WYETH AYERST
083262	ANDA		WYETH AYERST
083263	ANDA		HOSPIRA
083264	ANDA		VALEANT PHARM INTL
083266	ANDA		BRISTOL MYERS SQUIBB
083270	ANDA		ELKINS SINN
083271	ANDA		PUREPAC PHARM
083275	ANDA		ANABOLIC
083278	ANDA		PUREPAC PHARM
083281	ANDA		ELKINS SINN
083283	ANDA		HOSPIRA
083284	ANDA		VITARINE
083285	ANDA		VITARINE
083287	ANDA		WATSON LABS
083288	ANDA		WATSON LABS
083296	ANDA		ALLERGAN HERBERT
083299	ANDA		MYLAN
083301	ANDA		PUREPAC PHARM
083304	ANDA		WATSON LABS
083305	ANDA		WATSON LABS
083306	ANDA		SANDOZ
083308	ANDA		WATSON LABS
083311	ANDA		ARCUM
083312	ANDA		WEST-WARD PHARMS INT
083315	ANDA		ELKINS SINN
083317	ANDA		IMPAX LABS
083320	ANDA		ALRA
083321	ANDA		ARCUM
083325	ANDA		WHITEWORTH TOWN PLSN
083329	ANDA		WEST-WARD PHARMS INT
083337	ANDA		WHITEWORTH TOWN PLSN
083338	ANDA		WHITEWORTH TOWN PLSN
083342	ANDA		ALCON
083343	ANDA		SCHERER LABS
083345	ANDA		HOSPIRA
083346	ANDA		HOSPIRA
083347	ANDA		IMPAX LABS
083351	ANDA		CHASE CHEM
083358	ANDA		AKORN
083362	ANDA		WATSON LABS
083363	ANDA		ELKINS SINN
083364	ANDA		FERNDALE LABS
083365	ANDA		HIKMA INTL PHARMS
083368	ANDA		ELKINS SINN
083376	ANDA		ROCHE PALO
083380	ANDA		ASTELLAS
083381	ANDA		BAYER PHARMS
083383	ANDA		WYETH AYERST
083386	ANDA		UPSHER SMITH LABS
083387	ANDA		DELL LABS
083388	ANDA		DELL LABS
083389	ANDA		DELL LABS
083390	ANDA		DELL LABS
083391	ANDA		WEST-WARD PHARMS INT
083393	ANDA		VALEANT PHARM INTL
083397	ANDA		WATSON LABS
083398	ANDA		WATSON LABS
083401	ANDA		WATSON LABS
083403	ANDA		WATSON LABS
083414	ANDA		PVT FORM
083420	ANDA		PVT FORM
083426	ANDA		WATSON LABS
083431	ANDA		ABRAXIS PHARM
083436	ANDA		LANNETT
083439	ANDA		EVERYLIFE
083441	ANDA		WHITEWORTH TOWN PLSN
083442	ANDA		WHITEWORTH TOWN PLSN
083444	ANDA		TABLICAPS
083450	ANDA		SOLVAY
083453	ANDA		HALSEY
083456	ANDA		WATSON LABS
083457	ANDA		MK LABS
083458	ANDA		WATSON LABS
083459	ANDA		SANOFI AVENTIS US
083461	ANDA		IVAX SUB TEVA PHARMS
083462	ANDA		WATSON LABS
083464	ANDA		PVT FORM
083471	ANDA		BARR
083475	ANDA		LANNETT
083483	ANDA		MILES
083484	ANDA		IVAX SUB TEVA PHARMS
083486	ANDA		BAXTER HLTHCARE
083488	ANDA		WYETH AYERST
083494	ANDA		TABLICAPS
083501	ANDA		WEST WARD
083513	ANDA		SAVAGE LABS
083517	ANDA		SANOFI AVENTIS US
083518	ANDA		SANOFI AVENTIS US
083524	ANDA		MARSHALL PHARMA
083525	ANDA		MK LABS
083526	ANDA		MK LABS
083528	ANDA		MYLAN
083531	ANDA		WATSON LABS
083532	ANDA		WATSON LABS
083533	ANDA		WATSON LABS
083534	ANDA		WATSON LABS
083535	ANDA		WATSON LABS
083536	ANDA		IVAX SUB TEVA PHARMS
083538	ANDA		HALSEY
083544	ANDA		MK LABS
083546	ANDA		WATSON LABS
083547	ANDA		DR REDDYS
083549	ANDA		IVAX SUB TEVA PHARMS
083551	ANDA		WATSON LABS
083553	ANDA		PANRAY
083554	ANDA		ALRA
083557	ANDA		LANNETT
083559	ANDA		BELMORA LLC
083560	ANDA		UPSHER SMITH LABS
083561	ANDA		UPSHER SMITH LABS
083563	ANDA		TEVA
083564	ANDA		TEVA
083567	ANDA		HIKMA INTL PHARMS
083568	ANDA		IVAX SUB TEVA PHARMS
083570	ANDA		IVAX SUB TEVA PHARMS
083571	ANDA		IVAX SUB TEVA PHARMS
083572	ANDA		IVAX SUB TEVA PHARMS
083573	ANDA		IVAX SUB TEVA PHARMS
083574	ANDA		IVAX SUB TEVA PHARMS
083575	ANDA		IVAX SUB TEVA PHARMS
083576	ANDA		KEY PHARMS
083583	ANDA		HALSEY
083590	ANDA		AKORN INC
083593	ANDA		WATSON LABS
083595	ANDA		WATSON LABS
083597	ANDA		IVAX SUB TEVA PHARMS
083598	ANDA		HALSEY
083603	ANDA		IVAX SUB TEVA PHARMS
083604	ANDA		IVAX SUB TEVA PHARMS
083605	ANDA		WATSON LABS
083606	ANDA		SOLVAY
083607	ANDA		IMPAX LABS
083610	ANDA		IVAX SUB TEVA PHARMS
083613	ANDA		IVAX SUB TEVA PHARMS
083618	ANDA		MYLAN
083622	ANDA		ELKINS SINN
083625	ANDA		PARKE DAVIS
083626	ANDA		PARKE DAVIS
083627	ANDA		WATSON LABS
083629	ANDA		HALSEY
083632	ANDA		HALSEY
083633	ANDA		SUN PHARM INDUSTRIES
083634	ANDA		NEXGEN PHARMA INC
083639	ANDA		ROCHE
083640	ANDA		CYCLE PHARMS LTD
083643	ANDA		CARNRICK
083644	ANDA		BARR
083654	ANDA		WATSON LABS
083655	ANDA		FERNDALE LABS
083658	ANDA		PVT FORM
083665	ANDA		WHARTON LABS
083666	ANDA		WATSON LABS
083667	ANDA		WATSON LABS
083674	ANDA		BUNDY
083675	ANDA		BUNDY
083676	ANDA		BUNDY
083677	ANDA		MYLAN
083682	ANDA		IVAX SUB TEVA PHARMS
083684	ANDA		BARR
083686	ANDA		BARR
083687	ANDA		BARR
083688	ANDA		SANDOZ
083689	ANDA		MYLAN
083693	ANDA		LANNETT
083702	ANDA		WATSON LABS
083706	ANDA		MYLAN
083711	ANDA		WATSON LABS
083712	ANDA		WATSON LABS
083714	ANDA		DR REDDYS
083718	ANDA		HIKMA
083720	ANDA		IMPAX LABS
083722	ANDA		INTL MEDICATION
083724	ANDA		INTL MEDICATION
083729	ANDA		TEVA
083733	ANDA		BEL MAR
083734	ANDA		ANI PHARMS INC
083735	ANDA		TEVA
083738	ANDA		BEL MAR
083739	ANDA		BEL MAR
083740	ANDA		IVAX SUB TEVA PHARMS
083741	ANDA		IVAX SUB TEVA PHARMS
083742	ANDA		IVAX SUB TEVA PHARMS
083743	ANDA		LANNETT
083745	ANDA		SANDOZ
083750	ANDA		IVAX SUB TEVA PHARMS
083753	ANDA		PHARMERAL
083754	ANDA		FOREST PHARMS
083759	ANDA		WATSON LABS
083760	ANDA		WATSON LABS
083764	ANDA		WATSON LABS
083765	ANDA		PVT FORM
083767	ANDA		WATSON LABS
083770	ANDA		WATSON LABS
083771	ANDA		DELL LABS
083772	ANDA		DELL LABS
083775	ANDA		DELL LABS
083778	ANDA		SEBELA IRELAND LTD
083784	ANDA		IVAX SUB TEVA PHARMS
083786	ANDA		WARNER CHILCOTT
083787	ANDA		WEST WARD
083789	ANDA		SHIRE
083790	ANDA		NUMARK
083791	ANDA		SHIRE
083795	ANDA		WATSON LABS
083797	ANDA		WATSON LABS
083799	ANDA		ROXANE
083804	ANDA		USL PHARMA
083805	ANDA		USL PHARMA
083806	ANDA		PHOENIX LABS NY
083807	ANDA		PHOENIX LABS NY
083808	ANDA		CONTRACT PHARMACAL
083809	ANDA		WHITEWORTH TOWN PLSN
083820	ANDA		WATSON LABS
083821	ANDA		WATSON LABS
083823	ANDA		SANOFI AVENTIS US
083827	ANDA		ALRA
083830	ANDA		WHITEWORTH TOWN PLSN
083834	ANDA		SCHERING
083836	ANDA		PVT FORM
083838	ANDA		HOSPIRA
083847	ANDA		WATSON LABS
083855	ANDA		WATSON LABS
083856	ANDA		SOLVAY
083857	ANDA		SOLVAY
083858	ANDA		MARSHALL PHARMA
083862	ANDA		HIKMA
083867	ANDA		TABLICAPS
083870	ANDA		SANDOZ
083871	ANDA		HALSEY
083872	ANDA		HALSEY
083877	ANDA		IVAX SUB TEVA PHARMS
083879	ANDA		WARNER CHILCOTT
083889	ANDA		TEVA
083891	ANDA		HALSEY
083892	ANDA		ALLERGAN HERBERT
083896	ANDA		SOLVAY
083897	ANDA		SOLVAY
083898	ANDA		SOLVAY
083899	ANDA		AUROLIFE PHARMA LLC
083900	ANDA		SMITH KLINE & FRENCH
083901	ANDA		LANNETT
083902	ANDA		GLAXOSMITHKLINE
083903	ANDA		LANNETT
083914	ANDA		HOSPIRA
083919	ANDA		MEDPOINTE PHARM HLC
083921	ANDA		FOREST LABS
083922	ANDA		CHARTWELL RX
083923	ANDA		CHARTWELL RX
083925	ANDA		SOLVAY
083930	ANDA		HALSEY
083937	ANDA		WARNER CHILCOTT
083938	ANDA		WARNER CHILCOTT
083939	ANDA		WARNER CHILCOTT
083941	ANDA		FERNDALE LABS
083943	ANDA		DELCOR ASSET CORP
083944	ANDA		DELCOR ASSET CORP
083947	ANDA		PHARMACIA AND UPJOHN
083948	ANDA		BANNER PHARMACAPS
083951	ANDA		GLAXOSMITHKLINE
083953	ANDA		HEATHER
083955	ANDA		AKORN
083963	ANDA		VINTAGE PHARMS
083965	ANDA		CHARTWELL RX
083967	ANDA		IMPAX LABS
083972	ANDA		SUN PHARM INDUSTRIES
083973	ANDA		BANNER PHARMACAPS
083976	ANDA		VALEANT PHARM INTL
083978	ANDA		MYLAN
083981	ANDA		BANNER PHARMACAPS
083982	ANDA		SUN PHARM INDUSTRIES
083989	ANDA		HEATHER
083993	ANDA		SOLVAY
083997	ANDA		ALTANA
083999	ANDA		BARR
084001	ANDA		FERNDALE LABS
084003	ANDA		PUREPAC PHARM
084013	ANDA		SUN PHARM INDUSTRIES
084014	ANDA		SANDOZ
084015	ANDA		ALLERGAN
084020	ANDA		PUREPAC PHARM
084026	ANDA		WATSON LABS
084027	ANDA		TABLICAPS
084029	ANDA		IMPAX LABS
084030	ANDA		FERNDALE LABS
084031	ANDA		BARR
084035	ANDA		SOLVAY
084040	ANDA		IVAX SUB TEVA PHARMS
084041	ANDA		UPSHER SMITH LABS
084048	ANDA		SEPTODONT
084050	ANDA		NEXGEN PHARMA INC
084051	ANDA		SHIRE
084053	ANDA		VITARINE
084055	ANDA		VALEANT PHARM INTL
084059	ANDA		G AND W LABS
084060	ANDA		GLAXOSMITHKLINE
084072	ANDA		WATSON LABS
084074	ANDA		LANNETT
084075	ANDA		ABBOTT
084080	ANDA		TABLICAPS
084081	ANDA		SUN PHARM INDUSTRIES
084084	ANDA		SUN PHARM INDUSTRIES
084085	ANDA		WHITEWORTH TOWN PLSN
084086	ANDA		SUN PHARM INDUSTRIES
084088	ANDA		LANNETT
084092	ANDA		INVATECH
084093	ANDA		OAK PHARMS
084094	ANDA		INTL MEDICATION
084095	ANDA		OAK PHARMS
084100	ANDA		LILLY
084106	ANDA		MUTUAL PHARM
084107	ANDA		MUTUAL PHARM
084108	ANDA		ALCON LABS INC
084109	ANDA		ALCON LABS INC
084110	ANDA		ALCON LABS INC
084112	ANDA		UPSHER SMITH LABS
084113	ANDA		UPSHER SMITH LABS
084114	ANDA		UPSHER SMITH LABS
084115	ANDA		UPSHER SMITH LABS
084122	ANDA		HIKMA
084125	ANDA		PUREPAC PHARM
084133	ANDA		IVAX SUB TEVA PHARMS
084134	ANDA		IVAX SUB TEVA PHARMS
084135	ANDA		HEATHER
084138	ANDA		KV PHARM
084141	ANDA		KV PHARM
084143	ANDA		SOLA BARNES HIND
084144	ANDA		SOLA BARNES HIND
084145	ANDA		SOLA BARNES HIND
084146	ANDA		SOLA BARNES HIND
084147	ANDA		SOLA BARNES HIND
084148	ANDA		SOLA BARNES HIND
084149	ANDA		SOLA BARNES HIND
084150	ANDA		SOLA BARNES HIND
084151	ANDA		SOLA BARNES HIND
084153	ANDA		ACELLA
084156	ANDA		PARKE DAVIS
084158	ANDA		PHARMERAL
084160	ANDA		ABBOTT
084166	ANDA		ABBOTT
084168	ANDA		SOLA BARNES HIND
084169	ANDA		SOLA BARNES HIND
084170	ANDA		SOLA BARNES HIND
084171	ANDA		SOLA BARNES HIND
084172	ANDA		SOLA BARNES HIND
084173	ANDA		SOLA BARNES HIND
084176	ANDA		SANDOZ
084177	ANDA		BARR
084181	ANDA		IVAX SUB TEVA PHARMS
084188	ANDA		GLENWOOD
084204	ANDA		SUN PHARM INDUSTRIES
084211	ANDA		MYLAN
084214	ANDA		IMPAX LABS
084215	ANDA		ROCHE PALO
084217	ANDA		MYLAN
084218	ANDA		REED AND CARNRICK
084219	ANDA		REED AND CARNRICK
084220	ANDA		NEXGEN PHARMA INC
084222	ANDA		ABBOTT
084223	ANDA		ABBOTT
084225	ANDA		BARR
084230	ANDA		BARR
084231	ANDA		PURACAP PHARM
084233	ANDA		INVATECH
084236	ANDA		KV PHARM
084237	ANDA		TABLICAPS
084238	ANDA		NEXGEN PHARMA INC
084241	ANDA		PARKE DAVIS
084243	ANDA		PARKE DAVIS
084244	ANDA		PARKE DAVIS
084246	ANDA		EVERYLIFE
084247	ANDA		PUREPAC PHARM
084252	ANDA		WATSON LABS
084259	ANDA		MYLAN
084264	ANDA		WEST WARD
084267	ANDA		BARR
084268	ANDA		BARR
084270	ANDA		WATSON LABS
084272	ANDA		SANDOZ
084274	ANDA		WATSON LABS
084275	ANDA		LANNETT
084276	ANDA		ANI PHARMS INC
084277	ANDA		ANI PHARMS INC
084279	ANDA		WATSON LABS
084280	ANDA		WATSON LABS
084282	ANDA		WEST-WARD PHARMS INT
084283	ANDA		HIKMA
084285	ANDA		LANNETT
084286	ANDA		BARR
084287	ANDA		IMPAX LABS
084290	ANDA		ABRAXIS PHARM
084291	ANDA		IVAX SUB TEVA PHARMS
084292	ANDA		SANDOZ
084294	ANDA		SANDOZ
084300	ANDA		ALCON LABS INC
084301	ANDA		TEVA
084303	ANDA		WATSON LABS
084305	ANDA		SANDOZ INC
084306	ANDA		NOVARTIS PHARMS CORP
084307	ANDA		WEST-WARD PHARMS INT
084310	ANDA		IMPAX LABS
084312	ANDA		KV PHARM
084315	ANDA		WATSON LABS
084316	ANDA		WYETH AYERST
084318	ANDA		BARR
084319	ANDA		BARR
084320	ANDA		BARR
084321	ANDA		BEECHAM
084323	ANDA		MYLAN
084324	ANDA		LANNETT CO INC
084325	ANDA		LANNETT CO INC
084326	ANDA		WATSON LABS
084327	ANDA		WHITEWORTH TOWN PLSN
084329	ANDA		HEATHER
084331	ANDA		WEST WARD
084332	ANDA		ROXANE
084339	ANDA		FOSUN PHARMA
084340	ANDA		IMPAX LABS
084341	ANDA		HEATHER
084342	ANDA		CENT PHARMS
084343	ANDA		DELCOR ASSET CORP
084349	ANDA		UPJOHN
084351	ANDA		IVAX SUB TEVA PHARMS
084353	ANDA		SANDOZ
084355	ANDA		WATSON LABS
084357	ANDA		WATSON LABS
084360	ANDA		WHITEWORTH TOWN PLSN
084361	ANDA		WATSON LABS
084362	ANDA		WATSON LABS
084363	ANDA		WATSON LABS
084364	ANDA		WATSON LABS
084369	ANDA		SOLVAY
084378	ANDA		SANDOZ
084379	ANDA		SANDOZ
084382	ANDA		BUNDY
084383	ANDA		SANDOZ
084384	ANDA		SANDOZ
084385	ANDA		PHARMERAL
084386	ANDA		WYETH AYERST
084393	ANDA		LANNETT
084394	ANDA		ACTAVIS MID ATLANTIC
084398	ANDA		USL PHARMA
084399	ANDA		UPSHER SMITH LABS
084401	ANDA		WATSON LABS
084402	ANDA		WATSON LABS
084403	ANDA		WATSON LABS
084406	ANDA		MYLAN
084408	ANDA		WATSON LABS
084411	ANDA		ABBOTT
084412	ANDA		ABBOTT
084413	ANDA		ABBOTT
084414	ANDA		ABBOTT
084415	ANDA		ABBOTT
084417	ANDA		HEATHER
084422	ANDA		ANABOLIC
084423	ANDA		PARKE DAVIS
084426	ANDA		BARR
084427	ANDA		PHARMACIA
084428	ANDA		TABLICAPS
084435	ANDA		SOLVAY
084436	ANDA		SOLVAY
084437	ANDA		IVAX SUB TEVA PHARMS
084438	ANDA		PHARMAVITE
084439	ANDA		EVERYLIFE
084440	ANDA		EVERYLIFE
084441	ANDA		WATSON LABS
084442	ANDA		WATSON LABS TEVA
084443	ANDA		IVAX SUB TEVA PHARMS
084444	ANDA		ROBINS AH
084445	ANDA		ROBINS AH
084446	ANDA		ROBINS AH
084448	ANDA		SOLVAY
084449	ANDA		SOLVAY
084457	ANDA		WATSON LABS
084463	ANDA		BANNER PHARMACAPS
084466	ANDA		WATSON LABS
084467	ANDA		WATSON LABS
084468	ANDA		BARR
084469	ANDA		IVAX SUB TEVA PHARMS
084471	ANDA		PURACAP PHARM
084472	ANDA		SANDOZ
084476	ANDA		BAYER PHARMS
084479	ANDA		ALPHARMA US PHARMS
084486	ANDA		SUN PHARM INDUSTRIES
084487	ANDA		UPSHER SMITH LABS
084488	ANDA		SUN PHARM INDUSTRIES
084492	ANDA		AKORN
084493	ANDA		AKORN
084498	ANDA		WATSON LABS
084499	ANDA		BRISTOL MYERS SQUIBB
084500	ANDA		BRISTOL MYERS SQUIBB
084503	ANDA		WATSON LABS
084504	ANDA		WATSON LABS
084505	ANDA		SUN PHARM INDUSTRIES
084506	ANDA		MUTUAL PHARM
084510	ANDA		WATSON LABS
084514	ANDA		SAVAGE LABS
084517	ANDA		WATSON LABS
084524	ANDA		HEATHER
084530	ANDA		VALE
084531	ANDA		VALE
084533	ANDA		PAL PAK
084535	ANDA		LANNETT
084536	ANDA		ROXANE
084539	ANDA		ABBOTT
084540	ANDA		HIKMA INTL PHARMS
084541	ANDA		IMPAX LABS
084542	ANDA		CHARTWELL RX
084543	ANDA		CHARTWELL RX
084546	ANDA		PERRIGO
084547	ANDA		PERRIGO
084549	ANDA		IVAX SUB TEVA PHARMS
084551	ANDA		WHITEWORTH TOWN PLSN
084552	ANDA		PANRAY
084553	ANDA		ALRA
084554	ANDA		SUN PHARM INDUSTRIES
084555	ANDA		SUN PHARM INDUSTRIES
084557	ANDA		SUN PHARM INDUSTRIES
084559	ANDA		PANRAY
084560	ANDA		PERRIGO
084561	ANDA		PERRIGO
084563	ANDA		VALEANT PHARM INTL
084566	ANDA		MYLAN SPECIALITY LP
084568	ANDA		ABRAXIS PHARM
084573	ANDA		SOLVAY
084574	ANDA		IMPAX LABS
084575	ANDA		IMPAX LABS
084576	ANDA		IMPAX LABS
084577	ANDA		IMPAX LABS
084578	ANDA		LANNETT
084579	ANDA		BARR
084580	ANDA		BARR
084581	ANDA		IVAX SUB TEVA PHARMS
084588	ANDA		LANNETT
084589	ANDA		NEXGEN PHARMA INC
084590	ANDA		ANABOLIC
084591	ANDA		WATSON LABS
084595	ANDA		IVAX SUB TEVA PHARMS
084598	ANDA		PARKE DAVIS
084600	ANDA		SUN PHARM INDUSTRIES
084601	ANDA		MYLAN
084603	ANDA		ROXANE
084604	ANDA		IVAX SUB TEVA PHARMS
084606	ANDA		IVAX SUB TEVA PHARMS
084610	ANDA		HIKMA
084611	ANDA		HIKMA
084612	ANDA		HIKMA
084613	ANDA		HIKMA
084614	ANDA		ROXANE
084615	ANDA		FOSUN PHARMA
084616	ANDA		FOSUN PHARMA
084617	ANDA		SANDOZ
084623	ANDA		USL PHARMA
084625	ANDA		WEST-WARD PHARMS INT
084626	ANDA		ELKINS SINN
084627	ANDA		PHARMAVITE
084629	ANDA		BEL MAR
084631	ANDA		SANDOZ
084632	ANDA		TABLICAPS
084634	ANDA		MUTUAL PHARM
084639	ANDA		RACHELLE
084640	ANDA		USL PHARMA
084642	ANDA		WEST WARD
084644	ANDA		USL PHARMA
084645	ANDA		USL PHARMA
084648	ANDA		IVAX SUB TEVA PHARMS
084649	ANDA		IVAX SUB TEVA PHARMS
084652	ANDA		BANNER PHARMACAPS
084655	ANDA		SCHWARZ PHARMA
084656	ANDA		ROXANE
084657	ANDA		ANI PHARMS INC
084658	ANDA		IVAX SUB TEVA PHARMS
084659	ANDA		ROXANE
084662	ANDA		PHARMAVITE
084663	ANDA		PHARMAVITE
084667	ANDA		ROXANE
084669	ANDA		SANDOZ
084674	ANDA		HALSEY
084675	ANDA		HEATHER
084676	ANDA		HALSEY
084677	ANDA		HALSEY
084678	ANDA		UPSHER SMITH LABS
084679	ANDA		UPSHER SMITH LABS
084685	ANDA		HALSEY
084689	ANDA		IVAX SUB TEVA PHARMS
084696	ANDA		LANNETT
084697	ANDA		SEPTODONT INC
084698	ANDA		HEALTHPOINT
084699	ANDA		PUREPAC PHARM
084700	ANDA		ROXANE
084702	ANDA		LANNETT
084705	ANDA		ROXANE
084706	ANDA		ROXANE
084707	ANDA		ROXANE
084708	ANDA		ROXANE
084709	ANDA		ROXANE
084710	ANDA		PHARMACIA AND UPJOHN
084712	ANDA		LANNETT
084714	ANDA		ABC HOLDING
084717	ANDA		CENT PHARMS
084719	ANDA		HALSEY
084720	ANDA		CARLISLE
084721	ANDA		CARLISLE
084723	ANDA		HALSEY
084726	ANDA		ORTHO MCNEIL PHARM
084727	ANDA		PHARMATON
084728	ANDA		PHARMATON
084729	ANDA		PHARMATON
084731	ANDA		SCHERER RP
084732	ANDA		CARLISLE
084735	ANDA		NOVARTIS
084736	ANDA		PANRAY
084737	ANDA		WATSON LABS
084738	ANDA		WATSON LABS
084739	ANDA		ROXANE
084740	ANDA		INWOOD LABS
084741	ANDA		INWOOD LABS
084742	ANDA		INWOOD LABS
084743	ANDA		INWOOD LABS
084744	ANDA		PARKE DAVIS
084747	ANDA		WATSON LABS
084748	ANDA		WATSON LABS
084751	ANDA		SAVAGE LABS
084752	ANDA		BEL MAR
084754	ANDA		ANIMA
084756	ANDA		LANNETT CO INC
084762	ANDA		PARKE DAVIS
084763	ANDA		SUN PHARM INDUSTRIES
084764	ANDA		SUN PHARM INDUSTRIES
084765	ANDA		SUN PHARM INDUSTRIES
084766	ANDA		SUN PHARM INDUSTRIES
084767	ANDA		BAXTER HLTHCARE
084768	ANDA		BARR
084769	ANDA		BARR
084771	ANDA		BARR
084772	ANDA		ALPHARMA US PHARMS
084773	ANDA		AUROLIFE PHARMA LLC
084774	ANDA		AUROLIFE PHARMA LLC
084775	ANDA		TEVA
084776	ANDA		INWOOD LABS
084777	ANDA		SOLVAY
084779	ANDA		WATSON LABS
084789	ANDA		LEDERLE
084800	ANDA		LEDERLE
084801	ANDA		LEDERLE
084802	ANDA		LEDERLE
084803	ANDA		LEDERLE
084804	ANDA		PUREPAC PHARM
084810	ANDA		NOVARTIS
084811	ANDA		NOVARTIS
084823	ANDA		UPSHER SMITH LABS
084827	ANDA		SANDOZ
084831	ANDA		BARR
084834	ANDA		BARR
084835	ANDA		BARR
084840	ANDA		LANNETT
084843	ANDA		SANDOZ
084846	ANDA		TABLICAPS
084850	ANDA		BELMORA LLC
084853	ANDA		WATSON LABS
084855	ANDA		AKORN
084863	ANDA		SOLA BARNES HIND
084868	ANDA		3M
084869	ANDA		SANDOZ
084872	ANDA		BUNDY
084875	ANDA		WATSON LABS
084876	ANDA		SANDOZ
084878	ANDA		HIKMA INTL PHARMS
084880	ANDA		MYLAN
084886	ANDA		MYLAN
084887	ANDA		MYLAN
084897	ANDA		CHARTWELL RX
084899	ANDA		WEST WARD
084901	ANDA		POLYMEDICA
084902	ANDA		POLYMEDICA
084903	ANDA		LANNETT
