STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,LTU,Lithuania,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2023,,0.00516305,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,LUX,Luxembourg,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2003,,5.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,LUX,Luxembourg,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2010,,1.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,LUX,Luxembourg,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2011,,4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,LUX,Luxembourg,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2012,,0.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,LUX,Luxembourg,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2013,,0.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,LUX,Luxembourg,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2014,,1.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,LUX,Luxembourg,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2015,,1.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,LUX,Luxembourg,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2016,,1.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,LUX,Luxembourg,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2017,,1.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,LUX,Luxembourg,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2018,,0.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,LUX,Luxembourg,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2019,,0.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,LUX,Luxembourg,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2020,,0.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,LUX,Luxembourg,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2021,,0.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,LUX,Luxembourg,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2022,,0.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,LUX,Luxembourg,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2023,,0.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,MEX,Mexico,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2000,,36.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,MEX,Mexico,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2005,,32.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,MEX,Mexico,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2010,,25.80023472,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NLD,Netherlands,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1980,,13.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NLD,Netherlands,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1985,,10,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NLD,Netherlands,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1989,,3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NLD,Netherlands,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1990,,2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NLD,Netherlands,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1991,,1.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NLD,Netherlands,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1992,,1.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NLD,Netherlands,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1993,,1.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NLD,Netherlands,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1994,,0.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NLD,Netherlands,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1995,,0.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NLD,Netherlands,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1996,,0.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NLD,Netherlands,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1997,,0.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1970,,64,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1975,,55,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1980,,46,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1985,,31,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1989,,20,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1990,,20,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1993,,14,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1994,,14,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1995,,13,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1996,,13,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1997,,10,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1998,,7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1999,,7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2000,,5.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2001,,7.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2002,,6.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2003,,6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2004,,5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2005,,5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2006,,5.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2007,,4.058119,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2008,,3.685554,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2009,,3.581871,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2010,,3.08427,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2011,,2.857181,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2012,,2.667619,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2013,,2.530688,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2014,,2.229414,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2015,,2.079406,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2016,,1.995326,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2017,,1.72694,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2018,,1.718609,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2019,,1.755992,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2020,,1.483108,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2021,,1.503663,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2022,,1.461347,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,NOR,Norway,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2023,,1.467448,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,POL,Poland,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1995,,10.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,POL,Poland,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1996,,10.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,POL,Poland,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1997,,7.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,POL,Poland,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1998,,6.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,POL,Poland,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1999,,6.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,POL,Poland,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2016,,0.087,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,POL,Poland,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2017,,0.073,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,POL,Poland,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2018,,0.118,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,POL,Poland,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2019,,0.56,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,POL,Poland,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2020,,0.58,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,POL,Poland,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2021,,0.72,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,POL,Poland,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2022,,0.29,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,POL,Poland,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2023,,0.31,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,PRT,Portugal,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1975,,32.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,PRT,Portugal,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1980,,33,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,PRT,Portugal,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1985,,35.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,PRT,Portugal,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1990,,34.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,PRT,Portugal,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1994,,34.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,PRT,Portugal,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,1998,,23,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,PRT,Portugal,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2002,,16,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,PRT,Portugal,A,Annual,PUBNOTR,Public sewerage without treatment,PT_POP,Percentage of population,2003,,14,,A,Normal value,0,Units,1,One
