observationDate,value,observationAbout,variableMeasured,unit
2019,53.8,country/USA,dcid:Expenditure_ExpenditureActivity_Instruction_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,Percent
2019,22670411000,country/USA,dcid:Expenditure_ExpenditureActivity_Research_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2019,10.4,country/USA,dcid:Expenditure_ExpenditureActivity_Research_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2019,664000,country/USA,dcid:Expenditure_ExpenditureActivity_Research_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
2019,0.1,country/USA,dcid:Expenditure_ExpenditureActivity_Research_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,Percent
2019,1000,country/USA,dcid:Expenditure_ExpenditureActivity_Research_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,USDollar
2019,3129162000,country/USA,dcid:Expenditure_ExpenditureActivity_PublicService_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2019,1.4,country/USA,dcid:Expenditure_ExpenditureActivity_PublicService_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2019,1564000,country/USA,dcid:Expenditure_ExpenditureActivity_PublicService_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
2019,0.2,country/USA,dcid:Expenditure_ExpenditureActivity_PublicService_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,Percent
2019,25000,country/USA,dcid:Expenditure_ExpenditureActivity_PublicService_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,USDollar
2019,19075902000,country/USA,dcid:Expenditure_ExpenditureActivity_AcademicSupport_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2019,8.7,country/USA,dcid:Expenditure_ExpenditureActivity_AcademicSupport_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2019,104193000,country/USA,dcid:Expenditure_ExpenditureActivity_AcademicSupport_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
2019,11.4,country/USA,dcid:Expenditure_ExpenditureActivity_AcademicSupport_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,Percent
2019,8904000,country/USA,dcid:Expenditure_ExpenditureActivity_AcademicSupport_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,USDollar
2019,7.5,country/USA,dcid:Expenditure_ExpenditureActivity_AcademicSupport_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,Percent
2019,18181460000,country/USA,dcid:Expenditure_ExpenditureActivity_StudentServices_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2019,8.3,country/USA,dcid:Expenditure_ExpenditureActivity_StudentServices_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2019,233715000,country/USA,dcid:Expenditure_ExpenditureActivity_StudentServices_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
2019,25.5,country/USA,dcid:Expenditure_ExpenditureActivity_StudentServices_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,Percent
2019,7779000,country/USA,dcid:Expenditure_ExpenditureActivity_StudentServices_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,USDollar
2019,6.5,country/USA,dcid:Expenditure_ExpenditureActivity_StudentServices_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,Percent
2019,27303374000,country/USA,dcid:Expenditure_ExpenditureActivity_InstitutionalSupport_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2019,12.5,country/USA,dcid:Expenditure_ExpenditureActivity_InstitutionalSupport_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2019,203143000,country/USA,dcid:Expenditure_ExpenditureActivity_InstitutionalSupport_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
2019,22.2,country/USA,dcid:Expenditure_ExpenditureActivity_InstitutionalSupport_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,Percent
2019,22623000,country/USA,dcid:Expenditure_ExpenditureActivity_InstitutionalSupport_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,USDollar
2019,19,country/USA,dcid:Expenditure_ExpenditureActivity_InstitutionalSupport_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,Percent
2019,913176000,country/USA,dcid:Expenditure_ExpenditureActivity_GrantAid_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2019,0.4,country/USA,dcid:Expenditure_ExpenditureActivity_GrantAid_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2019,2599000,country/USA,dcid:Expenditure_ExpenditureActivity_GrantAid_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
2019,0.3,country/USA,dcid:Expenditure_ExpenditureActivity_GrantAid_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,Percent
2019,1215000,country/USA,dcid:Expenditure_ExpenditureActivity_GrantAid_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,USDollar
2019,1,country/USA,dcid:Expenditure_ExpenditureActivity_GrantAid_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,Percent
2019,17336763000,country/USA,dcid:Expenditure_ExpenditureActivity_AuxiliaryEnterprises_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2019,7.9,country/USA,dcid:Expenditure_ExpenditureActivity_AuxiliaryEnterprises_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2019,27550000,country/USA,dcid:Expenditure_ExpenditureActivity_AuxiliaryEnterprises_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
2019,3,country/USA,dcid:Expenditure_ExpenditureActivity_AuxiliaryEnterprises_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,Percent
2019,30628140000,country/USA,dcid:Expenditure_ExpenditureActivity_HospitalServices_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2019,14,country/USA,dcid:Expenditure_ExpenditureActivity_HospitalServices_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2019,7004778000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_IndependentOperations_GovernmentGrantsAndContracts,USDollar
2019,3.2,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_IndependentOperations_GovernmentGrantsAndContracts,Percent
2019,5909472000,country/USA,dcid:Expenditure_ExpenditureActivity_OtherExpenses_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2019,2.7,country/USA,dcid:Expenditure_ExpenditureActivity_OtherExpenses_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2019,55311000,country/USA,dcid:Expenditure_ExpenditureActivity_OtherExpenses_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
2019,6,country/USA,dcid:Expenditure_ExpenditureActivity_OtherExpenses_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,Percent
2019,14501000,country/USA,dcid:Expenditure_ExpenditureActivity_OtherExpenses_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,USDollar
2019,12.2,country/USA,dcid:Expenditure_ExpenditureActivity_OtherExpenses_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,Percent
2019,11491255000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_TotalRevenueInvestmentReturn_GovernmentGrantsAndContracts,USDollar
2019,100,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_TotalRevenueInvestmentReturn_GovernmentGrantsAndContracts,Percent
2019,3015723000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_TotalRevenueInvestmentReturn_GovernmentGrantsAndContracts,USDollar
2019,100,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_TotalRevenueInvestmentReturn_GovernmentGrantsAndContracts,Percent
2019,2866241000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_TotalRevenueInvestmentReturn_GovernmentGrantsAndContracts,USDollar
2019,100,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_TotalRevenueInvestmentReturn_GovernmentGrantsAndContracts,Percent
2019,10474932000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_TuitionAndFees_GovernmentGrantsAndContracts,USDollar
2019,91.2,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_TuitionAndFees_GovernmentGrantsAndContracts,Percent
2019,2716622000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_TuitionAndFees_GovernmentGrantsAndContracts,USDollar
2019,90.1,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_TuitionAndFees_GovernmentGrantsAndContracts,Percent
2019,2518432000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_TuitionAndFees_GovernmentGrantsAndContracts,USDollar
2019,87.9,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_TuitionAndFees_GovernmentGrantsAndContracts,Percent
2019,37535000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2019,0.3,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2019,9836000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
2019,0.3,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_GovernmentGrantsAndContracts,Percent
2019,19007000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,USDollar
2019,0.7,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,Percent
2019,33854000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_FederalFunding_GovernmentAppropriations,USDollar
2019,0.3,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_FederalFunding_GovernmentAppropriations,Percent
2019,8707000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_FederalFunding_GovernmentAppropriations,USDollar
2019,0.3,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_FederalFunding_GovernmentAppropriations,Percent
2019,14100000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_FederalFunding_GovernmentAppropriations,USDollar
2019,0.5,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_FederalFunding_GovernmentAppropriations,Percent
2019,3680000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_StateFunding_GovernmentAppropriations,USDollar
2019,1082000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_StateFunding_GovernmentAppropriations,USDollar
2019,4793000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_StateFunding_GovernmentAppropriations,USDollar
2019,0.2,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_StateFunding_GovernmentAppropriations,Percent
2019,0,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_LocalFunding_GovernmentAppropriations,USDollar
2019,0,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_LocalFunding_GovernmentAppropriations,Percent
2019,47000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_LocalFunding_GovernmentAppropriations,USDollar
2019,114000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_LocalFunding_GovernmentAppropriations,USDollar
2019,81236000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_GovernmentAppropriations,USDollar
2019,0.7,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_GovernmentAppropriations,Percent
2019,121640000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_GovernmentAppropriations,USDollar
2019,4,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_GovernmentAppropriations,Percent
2019,30472000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_GovernmentAppropriations,USDollar
2019,1.1,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_GovernmentAppropriations,Percent
2019,75876000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_FederalFunding_GovernmentGrantsAndContracts,USDollar
2019,0.7,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_FederalFunding_GovernmentGrantsAndContracts,Percent
2019,113732000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_FederalFunding_GovernmentGrantsAndContracts,USDollar
2019,3.8,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_FederalFunding_GovernmentGrantsAndContracts,Percent
2019,27051000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_FederalFunding_GovernmentGrantsAndContracts,USDollar
2019,0.9,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_FederalFunding_GovernmentGrantsAndContracts,Percent
2019,4949000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_StateFunding_GovernmentGrantsAndContracts,USDollar
2019,5216000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_StateFunding_GovernmentGrantsAndContracts,USDollar
2019,0.2,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_StateFunding_GovernmentGrantsAndContracts,Percent
2019,1694000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_StateFunding_GovernmentGrantsAndContracts,USDollar
2019,0.1,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_StateFunding_GovernmentGrantsAndContracts,Percent
2019,410000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_LocalFunding_GovernmentGrantsAndContracts,USDollar
2019,2692000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_LocalFunding_GovernmentGrantsAndContracts,USDollar
2019,0.1,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_LocalFunding_GovernmentGrantsAndContracts,Percent
2019,1728000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_LocalFunding_GovernmentGrantsAndContracts,USDollar
2019,0.1,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_LocalFunding_GovernmentGrantsAndContracts,Percent
2019,13943000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_GrantsAndContracts_GovernmentGrantsAndContracts,USDollar
2019,0.1,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_GrantsAndContracts_GovernmentGrantsAndContracts,Percent
2019,2101000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_GrantsAndContracts_GovernmentGrantsAndContracts,USDollar
2019,0.1,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_GrantsAndContracts_GovernmentGrantsAndContracts,Percent
2019,603000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_GrantsAndContracts_GovernmentGrantsAndContracts,USDollar
2019,427167000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_InvestmentIncomeAndGains_GovernmentGrantsAndContracts,USDollar
2019,3.7,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_InvestmentIncomeAndGains_GovernmentGrantsAndContracts,Percent
2019,4338000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_InvestmentIncomeAndGains_GovernmentGrantsAndContracts,USDollar
2019,0.1,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_InvestmentIncomeAndGains_GovernmentGrantsAndContracts,Percent
2019,6564000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_InvestmentIncomeAndGains_GovernmentGrantsAndContracts,USDollar
2019,0.2,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_InvestmentIncomeAndGains_GovernmentGrantsAndContracts,Percent
2019,165375000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_EducationalSales_GovernmentGrantsAndContracts,USDollar
2019,1.4,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_EducationalSales_GovernmentGrantsAndContracts,Percent
2019,54065000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_EducationalSales_GovernmentGrantsAndContracts,USDollar
2019,1.8,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_EducationalSales_GovernmentGrantsAndContracts,Percent
2019,185908000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_EducationalSales_GovernmentGrantsAndContracts,USDollar
2019,6.5,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_EducationalSales_GovernmentGrantsAndContracts,Percent
2019,128398000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_SalesAndServicesOfAuxiliaryEnterprises_GovernmentGrantsAndContracts,USDollar
2019,1.1,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_SalesAndServicesOfAuxiliaryEnterprises_GovernmentGrantsAndContracts,Percent
2019,17735000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_SalesAndServicesOfAuxiliaryEnterprises_GovernmentGrantsAndContracts,USDollar
2019,0.6,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_SalesAndServicesOfAuxiliaryEnterprises_GovernmentGrantsAndContracts,Percent
2019,0,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_HospitalRevenue_GovernmentGrantsAndContracts,USDollar
