"REF_DATE","GEO","DGUID","Index","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-12","Prince Edward Island","2016A000211","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792880","4.3","121.7","","","","1"
"2023-12","Nova Scotia","2016A000212","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792882","5.2","122.2","","","","1"
"2023-12","Nova Scotia","2016A000212","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792883","5.3","124.2","","","","1"
"2023-12","New Brunswick","2016A000213","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792885","6.2","119.5","","","","1"
"2023-12","New Brunswick","2016A000213","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792886","6.3","113.8","","","","1"
"2023-12","Quebec","2016A000224","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792888","7.2","118.7","","","","1"
"2023-12","Quebec","2016A000224","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792889","7.3","118.7","","","","1"
"2023-12","Ontario","2016A000235","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792891","8.2","110.5","","","","1"
"2023-12","Ontario","2016A000235","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792892","8.3","124.4","","","","1"
"2023-12","Prairie Region","2016A00014","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792894","9.2","180.8","","","","1"
"2023-12","Prairie Region","2016A00014","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792895","9.3","175.3","","","","1"
"2023-12","Manitoba","2016A000246","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792897","10.2","127.0","","","","1"
"2023-12","Manitoba","2016A000246","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792898","10.3","125.9","","","","1"
"2023-12","Saskatchewan","2016A000247","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792900","11.2","140.8","","","","1"
"2023-12","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792901","11.3","127.0","","","","1"
"2023-12","Alberta","2016A000248","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792903","12.2","219.9","","","","1"
"2023-12","Alberta","2016A000248","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792904","12.3","202.2","","","","1"
"2023-12","British Columbia","2016A000259","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792906","13.2","123.8","","","","1"
"2023-12","British Columbia","2016A000259","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792907","13.3","122.5","","","","1"
"2024-01","Canada","2016A000011124","Electric power selling price indexes, national total","Index, 2014=100","351","units","0","v107792869","1.1","131.3","","","","1"
"2024-01","Canada","2016A000011124","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792870","1.2","136.9","","","","1"
"2024-01","Canada","2016A000011124","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792871","1.3","129.9","","","","1"
"2024-01","Atlantic Region","2016A00011","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792873","2.2","125.0","","","","1"
"2024-01","Atlantic Region","2016A00011","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792874","2.3","122.5","","","","1"
"2024-01","Newfoundland and Labrador","2016A000210","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792876","3.2","129.8","","","","1"
"2024-01","Newfoundland and Labrador","2016A000210","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792877","3.3","119.3","","","","1"
"2024-01","Prince Edward Island","2016A000211","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792880","4.3","121.7","","","","1"
"2024-01","Nova Scotia","2016A000212","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792882","5.2","129.9","","","","1"
"2024-01","Nova Scotia","2016A000212","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792883","5.3","134.9","","","","1"
"2024-01","New Brunswick","2016A000213","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792885","6.2","119.5","","","","1"
"2024-01","New Brunswick","2016A000213","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792886","6.3","113.8","","","","1"
"2024-01","Quebec","2016A000224","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792888","7.2","118.7","","","","1"
"2024-01","Quebec","2016A000224","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792889","7.3","118.7","","","","1"
"2024-01","Ontario","2016A000235","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792891","8.2","114.3","","","","1"
"2024-01","Ontario","2016A000235","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792892","8.3","115.5","","","","1"
"2024-01","Prairie Region","2016A00014","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792894","9.2","174.8","","","","1"
"2024-01","Prairie Region","2016A00014","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792895","9.3","169.5","","","","1"
"2024-01","Manitoba","2016A000246","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792897","10.2","127.0","","","","1"
"2024-01","Manitoba","2016A000246","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792898","10.3","125.9","","","","1"
"2024-01","Saskatchewan","2016A000247","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792900","11.2","140.8","","","","1"
"2024-01","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792901","11.3","127.0","","","","1"
"2024-01","Alberta","2016A000248","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792903","12.2","209.2","","","","1"
"2024-01","Alberta","2016A000248","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792904","12.3","193.1","","","","1"
"2024-01","British Columbia","2016A000259","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792906","13.2","123.8","","","","1"
"2024-01","British Columbia","2016A000259","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792907","13.3","122.5","","","","1"
"2024-02","Canada","2016A000011124","Electric power selling price indexes, national total","Index, 2014=100","351","units","0","v107792869","1.1","131.9","","","","1"
"2024-02","Canada","2016A000011124","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792870","1.2","133.9","","","","1"
"2024-02","Canada","2016A000011124","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792871","1.3","131.4","","","","1"
"2024-02","Atlantic Region","2016A00011","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792873","2.2","125.0","","","","1"
"2024-02","Atlantic Region","2016A00011","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792874","2.3","122.5","","","","1"
"2024-02","Newfoundland and Labrador","2016A000210","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792876","3.2","129.8","","","","1"
"2024-02","Newfoundland and Labrador","2016A000210","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792877","3.3","119.3","","","","1"
"2024-02","Prince Edward Island","2016A000211","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792880","4.3","121.7","","","","1"
"2024-02","Nova Scotia","2016A000212","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792882","5.2","129.9","","","","1"
"2024-02","Nova Scotia","2016A000212","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792883","5.3","134.9","","","","1"
"2024-02","New Brunswick","2016A000213","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792885","6.2","119.5","","","","1"
"2024-02","New Brunswick","2016A000213","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792886","6.3","113.8","","","","1"
"2024-02","Quebec","2016A000224","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792888","7.2","118.7","","","","1"
"2024-02","Quebec","2016A000224","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792889","7.3","118.7","","","","1"
"2024-02","Ontario","2016A000235","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792891","8.2","111.6","","","","1"
"2024-02","Ontario","2016A000235","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792892","8.3","126.9","","","","1"
"2024-02","Prairie Region","2016A00014","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792894","9.2","166.1","","","","1"
"2024-02","Prairie Region","2016A00014","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792895","9.3","161.1","","","","1"
"2024-02","Manitoba","2016A000246","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792897","10.2","127.0","","","","1"
"2024-02","Manitoba","2016A000246","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792898","10.3","125.9","","","","1"
"2024-02","Saskatchewan","2016A000247","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792900","11.2","140.8","","","","1"
"2024-02","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792901","11.3","127.0","","","","1"
"2024-02","Alberta","2016A000248","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792903","12.2","193.9","","","","1"
"2024-02","Alberta","2016A000248","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792904","12.3","180.2","","","","1"
"2024-02","British Columbia","2016A000259","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792906","13.2","123.8","","","","1"
"2024-02","British Columbia","2016A000259","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792907","13.3","122.4","","","","1"
"2024-03","Canada","2016A000011124","Electric power selling price indexes, national total","Index, 2014=100","351","units","0","v107792869","1.1","126.3","","","","1"
"2024-03","Canada","2016A000011124","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792870","1.2","128.5","","","","1"
"2024-03","Canada","2016A000011124","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792871","1.3","125.8","","","","1"
"2024-03","Atlantic Region","2016A00011","Electric power selling price over 5000kw","Index, 2014=100","351","units","0","v107792873","2.2","125.0","","","","1"
"2024-03","Atlantic Region","2016A00011","Electric power selling price under 5000kw","Index, 2014=100","351","units","0","v107792874","2.3","122.6","","","","1"
