StatisticalVariable,ISO3166Alpha3,Year,Value,unit
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,1994,273399993.8999999762,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,1995,270000000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,1996,275400000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,1997,238000000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,1998,224500000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,1999,222900000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,2000,202300000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,2001,198200000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,2002,212700000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,2003,230700000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,2004,260900000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,2005,261100000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,2006,279395375.5544419885,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,2007,320207430.4812939763,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,2008,380241218.1134619713,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,2009,173457864.0748659968,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,2010,164466518.3245310187,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,2011,210350062.9540239871,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,2012,249086700.2403289974,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,2013,314082541.4689009786,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,2014,373328490.0789639950,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,2015,399506454.5620210171,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,2016,451975776.7112030387,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,2017,493898035.3698821068,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,2018,608128533.0301840305,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SVN,2019,572356222.3178579807,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SLB,1999,2356276.6006920701,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SLB,2000,4323108.4721954605,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SLB,2001,4528052.8861008603,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SLB,2002,3224827.5194611498,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SLB,2003,3881133.4025038094,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SLB,2004,8696489.9296148699,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SLB,2005,7162382.8213457698,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SLB,2006,10741652.5643295981,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SLB,2007,12632927.0177260004,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SLB,2008,9141559.7676447798,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SLB,2009,12514457.3053830992,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SLB,2010,14278624.9239778966,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SLB,2011,16928911.0471352004,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SLB,2012,20723053.9949010015,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SLB,2013,20640175.1088539995,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SLB,2014,16335086.9792381991,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SLB,2015,18587890.8269826993,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SLB,2016,20282719.8268633001,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SLB,2017,16073147.0540628023,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SLB,2018,19331180.1939283982,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SLB,2019,19331180.5000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SOM,1979,36648132.3200000003,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SOM,1980,57251785.2800000012,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SOM,1981,7148530.4829999991,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SOM,1982,19897026.0599999987,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SOM,1983,21700494.7699999996,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1970,15399993.9000000004,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1971,15378211.9800000004,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1972,16872322.0799999982,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1973,15878270.1500000004,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1974,26408124.9200000018,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1975,35624969.4799999967,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1976,28750000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1977,28750000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1978,43700000.7599999979,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1979,51122856.1400000006,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1980,67096893.3100000024,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1981,86858123.7800000012,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1982,80451812.7399999946,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1983,73583473.2099999934,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1984,64797187.8100000024,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1985,38708106.9900000021,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1986,35513610.8400000036,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1987,45234821.3200000003,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1988,49695087.4299999997,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1989,88546226.5000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1990,135594375.5999999940,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1991,129111648.5999999940,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1992,119277252.2000000030,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1993,101700241.0999999940,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1994,98765754.7000000030,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1995,82687213.0210112929,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1996,74885755.3223199993,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1997,175998209.2282060087,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1998,258605546.6644539833,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,1999,306862360.5305649638,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,2000,324663747.1491900086,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,2001,281612438.3187980056,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,2002,268163091.3554630280,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,2003,390800401.7786719799,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,2004,468117772.1726319790,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,2005,613577432.3787629604,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,2006,691930200.9957299232,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,2007,792351190.5652250051,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,2008,783693527.7672629356,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,2009,862051631.0836650133,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,2010,1069571380.6116697788,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,2011,1158421806.4069600105,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,2012,1084534306.3062999249,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,2013,970655337.2038867474,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,2014,913403103.7499890327,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,2015,825253479.8704890013,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,2016,755434048.9497749805,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,2017,873861160.6078380346,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,2018,929043381.1268460751,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ZAF,2019,890059293.7282081842,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SSD,2014,1985610.2000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SSD,2015,1138720000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SSD,2016,1083000000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SSD,2017,633830000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SSD,2018,1267160000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/SSD,2019,1267160000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1975,1403779907.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1976,1380182007.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1977,1463044434.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1978,1734471313.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1979,1895898438.0000002384,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1980,2187928955.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1981,1815784424.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1982,1581557617.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1983,1348032104.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1984,1226743164.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1985,1234490723.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1986,1433077271.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1987,1583675903.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1988,1790329712.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1989,1861106934.0000002384,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1990,2185527832.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1991,2136283691.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1992,2636531738.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1993,2321499512.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1994,2631302246.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1995,2763616489.6404299736,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1996,2925151760.0855107307,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1997,2899429893.8507599831,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1998,3253445179.2833199501,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,1999,635029159.5038520098,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,2000,648649651.9685699940,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,2001,699655911.6942390203,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,2002,745323091.1732519865,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,2003,900329952.8489810228,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,2004,1011285262.9509400129,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,2005,1135292901.6716899872,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,2006,1281555330.9626200199,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,2007,1676469544.3315699100,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,2008,1840374492.6594600677,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,2009,1524558688.7257599831,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,2010,1595954495.3824000359,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,2011,1714254523.0113599300,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,2012,2093910956.1259396076,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,2013,3035756690.3956799507,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,2014,3130366132.5634698868,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,2015,2673407398.9046502113,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,2016,2632183874.9162302017,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,2017,3004745214.0233898163,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,2018,3355210687.7747302055,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/ESP,2019,3195835033.0627799034,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1975,8562662.1250000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1976,12957679.7500000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1977,18482927.3200000003,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1978,39031032.5600000024,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1979,60065425.8699999973,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1980,151700653.0999999940,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1981,229559402.5000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1982,289306793.1999999881,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1983,294477050.8000000119,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1984,300945312.5000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1985,291652252.1999999881,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1986,325967742.8999999762,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1987,350058441.1999999881,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1988,357666870.1000000238,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1989,358011932.3999999762,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1990,400775817.8999999762,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1991,442093994.1000000238,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1992,547805053.7000000477,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1993,632381958.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1994,715192443.7999999523,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1995,800969017.9589999914,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1996,843173016.3939000368,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1997,933731256.2051000595,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1998,1013337090.0167999268,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,1999,1064301778.3231999874,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,2000,1154285558.8842000961,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,2001,1169810000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,2002,1296070000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,2003,1423470000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,2004,1573780000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,2005,1975536000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,2006,2166770000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,2007,2507300000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,2008,2924500000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,2009,3336700000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,2010,4123130000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,2011,5153010000.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,2012,5999552324.3749399185,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,2013,6422186627.1435604095,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,2014,7036326550.6449499130,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,2015,6999731474.7887001038,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,2016,7261851525.1213903427,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,2017,7190296015.0334701538,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,2018,7043039552.3926000595,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LKA,2019,6747231737.5359992981,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,1980,792592.5851000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,1981,1111111.1640000001,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,1982,1100000.0240000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,1983,1111111.1640000001,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,1984,1311111.0930000001,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,1985,1062963.0090000001,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,1986,10518518.4499999993,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,1987,11303703.3100000005,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,1988,12162962.9100000001,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,1989,19207407.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,1990,19285184.8599999994,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,1991,1488888.8600000001,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,1992,1474074.1250000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,1993,15122221.9499999993,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,1994,17603704.4499999993,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,1995,18525925.9259259999,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,1996,18974074.0740741044,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,1997,19729629.6296296008,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,1998,21492592.5925926007,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,1999,23166666.6666666009,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,2000,24274074.0740741044,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,2001,24759259.2592593059,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,2002,25386555.5555555001,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,2003,26810403.7037036940,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,2004,28447337.0370371044,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,2005,30266233.3333334029,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,2006,32834556.6666666940,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,2007,36129648.5185186118,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,2008,40099242.2222222015,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,2009,38803150.7407407984,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,2010,47033062.2222222015,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,2011,44674842.9629629999,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,2012,51049481.1111110970,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,2013,51570135.9259259030,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,2014,21762878.4937778004,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,2015,24305014.1697036996,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,2016,22553665.2461481057,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,2017,24788353.8300340995,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,2018,25857329.9768191986,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/KNA,2019,25857330.0000000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LCA,1983,688888.9074000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LCA,1984,6446913.7189999996,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LCA,1985,12204937.9299999997,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LCA,1986,17962963.1000000015,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LCA,1987,20444444.6600000001,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LCA,1988,15851851.4600000009,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LCA,1989,15370369.9100000001,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LCA,1990,16111110.6899999995,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LCA,1991,17737037.6600000001,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LCA,1992,2059259.1760000000,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LCA,1993,15429629.3300000001,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LCA,1994,21781480.7899999991,USDollar
dcs:WorldBank/BX_TRF_PWKR_CD_DT,dcid:country/LCA,1995,21207407.4074073993,USDollar
