StatisticalVariable,ISO3166Alpha3,Year,Value
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,1990,574.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,1991,537.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,1992,498.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,1993,456.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,1994,414.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,1995,372.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,1996,330.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,1997,291.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,1998,254.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,1999,222.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,2000,193.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,2001,169.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,2002,149.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,2003,133.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,2004,125.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,2005,112.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,2006,104.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,2007,99.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,2008,94.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,2009,90.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,2010,86.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,2011,82.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,2012,78.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,2013,74.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,2014,70.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,2015,65.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,2016,60.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,2017,55.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,2018,50.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MDV,2019,46.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1960,79823.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1961,81957.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1962,84192.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1963,86484.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1964,88747.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1965,90949.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1966,93158.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1967,95294.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1968,97236.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1969,99412.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1970,101932.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1971,103981.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1972,106260.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1973,108628.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1974,110855.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1975,112811.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1976,114424.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1977,115766.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1978,117569.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1979,120158.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1980,123056.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1981,126300.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1982,129810.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1983,133492.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1984,137222.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1985,141222.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1986,146079.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1987,150955.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1988,155814.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1989,160637.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1990,165494.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1991,170530.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1992,175514.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1993,180379.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1994,184984.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1995,188983.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1996,191775.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1997,194243.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1998,196630.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,1999,199308.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,2000,201988.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,2001,203681.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,2002,205807.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,2003,208089.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,2004,210135.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,2005,211740.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,2006,213541.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,2007,217190.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,2008,221149.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,2009,226101.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,2010,232482.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,2011,240286.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,2012,249199.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,2013,258977.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,2014,269248.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,2015,279641.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,2016,290282.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,2017,300919.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,2018,310408.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MDV,2019,317308.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1960,4681248.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1961,4717603.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1962,4753793.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1963,4790252.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1964,4827561.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1965,4866410.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1966,4906692.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1967,4948758.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1968,4993543.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1969,5042514.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1970,5096547.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1971,5156165.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1972,5220913.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1973,5289356.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1974,5359283.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1975,5429297.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1976,5498307.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1977,5565610.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1978,5632913.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1979,5703763.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1980,5779587.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1981,5862300.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1982,5950390.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1983,6038245.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1984,6118333.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1985,6186174.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1986,6239182.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1987,6282968.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1988,6334400.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1989,6397004.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1990,6479224.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1991,6584503.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1992,6709792.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1993,6849550.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1994,6994719.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1995,7139490.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1996,7282262.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1997,7426023.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1998,7568597.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,1999,7700590.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,2000,7842471.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,2001,7994382.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,2002,8154358.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,2003,8322341.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,2004,8497551.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,2005,8679686.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,2006,8868445.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,2007,9062934.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,2008,9258083.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,2009,9448766.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,2010,9631736.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,2011,9805377.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,2012,9971367.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,2013,10133445.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,2014,10296683.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,2015,10464836.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,2016,10638588.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,2017,10816422.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,2018,10997144.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLI,2019,11178343.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1964,53220.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1965,53056.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1966,52971.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1967,52917.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1968,52935.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1969,53003.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1970,53123.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1971,53218.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1972,53247.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1973,53206.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1974,53080.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1975,52850.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1976,52571.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1977,52260.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1978,51930.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1979,51584.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1980,51270.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1981,50882.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1982,50468.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1983,50015.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1984,49567.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1985,49133.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1986,48752.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1987,48474.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1988,48324.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1989,48292.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1990,48401.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1991,48665.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1992,49065.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1993,49570.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1994,50139.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1995,50726.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1996,51305.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1997,51834.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1998,52276.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,1999,52596.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,2000,52791.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,2001,52932.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,2002,53045.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,2003,53115.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,2004,53186.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,2005,53242.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,2006,53233.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,2007,53132.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,2008,52943.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,2009,52671.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,2010,52289.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,2011,51813.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,2012,51307.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,2013,50757.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,2014,50203.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,2015,49682.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,2016,49175.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,2017,48685.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,2018,48191.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLI,2019,47779.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1960,278.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1961,255.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1962,236.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1963,218.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1964,201.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1965,184.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1966,168.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1967,154.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1968,142.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1969,132.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1970,125.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1971,119.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1972,115.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1973,112.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1974,109.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1975,106.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1976,102.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1977,98.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1978,94.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1979,90.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1980,85.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1981,81.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1982,77.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1983,74.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1984,71.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1985,68.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1986,65.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1987,62.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1988,60.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1989,57.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1990,55.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1991,52.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1992,50.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1993,47.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1994,45.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1995,42.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1996,39.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1997,37.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1998,34.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,1999,32.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,2000,30.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,2001,28.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,2002,26.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,2003,25.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,2004,24.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,2005,23.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,2006,23.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,2007,23.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,2008,23.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,2009,23.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,2010,23.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,2011,24.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,2012,24.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,2013,24.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,2014,25.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,2015,25.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,2016,26.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,2017,26.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,2018,26.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/MLT,2019,26.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1960,32234.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1961,32301.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1962,32364.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1963,32423.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1964,32491.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1965,32438.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1966,32264.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1967,32083.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1968,31769.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1969,31373.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1970,31176.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1971,31154.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1972,31104.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1973,31051.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1974,31003.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1975,31207.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1976,31339.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1977,31434.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1978,31738.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1979,32033.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1980,32345.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1981,32555.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1982,33232.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1983,33677.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1984,33654.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1985,34224.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1986,34530.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1987,34352.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1988,34222.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1989,34143.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1990,34068.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1991,34576.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1992,34516.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1993,34446.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1994,34350.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1995,34172.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1996,33504.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1997,32568.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1998,31621.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,1999,30677.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,2000,29771.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,2001,28923.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,2002,28094.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,2003,27263.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,2004,26456.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,2005,25664.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,2006,25194.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,2007,24985.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,2008,24853.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,2009,24744.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,2010,24572.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,2011,24389.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,2012,24315.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,2013,24370.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,2014,24566.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,2015,24861.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,2016,25136.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,2017,25525.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/MLT,2018,26112.0000000000
