StatisticalVariable,ISO3166Alpha3,Year,Value,scalingFactor
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,1991,15.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,1992,15.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,1993,15.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,1994,15.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,1995,15.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,1996,15.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,1997,15.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,1998,15.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,1999,14.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,2000,14.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,2001,13.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,2002,13.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,2003,12.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,2004,11.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,2005,11.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,2006,10.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,2007,9.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,2008,9.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,2009,9.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,2010,9.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,2011,8.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,2012,8.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,2013,7.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,2014,7.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,2015,6.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,2016,6.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,2017,6.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,2018,5.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BGR,2019,5.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1960,155.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1961,154.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1962,152.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1963,151.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1964,149.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1965,148.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1966,147.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1967,146.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1968,145.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1969,145.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1970,144.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1971,142.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1972,141.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1973,138.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1974,135.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1975,131.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1976,127.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1977,123.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1978,119.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1979,116.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1980,114.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1981,111.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1982,109.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1983,108.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1984,106.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1985,104.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1986,102.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1987,101.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1988,100.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1989,99.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1990,98.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1991,98.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1992,98.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1993,98.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1994,97.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1995,97.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1996,96.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1997,95.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1998,93.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,1999,92.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,2000,91.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,2001,89.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,2002,87.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,2003,85.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,2004,83.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,2005,80.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,2006,78.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,2007,75.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,2008,72.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,2009,70.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,2010,68.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,2011,66.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,2012,64.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,2013,62.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,2014,61.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,2015,59.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,2016,58.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,2017,56.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,2018,55.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BFA,2019,53.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1964,141.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1965,142.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1966,143.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1967,145.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1968,145.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1969,146.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1970,146.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1971,147.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1972,147.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1973,147.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1974,147.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1975,148.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1976,147.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1977,145.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1978,142.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1979,138.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1980,132.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1981,127.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1982,121.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1983,115.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1984,110.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1985,107.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1986,104.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1987,103.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1988,103.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1989,104.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1990,105.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1991,106.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1992,107.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1993,107.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1994,107.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1995,106.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1996,104.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1997,102.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1998,100.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,1999,97.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,2000,95.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,2001,92.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,2002,88.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,2003,85.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,2004,82.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,2005,78.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,2006,74.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,2007,70.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,2008,66.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,2009,62.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,2010,59.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,2011,56.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,2012,53.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,2013,50.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,2014,48.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,2015,45.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,2016,44.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,2017,42.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,2018,41.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/BDI,2019,39.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1960,122.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1961,121.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1962,119.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1963,118.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1964,116.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1965,114.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1966,112.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1967,109.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1968,106.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1969,103.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1970,99.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1971,95.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1972,91.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1973,87.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1974,83.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1975,79.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1976,75.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1977,72.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1978,69.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1979,67.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1980,65.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1981,64.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1982,63.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1983,62.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1984,60.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1985,59.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1986,56.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1987,53.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1988,51.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1989,48.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1990,46.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1991,45.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1992,45.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1993,44.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1994,44.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1995,44.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1996,42.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1997,40.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1998,37.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,1999,34.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,2000,31.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,2001,28.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,2002,26.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,2003,24.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,2004,24.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,2005,23.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,2006,23.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,2007,23.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,2008,23.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,2009,22.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,2010,22.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,2011,21.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,2012,20.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,2013,19.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,2014,17.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,2015,16.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,2016,15.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,2017,14.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,2018,13.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CPV,2019,12.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1975,177.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1976,165.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1977,154.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1978,142.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1979,129.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1980,116.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1981,105.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1982,97.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1983,91.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1984,88.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1985,86.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1986,85.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1987,85.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1988,84.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1989,84.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1990,84.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1991,84.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1992,84.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1993,85.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1994,85.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1995,86.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1996,86.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1997,86.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1998,85.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,1999,83.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,2000,79.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,2001,73.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,2002,67.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,2003,61.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,2004,57.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,2005,52.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,2006,49.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,2007,46.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,2008,43.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,2009,40.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,2010,37.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,2011,34.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,2012,32.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,2013,30.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,2014,28.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,2015,27.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,2016,25.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,2017,24.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,2018,23.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/KHM,2019,22.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1960,163.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1961,160.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1962,157.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1963,154.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1964,151.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1965,148.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1966,144.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1967,139.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1968,134.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1969,129.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1970,124.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1971,120.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1972,117.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1973,115.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1974,114.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1975,113.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1976,112.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1977,112.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1978,110.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1979,109.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1980,107.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1981,104.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1982,101.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1983,98.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1984,94.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1985,91.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1986,88.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1987,86.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1988,84.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1989,84.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1990,84.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1991,85.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1992,86.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1993,87.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1994,89.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1995,89.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1996,90.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1997,90.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1998,89.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_IN,dcid:country/CMR,1999,88.9000000000,1000
