StatisticalVariable,ISO3166Alpha3,Year,Value,measurementMethod,scalingFactor
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GHA,2006,2.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GHA,2008,2.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GHA,2011,1.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GHA,2014,0.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GTM,1995,1.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GTM,1999,1.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GTM,2000,1.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GTM,2002,1.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GTM,2009,0.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GTM,2015,0.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GIN,1999,4.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GIN,2005,4.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GIN,2011,1.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GIN,2012,4.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GIN,2016,3.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GIN,2018,3.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GNB,2000,4.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GNB,2006,5.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GNB,2010,1.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GNB,2014,1.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GUY,2000,5.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GUY,2006,2.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GUY,2009,1.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/GUY,2014,1.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/HTI,1994,3.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/HTI,2000,1.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/HTI,2006,3.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/HTI,2012,1.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/HTI,2017,1.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/HND,2001,0.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/HND,2006,0.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/HND,2012,0.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/IND,2006,7.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/IND,2015,8.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/IRQ,2000,2.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/IRQ,2006,3.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/IRQ,2011,2.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/IRQ,2018,1.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JAM,1991,1.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JAM,1992,0.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JAM,1993,2.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JAM,1994,1.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JAM,1995,0.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JAM,1996,0.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JAM,1997,0.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JAM,1998,1.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JAM,1999,0.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JAM,2000,1.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JAM,2001,0.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JAM,2002,0.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JAM,2004,1.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JAM,2006,1.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JAM,2007,1.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JAM,2008,0.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JAM,2010,1.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JAM,2012,0.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JAM,2014,0.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JOR,1990,1.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JOR,1997,0.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JOR,2002,1.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JOR,2009,0.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/JOR,2012,0.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/KAZ,1999,2.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/KAZ,2006,2.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/KAZ,2010,1.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/KAZ,2015,1.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/KEN,1993,3.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/KEN,1994,2.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/KEN,2000,3.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/KEN,2003,2.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/KEN,2005,2.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/KEN,2008,2.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/KEN,2014,1.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/KGZ,2006,1.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/KGZ,2012,1.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/KGZ,2014,0.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/KGZ,2018,0.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/LAO,2000,7.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/LAO,2006,2.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/LAO,2011,1.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/LAO,2015,2.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/LAO,2017,3.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/LBN,1996,1.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/LSO,2000,3.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/LSO,2004,2.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/LSO,2009,1.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/LSO,2014,0.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/LSO,2018,0.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/LBR,2000,2.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/LBR,2007,2.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/LBR,2010,0.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/LBR,2013,2.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/LBR,2016,0.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/LBY,1995,1.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MDG,1992,1.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MDG,2004,7.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MDG,2012,1.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MDG,2018,1.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MWI,1992,2.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MWI,1998,4.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MWI,2000,2.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MWI,2002,2.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MWI,2004,3.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MWI,2006,1.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MWI,2010,1.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MWI,2014,1.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MWI,2015,1.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MWI,2016,0.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MWI,2018,0.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MDV,2009,2.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MLI,2001,5.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MLI,2006,6.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MLI,2010,2.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MLI,2015,4.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MLI,2018,3.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MHL,2017,0.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MRT,1990,8.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MRT,2000,8.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MRT,2007,3.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MRT,2008,1.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MRT,2011,4.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MRT,2012,2.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MRT,2015,3.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MRT,2018,2.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MEX,1998,1.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MEX,2006,0.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MEX,2012,0.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MEX,2015,0.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MEX,2016,0.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MDA,2005,2.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MDA,2012,0.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MNG,2000,3.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MNG,2005,1.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MNG,2010,0.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MNG,2013,0.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MNG,2016,0.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MNG,2018,0.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MNE,2005,2.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MNE,2013,1.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MAR,1987,1.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MAR,1992,1.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MAR,1997,2.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MAR,2003,5.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MAR,2011,1.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MAR,2017,0.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MOZ,2001,4.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MOZ,2003,2.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MOZ,2008,1.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MOZ,2011,2.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MOZ,2015,1.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MMR,2000,3.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MMR,2003,4.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MMR,2016,1.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NAM,1992,3.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NAM,2000,4.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NAM,2007,1.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NAM,2013,4.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NPL,2001,3.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NPL,2006,3.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NPL,2011,3.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NPL,2014,3.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NPL,2016,2.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NIC,1993,1.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NIC,1998,1.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NIC,2001,1.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NIC,2006,0.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NIC,2012,0.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NER,1992,7.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NER,2000,7.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NER,2006,4.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NER,2012,3.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NER,2013,3.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NER,2014,3.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NER,2016,2.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NGA,1990,4.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NGA,2003,5.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NGA,2007,6.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NGA,2008,8.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NGA,2011,3.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NGA,2013,9.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NGA,2014,2.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NGA,2015,2.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NGA,2016,3.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/NGA,2018,2.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MKD,2005,0.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/MKD,2011,0.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/OMN,1999,1.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PAK,2001,6.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PAK,2013,3.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PAK,2018,2.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PAN,1997,0.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PAN,2003,0.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PAN,2008,0.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PNG,2010,5.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PRY,1990,0.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PRY,2012,0.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PRY,2016,0.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PER,1991,0.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PER,1996,0.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PER,2000,0.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PER,2005,0.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PER,2007,0.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PER,2009,0.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PER,2010,0.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PER,2011,0.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PER,2012,0.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PER,2013,0.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PER,2014,0.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PER,2015,0.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PER,2016,0.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PER,2017,0.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PER,2018,0.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PHL,2011,2.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_MA_ZS,dcid:country/PHL,2013,2.6000000000,JointChildMalnutritionEstimate,100
