StatisticalVariable,ISO3166Alpha3,Year,Value,measurementMethod,sourceScalingFactor
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SAU,2014,0.2500000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SAU,2015,0.2520000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SAU,2016,0.2540000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SEN,2000,0.2090000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SEN,2005,0.1940000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SEN,2010,0.1800000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SEN,2011,0.1780000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SEN,2012,0.1760000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SEN,2013,0.1720000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SEN,2014,0.1710000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SEN,2015,0.1680000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SEN,2016,0.1660000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SRB,2000,0.5700000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SRB,2005,0.5110000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SRB,2010,0.4570000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SRB,2011,0.4480000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SRB,2012,0.4360000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SRB,2013,0.4280000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SRB,2014,0.4200000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SRB,2015,0.4110000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SRB,2016,0.4020000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SYC,2000,0.4200000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SYC,2005,0.3990000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SYC,2010,0.3770000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SYC,2011,0.3740000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SYC,2012,0.3700000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SYC,2013,0.3670000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SYC,2014,0.3630000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SYC,2015,0.3590000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SYC,2016,0.3570000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SLE,2000,0.5530000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SLE,2005,0.5020000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SLE,2010,0.4570000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SLE,2011,0.4500000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SLE,2012,0.4400000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SLE,2013,0.4340000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SLE,2014,0.4290000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SLE,2015,0.4190000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SLE,2016,0.4130000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SGP,2000,0.2720000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SGP,2005,0.2750000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SGP,2010,0.2790000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SGP,2011,0.2790000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SGP,2012,0.2780000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SGP,2013,0.2820000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SGP,2014,0.2820000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SGP,2015,0.2820000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SGP,2016,0.2830000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SVK,2000,0.4390000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SVK,2005,0.4160000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SVK,2010,0.3950000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SVK,2011,0.3920000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SVK,2012,0.3880000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SVK,2013,0.3840000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SVK,2014,0.3820000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SVK,2015,0.3800000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SVK,2016,0.3770000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SVN,2000,0.3080000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SVN,2005,0.2870000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SVN,2010,0.2700000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SVN,2011,0.2680000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SVN,2012,0.2630000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SVN,2013,0.2600000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SVN,2014,0.2570000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SVN,2015,0.2530000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SVN,2016,0.2500000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ZAF,2000,0.3540000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ZAF,2005,0.3470000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ZAF,2010,0.3400000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ZAF,2011,0.3390000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ZAF,2012,0.3380000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ZAF,2013,0.3350000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ZAF,2014,0.3340000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ZAF,2015,0.3340000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ZAF,2016,0.3320000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ESP,2000,0.4730000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ESP,2005,0.4160000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ESP,2010,0.3660000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ESP,2011,0.3560000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ESP,2012,0.3480000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ESP,2013,0.3390000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ESP,2014,0.3310000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ESP,2015,0.3200000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ESP,2016,0.3140000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/LKA,2000,0.3160000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/LKA,2005,0.3020000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/LKA,2010,0.2860000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/LKA,2011,0.2830000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/LKA,2012,0.2800000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/LKA,2013,0.2790000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/LKA,2014,0.2750000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/LKA,2015,0.2750000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/LKA,2016,0.2700000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SUR,2000,0.7860000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SUR,2005,0.6760000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SUR,2010,0.5540000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SUR,2011,0.5310000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SUR,2012,0.5090000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SUR,2013,0.4870000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SUR,2014,0.4680000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SUR,2015,0.4480000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SUR,2016,0.4290000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SWE,2000,0.3160000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SWE,2005,0.2700000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SWE,2010,0.2290000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SWE,2011,0.2220000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SWE,2012,0.2140000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SWE,2013,0.2080000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SWE,2014,0.2010000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SWE,2015,0.1950000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/SWE,2016,0.1890000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/CHE,2000,0.3740000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/CHE,2005,0.3440000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/CHE,2010,0.3190000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/CHE,2011,0.3130000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/CHE,2012,0.3090000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/CHE,2013,0.3050000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/CHE,2014,0.3000000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/CHE,2015,0.2950000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/CHE,2016,0.2890000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TZA,2000,0.3930000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TZA,2005,0.3460000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TZA,2010,0.3060000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TZA,2011,0.2990000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TZA,2012,0.2920000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TZA,2013,0.2860000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TZA,2014,0.2770000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TZA,2015,0.2730000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TZA,2016,0.2670000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/THA,2000,0.4800000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/THA,2005,0.4490000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/THA,2010,0.4210000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/THA,2011,0.4140000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/THA,2012,0.4080000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/THA,2013,0.4050000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/THA,2014,0.4000000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/THA,2015,0.3920000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/THA,2016,0.3880000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TLS,2000,0.9260000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TLS,2005,0.9010000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TLS,2010,0.8530000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TLS,2011,0.8410000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TLS,2012,0.8270000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TLS,2013,0.8160000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TLS,2014,0.8070000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TLS,2015,0.7910000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TLS,2016,0.7810000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TGO,2000,0.1730000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TGO,2005,0.1610000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TGO,2010,0.1520000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TGO,2011,0.1500000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TGO,2012,0.1470000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TGO,2013,0.1470000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TGO,2014,0.1450000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TGO,2015,0.1430000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TGO,2016,0.1420000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TON,2000,0.5670000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TON,2005,0.5230000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TON,2010,0.4820000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TON,2011,0.4760000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TON,2012,0.4690000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TON,2013,0.4650000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TON,2014,0.4560000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TON,2015,0.4510000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TON,2016,0.4440000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TUN,2000,0.5660000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TUN,2005,0.5910000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TUN,2010,0.6220000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TUN,2011,0.6280000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TUN,2012,0.6330000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TUN,2013,0.6390000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TUN,2014,0.6480000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TUN,2015,0.6540000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TUN,2016,0.6580000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TUR,2000,0.5870000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TUR,2005,0.5240000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TUR,2010,0.4670000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TUR,2011,0.4580000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TUR,2012,0.4480000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TUR,2013,0.4390000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TUR,2014,0.4300000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TUR,2015,0.4190000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/TUR,2016,0.4110000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/UGA,2000,0.2920000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/UGA,2005,0.2440000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/UGA,2010,0.2050000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/UGA,2011,0.1980000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/UGA,2012,0.1910000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/UGA,2013,0.1840000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/UGA,2014,0.1790000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/UGA,2015,0.1720000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/UGA,2016,0.1670000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/UKR,2000,0.6060000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/UKR,2005,0.5600000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/UKR,2010,0.5210000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/UKR,2011,0.5130000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/UKR,2012,0.5050000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/UKR,2013,0.4990000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/UKR,2014,0.4900000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/UKR,2015,0.4820000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/UKR,2016,0.4740000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ARE,2000,0.3370000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ARE,2005,0.3440000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ARE,2010,0.3560000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ARE,2011,0.3570000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ARE,2012,0.3610000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ARE,2013,0.3640000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ARE,2014,0.3670000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ARE,2015,0.3680000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ARE,2016,0.3740000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/GBR,2000,0.3890000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/GBR,2005,0.3380000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/GBR,2010,0.2930000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/GBR,2011,0.2850000000,dcs:AgeAdjusted,100.0000000000
