StatisticalVariable,ISO3166Alpha3,Year,Value,measurementMethod
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,1989,30587388.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,1990,31751090.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,1991,32799183.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,1992,33888647.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,1993,34949749.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,1994,35978707.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,1995,37010603.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,1996,38054098.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,1997,39051703.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,1998,40038693.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,1999,41030621.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,2000,42026541.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,2001,43031116.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,2002,44050010.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,2003,45078311.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,2004,46107032.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,2005,47130046.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,2006,48145863.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,2007,49125150.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,2008,50093529.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,2009,51080202.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,2010,52095517.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,2011,53140089.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,2012,54203628.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,2013,55292621.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,2014,56418308.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,2015,57580319.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,2016,58781895.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,2017,60016579.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,2018,61266765.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRN,2019,62509623.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1960,3127234.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1961,3321448.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1962,3528453.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1963,3749758.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1964,3987430.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1965,4242421.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1966,4487185.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1967,4737203.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1968,5002620.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1969,5280598.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1970,5569344.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1971,5867782.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1972,6176321.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1973,6495300.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1974,6826943.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1975,7171884.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1976,7530612.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1977,7901451.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1978,8253727.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1979,8598800.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1980,8945814.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1981,9294818.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1982,9646517.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1983,9998790.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1984,10349519.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1985,10697257.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1986,11040738.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1987,11382713.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1988,11640586.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1989,11877599.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1990,12142167.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1991,12437110.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1992,12759904.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1993,13107820.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1994,13475501.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1995,13858715.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1996,14255733.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1997,14665741.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1998,15123544.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,1999,15606189.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,2000,16094906.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,2001,16594707.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,2002,17104294.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,2003,17607000.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,2004,18080764.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,2005,18513378.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,2006,18889524.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,2007,19223314.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,2008,19565443.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,2009,19985687.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,2010,20552598.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,2011,21282801.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,2012,22141872.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,2013,23075649.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,2014,24005089.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,2015,24872481.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,2016,25661856.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,2017,26391343.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,2018,27085311.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRQ,2019,27783368.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1960,1278075.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1961,1282080.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1962,1293324.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1963,1306885.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1964,1319272.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1965,1330262.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1966,1347250.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1967,1387226.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1968,1427337.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1969,1469698.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1970,1516360.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1971,1563915.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1972,1597717.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1973,1634072.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1974,1672099.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1975,1710683.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1976,1747737.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1977,1782727.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1978,1819520.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1979,1855360.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1980,1888405.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1981,1921042.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1982,1944867.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1983,1964356.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1984,1982219.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1985,1991056.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1986,1997341.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1987,2002008.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1988,1997871.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1989,1994394.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1990,2000470.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1991,2017094.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1992,2038731.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1993,2056779.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1994,2072766.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1995,2091287.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1996,2116049.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1997,2146414.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1998,2178016.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,1999,2211944.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,2000,2250951.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,2001,2296510.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,2002,2345367.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,2003,2394915.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,2004,2450379.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,2005,2515791.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,2006,2595694.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,2007,2680715.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,2008,2744952.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,2009,2782090.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,2010,2806411.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,2011,2827835.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,2012,2849043.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,2013,2873286.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,2014,2903635.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,2015,2940510.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,2016,2983355.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,2017,3026107.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,2018,3074684.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IRL,2019,3133123.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1960,26703.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1961,26721.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1962,26914.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1963,27243.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1964,27692.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1965,28232.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1966,28827.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1967,29348.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1968,29903.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1969,30446.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1970,30944.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1971,31311.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1972,31310.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1973,31266.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1974,31213.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1975,31168.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1976,31276.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1977,31769.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1978,32246.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1979,32641.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1980,32909.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1981,33023.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1982,33019.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1983,32977.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1984,33032.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1985,33274.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1986,33747.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1987,34403.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1988,35154.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1989,35846.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1990,36376.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1991,36704.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1992,36877.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1993,36974.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1994,37101.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1995,37352.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1996,37745.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1997,38254.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1998,38826.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,1999,39380.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,2000,39873.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,2001,40276.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,2002,40609.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,2003,40916.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,2004,41261.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,2005,41682.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,2006,42205.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,2007,42803.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,2008,43389.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,2009,43855.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,2010,44121.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,2011,44151.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,2012,43996.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,2013,43748.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,2014,43549.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,2015,43486.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,2016,43595.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,2017,43854.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,2018,44214.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/IMN,2019,44605.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1960,1624582.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1961,1703972.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1962,1805829.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1963,1891353.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1964,1985742.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1965,2074492.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1966,2146053.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1967,2259135.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1968,2325145.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1969,2404654.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1970,2503959.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1971,2602174.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1972,2686849.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1973,2812295.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1974,2911784.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1975,2993516.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1976,3075582.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1977,3159569.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1978,3241222.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1979,3339820.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1980,3435249.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1981,3518466.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1982,3599159.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1983,3678408.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1984,3731413.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1985,3802419.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1986,3866349.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1987,3934022.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1988,4004463.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1989,4077721.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1990,4210729.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1991,4477014.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1992,4639645.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1993,4769938.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1994,4900510.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1995,5038520.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1996,5176476.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1997,5311285.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1998,5438029.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,1999,5582264.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,2000,5735757.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,2001,5876682.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,2002,6000381.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,2003,6113918.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,2004,6227239.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,2005,6342289.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,2006,6459778.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,2007,6579915.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,2008,6702316.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,2009,6869011.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,2010,7000447.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/ISR,2011,7136149.0000000000,WorldBankEstimate
