StatisticalVariable,ISO3166Alpha3,Year,Value,sourceScalingFactor
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/BDI,2013,0.7711900330,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/BDI,2014,0.7695999908,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/BDI,2015,0.7740799713,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/BDI,2016,0.7776699829,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/BDI,2017,0.7802600098,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/BDI,2018,0.7818399811,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/BDI,2019,0.7818599701,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,1990,0.8742700195,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,1991,0.8685600281,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,1992,0.8629100037,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,1993,0.8570400238,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,1994,0.8505799866,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,1995,0.8432900238,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,1996,0.8352700043,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,1997,0.8261900330,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,1998,0.8161299896,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,1999,0.8055000305,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,2000,0.7946700287,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,2001,0.7848799896,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,2002,0.7753700256,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,2003,0.7662000275,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,2004,0.7574199677,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,2005,0.7491100311,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,2006,0.7451000214,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,2007,0.7413800049,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,2008,0.7378700256,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,2009,0.7345800018,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,2010,0.7314499664,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,2011,0.7273100281,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,2012,0.7235900116,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,2013,0.7198300171,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,2014,0.7155999756,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,2015,0.7106900024,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,2016,0.7058499908,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,2017,0.7005899811,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,2018,0.6997899628,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CPV,2019,0.7013400269,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,1990,0.8416699982,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,1991,0.8448999786,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,1992,0.8502700043,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,1993,0.8564099884,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,1994,0.8687300110,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,1995,0.8669400024,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,1996,0.8630000305,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,1997,0.8576100159,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,1998,0.8496499634,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,1999,0.8423300171,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,2000,0.8279000092,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,2001,0.8717700195,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,2002,0.8755999756,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,2003,0.8777999878,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,2004,0.8762699890,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,2005,0.8840200043,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,2006,0.8920600128,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,2007,0.8992400360,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,2008,0.8966600037,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,2009,0.8934799957,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,2010,0.9055400085,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,2011,0.9094699860,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,2012,0.8984700012,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,2013,0.8861000061,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,2014,0.8859799957,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,2015,0.8895899963,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,2016,0.9018399811,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,2017,0.9024900055,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,2018,0.9028099823,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/KHM,2019,0.9049500275,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,1990,0.8850499725,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,1991,0.8859999847,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,1992,0.8862799835,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,1993,0.8862999725,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,1994,0.8848799896,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,1995,0.8826399994,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,1996,0.8808399963,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,1997,0.8782599640,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,1998,0.8751399994,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,1999,0.8717500305,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,2000,0.8683799744,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,2001,0.8662799835,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,2002,0.8641999817,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,2003,0.8621900177,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,2004,0.8601200104,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,2005,0.8585299683,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,2006,0.8584600067,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,2007,0.8580599976,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,2008,0.8464800262,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,2009,0.8340899658,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,2010,0.8209100342,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,2011,0.8217700195,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,2012,0.8225099945,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,2013,0.8229399872,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,2014,0.8228800201,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,2015,0.8222599792,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,2016,0.8216600037,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,2017,0.8205699921,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,2018,0.8189299774,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CMR,2019,0.8179799652,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,1990,0.8495099640,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,1991,0.8391799927,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,1992,0.8273699951,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,1993,0.8238999939,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,1994,0.8209600067,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,1995,0.8154799652,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,1996,0.8131500244,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,1997,0.8148500061,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,1998,0.8141899872,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,1999,0.8189299774,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,2000,0.8194200134,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,2001,0.8192199707,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,2002,0.8269000244,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,2003,0.8307499695,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,2004,0.8287200165,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,2005,0.8250099945,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,2006,0.8211000061,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,2007,0.8241999817,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,2008,0.8266600037,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,2009,0.8175900269,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,2010,0.8148100281,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,2011,0.8151699829,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,2012,0.8135199738,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,2013,0.8142199707,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,2014,0.8129199982,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,2015,0.8175099945,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,2016,0.8175900269,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,2017,0.8190000153,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,2018,0.8177100372,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAN,2019,0.8181199646,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,1990,0.8090699768,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,1991,0.8090799713,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,1992,0.8094000244,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,1993,0.8087999725,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,1994,0.8074500275,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,1995,0.8054900360,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,1996,0.8055999756,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,1997,0.8044799805,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,1998,0.8030899811,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,1999,0.8015499878,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,2000,0.8003800201,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,2001,0.8011799622,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,2002,0.8013400269,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,2003,0.8018399811,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,2004,0.8012300110,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,2005,0.8010900116,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,2006,0.8033200073,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,2007,0.8051599884,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,2008,0.8065899658,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,2009,0.8064700317,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,2010,0.8054799652,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,2011,0.8088700104,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,2012,0.8106300354,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,2013,0.8150499725,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,2014,0.8142600250,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,2015,0.8120700073,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,2016,0.8079599762,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,2017,0.8031400299,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,2018,0.7977500153,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CAF,2019,0.7977799988,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,1990,0.7961499786,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,1991,0.7970600128,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,1992,0.7974700165,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,1993,0.7997399902,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,1994,0.7993199921,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,1995,0.7995500183,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,1996,0.8012200165,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,1997,0.8019899750,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,1998,0.8022000122,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,1999,0.8027799988,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,2000,0.8032199860,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,2001,0.8038500214,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,2002,0.8041400146,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,2003,0.8033899689,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,2004,0.8005999756,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,2005,0.7982700348,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,2006,0.7986699677,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,2007,0.7980000305,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,2008,0.7966300201,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,2009,0.7946499634,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,2010,0.7914600372,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,2011,0.7905599976,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,2012,0.7882299805,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,2013,0.7857399750,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,2014,0.7827500153,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,2015,0.7798000336,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,2016,0.7786599731,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,2017,0.7767400360,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,2018,0.7738800049,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/TCD,2019,0.7732700348,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,1990,0.8120899963,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,1991,0.8158200073,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,1992,0.8166200256,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,1993,0.8186199951,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,1994,0.8175099945,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,1995,0.8183200073,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,1996,0.8193000031,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,1997,0.8180300140,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,1998,0.8168900299,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,1999,0.8135500336,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,2000,0.8122100067,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,2001,0.8118599701,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,2002,0.8094200134,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,2003,0.8071499634,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,2004,0.8064900208,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,2005,0.8061000061,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,2006,0.8047699738,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,2007,0.8049400330,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,2008,0.8039600372,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,2009,0.8017900085,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,2010,0.7959500122,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,2011,0.8004399872,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,2012,0.8006500244,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,2013,0.7995700073,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,2014,0.8000499725,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,2015,0.7997000122,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,2016,0.7980000305,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,2017,0.7974400330,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,2018,0.7976499939,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHI,2019,0.7974400330,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,1990,0.8114700317,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,1991,0.8129799652,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,1992,0.8145200348,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,1993,0.8148899841,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,1994,0.8150000000,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,1995,0.8156300354,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,1996,0.8158399963,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,1997,0.8119799805,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,1998,0.8117800140,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,1999,0.8120999908,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,2000,0.8006900024,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,2001,0.7959700012,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,2002,0.7905500031,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,2003,0.7869100189,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,2004,0.7864199829,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,2005,0.7869799805,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,2006,0.7936599731,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,2007,0.7957399750,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,2008,0.8021199799,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,2009,0.7942900085,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,2010,0.7940599823,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,2011,0.7981900024,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,2012,0.7950499725,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,2013,0.7943399811,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,2014,0.7937300110,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,2015,0.7966699982,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,2016,0.7908300018,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,2017,0.7917199707,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,2018,0.7908899689,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHL,2019,0.7936299896,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHN,1990,0.8878800201,100.0000000000
dcs:WorldBank/SL_TLF_ACTI_MA_ZS,dcid:country/CHN,1991,0.8879699707,100.0000000000
